#Procedure: <sagnac.procedures.HeterodyneProcedure.sagnacOpticsXportProcedure>
#Parameters:
#	Amp Gain: 0 x
#	Applied Sample Voltage: 2 V
#	Apply a Bias Field?: False
#	Number of Averages: 6
#	Bias Field x: 0 T
#	Bias Field y: 0 T
#	Bias Field z: 0 T
#	Applied Sample Current frequency: 3.137 kHz
#	Output Voltage: 0.65 V
#	EOM Frequency: 3.3477e+06 MHz
#	Filter Order First Harmonic: 8
#	Lockin Time Constant First Harmonic: 2 s
#	Hysteresis Sweep?: False
#	50 Ohm Input Impedance: True
#	input range: 1 V
#	Time Queued: 11:12am 2021-05-19
#	Reverse?: False
#	Sample Name: C5R5_M-
#	Saturate First?: True
#	Saturating Magnetic Field: -0.1 T
#	Saturating Magnetic Field Azimuth: 0 deg
#	Saturating Magnetic Field Polar: 90 deg
#	Filter Order Second Harmonic: 8
#	Lockin Time Constant Second Harmonic: 2 s
#	Settling: 30 s
#	Bias Magnetic Field: 0.08 T
#	Bias Magnetic Field Azimuth: 0 deg
#	Bias Magnetic Field Polar: 0 deg
#	Bias Magnetic Field step: 0.01 T
#	Pre Measurement Wait Time: 0 s
#Data:
ThetaK,X1,Y1,X2,Y2,DeltaThetaK,DeltaX1,DeltaY1,TX1,TY1,TX2,TY2,sweep_field,elapsed_time
-0.0007725589200265906,0.0010720619057016062,-1.144989822863939e-05,0.3964185753505752,-0.3767538866286226,-6.06091254985051e-07,2.102644898409185e-07,-2.704856783269284e-08,-0.000836457315815839,0.0004053420522055664,-2.1273335404729434e-07,4.252684670812098e-07,0.08,181.1835868358612
-0.0007779511721137532,0.001078997683891421,-1.0904967856600431e-05,0.3962308464368994,-0.37656300971690065,7.053095367256327e-07,-2.445612172481005e-07,1.2773424199639013e-07,-0.0008446849701689218,0.000405394914517691,-1.8169533124627453e-07,4.0774176904064375e-07,0.07,362.4648199081421
-0.0007831799564264442,0.001085960332360752,-1.139284718055697e-05,0.39613139816649195,-0.37646263376595607,6.156756656448209e-07,-2.1342438548274164e-07,2.5150332122617503e-07,-0.0008523843435285812,0.00040541747150255216,-1.955446217524156e-07,4.0653945138695224e-07,0.06,543.8211059570312
-0.0007872983285660357,0.0010913697899753265,-1.134813620075496e-05,0.39603691378346717,-0.3763587986204066,5.18649331209254e-07,-1.7974055174879577e-07,-2.3543082172401788e-08,-0.000859490721252556,0.0004054487909652685,-1.7698776332379913e-07,4.538333080632965e-07,0.05,725.1143202781677
-0.0007903895820917326,0.0010955182657384672,-1.1492346973745111e-05,0.3960053005266571,-0.3763118443597797,4.81263327492015e-07,-1.6676343498273004e-07,-2.408516301448654e-07,-0.0008656081832123487,0.00040543559403064374,-2.1847980126155951e-07,4.527682517305651e-07,0.04,906.3884680271149
-0.0007932877644081556,0.0010998197957253068,-1.1637714554903607e-05,0.3960978845403513,-0.3764092141440824,1.5789728470163273e-07,-5.4727433563559865e-08,-3.256551687427015e-08,-0.0008708613958165881,0.0004054622044601858,-2.0944702976426415e-07,4.574620581967732e-07,0.03,1087.6409888267517
-0.0007955763288002819,0.0011028690808476838,-1.1067142308574426e-05,0.3960735251560092,-0.3763670334521856,3.198516674828741e-07,-1.1084864017980132e-07,1.5677155451824765e-07,-0.000875053687187943,0.0004054713438063295,-2.2909367753251497e-07,4.6606143488563964e-07,0.02,1268.8875749111176
-0.0007968566686817147,0.0011044962322768485,-1.1658914296897392e-05,0.396025566748238,-0.3763167015674748,3.4190645468659684e-08,-1.1847615955091105e-08,-8.105435679352315e-09,-0.0008782657891066741,0.00040545966820458774,-2.0811999988020637e-07,4.82246491348635e-07,0.01,1450.1941313743591
-0.0007972004454421664,0.00110636258041081,-1.1534559472024015e-05,0.3965193540793934,-0.37679003789772775,-4.072397704821755e-07,1.41292715058417e-07,1.264698668265651e-07,-0.0008803221357124962,0.0004054055487200804,-2.0454456795316774e-07,5.031448347916859e-07,0.0,1631.4593482017517
-0.0007967820058544326,0.0011062656466468408,-1.1695198694109515e-05,0.39667956347489014,-0.37695488429190416,1.9512352566581066e-07,-6.772814552484719e-08,2.501041412545692e-07,-0.0008812132103741399,0.0004054019912703405,-2.209655460630811e-07,5.306493112051484e-07,-0.01,1812.7618608474731
-0.0007960182719088861,0.0011053376721342268,-1.1742054350901525e-05,0.39672040385790663,-0.37700004514082625,-1.6060290918326835e-07,5.575258196302042e-08,8.992492146443851e-08,-0.0008809129883314354,0.00040542718346043676,-2.0335749950652255e-07,5.664149250516825e-07,-0.02,1994.0641543865204
-0.0007942072141618048,0.00110304260029312,-1.1589359115500272e-05,0.39680108339851405,-0.37707516221720766,-2.0630742979489263e-07,7.163297196733363e-08,-2.3259957399580745e-07,-0.0008793729202996479,0.0004054184573550978,-2.1212625490627906e-07,5.602105900191423e-07,-0.03,2175.3663353919983
