#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.3 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.05 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 02:44pm 2021-05-27
#	Sample Name: PHE
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.1 s
#	Second Harmonic Lockin Time Constant: 0.1 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
-0.0002121,5e-09,-1.35e-05,1.6e-07,0.0,0.0,0.3759951591491699
-0.000217,-3e-08,-1.36e-05,1.8e-07,1.0,1.0,2.218993663787842
-0.0002221,-3.5e-08,-1.36e-05,1.7e-07,1.9995,2.0,4.061995029449463
-0.0002271,-3.5e-08,-1.36e-05,1.25e-07,3.002,3.0,5.924999475479126
-0.0002319,-3e-08,-1.36e-05,1.05e-07,3.9995,4.0,7.7679994106292725
-0.0002366,-2.5e-08,-1.36e-05,1.15e-07,5.0,5.0,9.612999439239502
-0.0002412,-3e-08,-1.36e-05,1.15e-07,5.9995,6.0,11.47399377822876
-0.0002455,-4.5e-08,-1.36e-05,1.1e-07,6.9995,7.0,13.336000442504883
-0.0002501,-4e-08,-1.36e-05,1.1e-07,7.9995,8.0,15.18199610710144
-0.0002546,-3.5e-08,-1.37e-05,1e-07,8.9995,9.0,17.02299451828003
-0.0002592,-3e-08,-1.37e-05,1.15e-07,9.999,10.0,18.867000102996826
-0.0002637,-3.5e-08,-1.37e-05,1e-07,10.9995,11.0,20.70999765396118
-0.0002678,-4e-08,-1.37e-05,1.1e-07,11.999,12.0,22.555995225906372
-0.0002721,-3e-08,-1.37e-05,9.5e-08,13.0,13.0,24.39899468421936
-0.0002763,-3e-08,-1.37e-05,9e-08,13.999,14.0,26.258999347686768
-0.0002807,-4e-08,-1.37e-05,1.1e-07,15.0005,15.0,28.1209933757782
-0.0002845,-3e-08,-1.37e-05,8e-08,15.9995,16.0,29.985995292663574
-0.0002886,-4e-08,-1.38e-05,8e-08,16.9995,17.0,31.827994108200073
-0.0002922,-4e-08,-1.37e-05,7.5e-08,17.9995,18.0,33.67399573326111
-0.0002959,-2.5e-08,-1.38e-05,6.5e-08,18.9995,19.0,35.53200030326843
-0.0002991,-2e-08,-1.38e-05,7e-08,19.9995,20.0,37.37500023841858
-0.0003024,-2e-08,-1.38e-05,6.5e-08,21.0,21.0,39.218994140625
-0.0003057,-2e-08,-1.38e-05,6.5e-08,21.999,22.0,41.06199383735657
-0.0003086,-2.5e-08,-1.38e-05,5.5e-08,22.999,23.0,42.90499424934387
-0.0003115,-5e-08,-1.38e-05,5.5e-08,23.999,24.0,44.74799370765686
-0.0003144,-3e-08,-1.38e-05,5e-08,24.9995,25.0,46.59299945831299
-0.0003174,-2.5e-08,-1.38e-05,4.5e-08,25.999,26.0,48.45599412918091
-0.0003204,-4e-08,-1.39e-05,4e-08,26.999,27.0,50.31599473953247
-0.000323,-4e-08,-1.39e-05,3e-08,27.999,28.0,52.15999364852905
-0.0003255,-3.5e-08,-1.39e-05,3e-08,29.0,29.0,54.02199935913086
-0.0003277,-4e-08,-1.39e-05,1.5e-08,29.999,30.0,55.88399934768677
-0.0003302,-4e-08,-1.39e-05,5e-09,30.999,31.0,57.72799468040466
-0.0003319,-3e-08,-1.39e-05,0.0,31.9995,32.0,59.57099390029907
-0.0003335,-3.5e-08,-1.39e-05,0.0,33.0,33.0,61.41399383544922
-0.0003353,-3.5e-08,-1.39e-05,-1.5e-08,33.9995,34.0,63.27599310874939
-0.0003372,-3.5e-08,-1.39e-05,-2.5e-08,34.999,35.0,65.12399959564209
-0.0003386,-3e-08,-1.39e-05,-2.5e-08,35.9995,36.0,66.96300053596497
-0.00034,-3.5e-08,-1.39e-05,-3e-08,37.0,37.0,68.80899572372437
-0.0003411,-3.5e-08,-1.39e-05,-2.5e-08,37.9995,38.0,70.68800044059753
-0.0003423,-3.5e-08,-1.39e-05,-4.5e-08,38.9995,39.0,72.53999400138855
-0.0003431,-4e-08,-1.39e-05,-4.5e-08,39.9995,40.0,74.37399315834045
-0.0003441,-4.5e-08,-1.39e-05,-5.5e-08,41.0,41.0,76.23599934577942
-0.0003443,-5e-08,-1.4e-05,-5e-08,42.0,42.0,78.09899950027466
-0.0003449,-3e-08,-1.4e-05,-5e-08,42.999,43.0,79.96099376678467
-0.000345,-4.5e-08,-1.4e-05,-6.5e-08,43.999,44.0,81.8049955368042
-0.0003455,-3e-08,-1.4e-05,-7e-08,45.0,45.0,83.64799380302429
-0.0003456,-4e-08,-1.4e-05,-8.5e-08,45.999,46.0,85.49199914932251
-0.0003456,-4e-08,-1.4e-05,-8e-08,46.999,47.0,87.33499598503113
-0.0003451,-3.5e-08,-1.4e-05,-1e-07,47.999,48.0,89.21600031852722
-0.0003442,-4e-08,-1.41e-05,-1.05e-07,48.9995,49.0,91.07899951934814
-0.0003436,-5e-08,-1.41e-05,-1.1e-07,49.9995,50.0,92.92199921607971
