#Procedure: <sagnac.procedures.PHEProcedure.sagnacPHEProcedure>
#Parameters:
#	Applied Magnetic Field: 0.03 T
#	Applied Sample Voltage: 1 V
#	Applied Sample Voltage frequency: 3137 kHz
#	Output Voltage: 0.65 V
#	EOM Frequency: 3.3477e+06 MHz
#	Field Azimuth stop: 170 deg
#	Field Azimuth start: 0 deg
#	Field Azimuth step: 1 deg
#	Field Polar: 0 deg
#	Filter Order First Harmonic: 8
#	Lockin Time Constant First Harmonic: 0.2 s
#	50 Ohm Input Impedance: True
#	input range: 0.1 V
#	Time Queued: 10:20am 2021-05-19
#	Sample Name: C5R5
#	Saturate First?: False
#	Saturating Magnetic Field: 0.1 T
#	Saturating Magnetic Field Azimuth: 0 deg
#	Saturating Magnetic Field Polar: 90 deg
#	Filter Order Second Harmonic: 8
#	Lockin Time Constant Second Harmonic: 0.2 s
#	Settling: 0.6 s
#Data:
ThetaK,Ratio,X1,Y1,X2,Y2,DeltaThetaK,DeltaX1,DeltaY1,TX1,TY1,TX2,TY2,field_azimuth,elapsed_time
0.0009434971395813319,0.0034751317106246488,-0.001352846856531806,1.5120683305089195e-05,0.40991747393766365,-0.38929369278168574,1.9987417565333985e-06,-2.8659210287949895e-06,2.8025243965540423e-07,0.0005544774718033838,0.00019949617569742996,4.1771568302909666e-07,-1.5314021196056853e-07,0.0,0.8149869441986084
0.0009459590077112003,0.0034841993972503328,-0.0013563151405286478,1.5585743293144703e-05,0.40990484375413483,-0.38927598162120897,-1.3050549144560622e-06,1.871184283220871e-06,2.441600203452955e-06,0.0005546668309216405,0.0001995797397924325,4.5293680040867033e-07,-8.491340571305518e-08,1.0,2.6979904174804688
0.0009451779236731095,0.0034813224660106795,-0.0013551030064262975,1.697894675467043e-05,0.40986664044478405,-0.3892494934487176,1.036973742078831e-06,-1.4867090380250686e-06,1.3746550418440016e-06,0.0005544648889601817,0.0001996546163550686,4.124367554845753e-07,-2.824092338258614e-08,2.0,4.654008865356445
0.0009429321581617059,0.0034730507403477337,-0.0013519234559941935,1.4313961176406941e-05,0.40988761794911927,-0.3892610724883433,7.056003248058333e-08,-1.0116491314255692e-07,1.8110292661807972e-06,0.0005543847116967318,0.00019966860005173523,2.3514997215519614e-07,-1.0846738015879196e-07,3.0,6.604985952377319
0.0009455072147607316,0.0034825353288642285,-0.0013556622003924217,1.6284629349270782e-05,0.40988745308228863,-0.38927450043544815,2.052175168656952e-07,-2.9423921310680167e-07,-5.804232393718559e-07,0.0005543307542543683,0.000199669612605691,3.686275967742123e-07,-1.5228338073860404e-07,4.0,8.465983629226685
0.0009446342308386609,0.0034793199069823467,-0.001354480241255858,1.4911007089195679e-05,0.40991296231951513,-0.3892945395844943,1.7011881290803001e-06,-2.439275320283325e-06,-1.0746803982905593e-06,0.0005540472251821496,0.00019982954358514454,5.35395215903505e-07,-3.933457909031623e-08,5.0,10.432987213134766
0.0009433935012511591,0.0034747499842925564,-0.0013528548853352065,1.4277398469483965e-05,0.40994814501802024,-0.3893387701131659,-1.6397987825707484e-06,2.351518383937981e-06,-4.6873596449014877e-07,0.0005541148227653654,0.00019970485545219816,4.6556531404805784e-07,-6.946516995837091e-09,6.0,12.38197636604309
0.0009434860486576918,0.003475090859931714,-0.001352902692000558,1.3937639596331824e-05,0.40994348969150357,-0.38931433638173785,-6.407897399892578e-07,9.188531579526491e-07,9.01941534217551e-07,0.0005538662214868273,0.00019957300114774226,2.567103394070037e-07,-3.3282418602715724e-08,7.0,14.349989652633667
0.0009426544372798757,0.0034720278237022396,-0.001351578556201488,1.3493118504643772e-05,0.4099011613188419,-0.3892764185168002,1.795677835069035e-06,-2.574641018216116e-06,-1.2731672636487102e-06,0.0005538338387413163,0.00019957587909803377,4.6795288854782925e-07,-2.100451657578254e-07,8.0,16.31898021697998
0.0009435951256632274,0.0034754926182888704,-0.0013530223309599324,1.3905527759488058e-05,0.40992941590974097,-0.3893037562042303,-4.225284045665584e-07,6.058633333360657e-07,4.498524829916147e-07,0.0005537501474486765,0.00019962362790520023,4.495968259392042e-07,2.826868950124649e-08,9.0,18.279990673065186
0.0009422279447646548,0.0034704569432953913,-0.0013510917078852437,2.078183628358978e-05,0.40993325503869643,-0.3893123383926231,-7.538925333249943e-07,1.0810300738323831e-06,1.4174485718911044e-06,0.0005537112169985647,0.00019970121937153834,3.9311116722640243e-07,-1.4073150985507853e-07,10.0,20.155994653701782
0.0009452756901326951,0.0034816825647546418,-0.0013553935354304113,1.4831894303527317e-05,0.4099100447542337,-0.3892926796805577,-1.219614408576774e-06,1.748754921885344e-06,2.17588908355235e-07,0.0005536706167867528,0.00019958090332427469,2.5641119419080375e-07,-1.560954630336044e-07,11.0,22.118999242782593
0.0009429391381292248,0.003473076449343473,-0.001352145813195268,1.5166581121320127e-05,0.40993531740269995,-0.38932221415709656,6.394390574959865e-07,-9.169349159589851e-07,1.2695900353820841e-06,0.0005536348428115952,0.00019966950400178467,4.1957803828228006e-07,3.9773446214649516e-08,12.0,23.98897933959961
0.0009404245352158406,0.0034638145273071757,-0.0013487075937082032,1.2434288364766552e-05,0.4099875709527418,-0.3893706152785005,1.0817121581177433e-06,-1.5513330702045682e-06,-6.893853170489614e-07,0.0005534423943461214,0.00019946330250755867,1.5022519830270995e-07,-1.0982170881441832e-07,13.0,25.845983743667603
0.0009414750222571168,0.003467683738215586,-0.0013503001830408048,1.517581224898749e-05,0.4100077710610914,-0.3893954250094466,1.2809114702999715e-07,-1.8371309995467126e-07,1.419494109230059e-07,0.0005532719321647507,0.00019969749148335248,3.5802639650940094e-07,-6.320192023472874e-08,14.0,27.70897936820984
0.0009415793191646397,0.003468067890250022,-0.0013503957746727078,1.6319365797930335e-05,0.41000533289501817,-0.38937985570269623,1.2751081430287914e-06,-1.8287345294213027e-06,-1.6752115078577005e-06,0.0005533504154248473,0.00019972683176085803,4.1739901479263643e-07,-1.0272278048880863e-07,15.0,29.671992540359497
0.0009405779112994361,0.0034643794504241824,-0.0013489158207399777,1.5424057805397672e-05,0.40998484063948604,-0.3893672272460844,-5.1005158063791365e-08,7.31482024697853e-08,-1.2485863433619494e-06,0.000553149947830178,0.00019963350949308667,4.347535964414635e-07,-6.310035663326851e-08,16.0,31.527976989746094
0.0009424972639480846,0.003471448914345501,-0.001351637410145376,1.776390151617966e-05,0.40997502725829804,-0.3893582891454448,1.4928234473555215e-06,-2.1408588709338888e-06,-2.5407472229528757e-06,0.0005531104440894679,0.0001994433798599564,3.979729606928008e-07,-6.136282875904469e-08,17.0,33.48699402809143
0.0009406134116729046,0.0034645102073269465,-0.001348942274196581,1.567440175420892e-05,0.4099880677073981,-0.3893601673748167,1.9821726646061527e-06,-2.84264854680235e-06,1.6717474537043599e-06,0.00055293910348013,0.00019957285640875472,3.719019850987282e-07,-2.986371945814509e-08,18.0,35.43899130821228
0.0009426570388245789,0.003472037405853069,-0.001351938579603913,1.161949782051899e-05,0.4100148014226699,-0.3893790364484123,9.694012273958711e-07,-1.3902928760784992e-06,3.0018424754395853e-06,0.0005530096458224412,0.0001996589461094544,1.7810843177740572e-07,-8.011053915357117e-08,19.0,37.29398775100708
0.000941574579663198,0.0034680504334608907,-0.0013504297774868113,1.6794361027819496e-05,0.4100243529197586,-0.38939162027674706,-7.465582284287355e-07,1.0707311904191645e-06,-1.8965998972456539e-06,0.0005529338740854331,0.0001997429645880123,3.392648221419978e-07,8.751208662084491e-08,20.0,39.17197895050049
0.0009399003061846969,0.003461883658487199,-0.001348067600491499,1.3580347634731677e-05,0.4100362861846287,-0.3894029186066259,-6.801703436018715e-07,9.755444454815482e-07,1.0795004769071979e-07,0.0005528288761766617,0.0001997389328625266,2.739500934782207e-07,-5.1311030608611964e-08,21.0,41.114990234375
0.0009407583789200512,0.00346504415856182,-0.0013492647439569548,1.6802424078607093e-05,0.41002873089310826,-0.389393232009191,-2.318291800441733e-07,3.3249618302556644e-07,-1.816735522206015e-06,0.0005527346468222883,0.00019969459707064525,3.1726349068398904e-07,-2.447565267280374e-07,22.0,43.11098885536194
0.0009395831640915903,0.003460715543520715,-0.0013476157545751133,1.638092261190849e-05,0.4100482798050803,-0.38940379168064576,-1.1968704780269034e-06,1.7166331576217428e-06,-2.1914311409967123e-06,0.0005525240762777336,0.0001996804848863941,1.694109144178143e-08,-3.4781097722616976e-08,23.0,44.94197654724121
0.000938603602174479,0.003457107567930998,-0.0013463196658543355,1.3118927430645819e-05,0.41007293783825677,-0.3894352835136333,-6.109618145189945e-07,8.76353913271486e-07,-3.1949396961006887e-07,0.0005525583643430448,0.00019979391663736085,1.8746780912310921e-07,-1.0466904227186783e-07,24.0,46.805986166000366
0.0009410086848576002,0.003465966098981327,-0.0013498956686996734,1.4965270509904254e-05,0.4101161170515732,-0.3894716884554692,2.08323930709515e-06,-2.9884446791570895e-06,-1.192833662745662e-06,0.0005525549149217928,0.00019957044670132452,3.0449114776419516e-07,1.4736630816644103e-08,25.0,48.764975786209106
0.0009412014563500781,0.0034666761254101078,-0.001350252859245026,1.6097287907466458e-05,0.41013425395215986,-0.389494954359283,8.926953818853244e-07,-1.2806642615991421e-06,-5.894712892061741e-07,0.0005522313855535271,0.00019968906134075205,2.230871139067453e-07,-3.056326027089682e-08,26.0,50.63399696350098
0.0009425856716175864,0.00347177454227796,-0.0013522313646167298,1.599879839273874e-05,0.4101296324256631,-0.38949285103331643,4.046136782404427e-07,-5.804572195393995e-07,-1.691408212006594e-06,0.0005524015940850686,0.00019971105412773258,3.1650906062668585e-07,-6.75205674319802e-08,27.0,52.593984603881836
