#Procedure: <sagnac.procedures.HeterodyneProcedure.sagnacOpticsXportProcedure>
#Parameters:
#	Amp Gain: 0 x
#	Applied Sample Voltage: 2.5 V
#	Apply a Bias Field?: False
#	Number of Averages: 4
#	Bias Field x: 0 T
#	Bias Field y: 0 T
#	Bias Field z: 0 T
#	Applied Sample Current frequency: 3.137 kHz
#	Output Voltage: 0.65 V
#	EOM Frequency: 3.3477e+06 MHz
#	Filter Order First Harmonic: 8
#	Lockin Time Constant First Harmonic: 2 s
#	Hysteresis Sweep?: False
#	50 Ohm Input Impedance: True
#	input range: 1 V
#	Time Queued: 10:22pm 2021-05-20
#	Reverse?: False
#	Sample Name: C5R4_M+
#	Saturate First?: True
#	Saturating Magnetic Field: 0.15 T
#	Saturating Magnetic Field Azimuth: 0 deg
#	Saturating Magnetic Field Polar: 90 deg
#	Filter Order Second Harmonic: 8
#	Lockin Time Constant Second Harmonic: 2 s
#	Settling: 30 s
#	Bias Magnetic Field: 0.27 T
#	Bias Magnetic Field Azimuth: 0 deg
#	Bias Magnetic Field Polar: 0 deg
#	Bias Magnetic Field step: 0.01 T
#	Pre Measurement Wait Time: 0 s
#Data:
ThetaK,X1,Y1,X2,Y2,DeltaThetaK,DeltaX1,DeltaY1,TX1,TY1,TX2,TY2,sweep_field,elapsed_time
-0.0004851348380363745,0.0006658477709490511,-5.179327188527647e-07,0.3917451145250197,-0.3726337482068769,1.9578510578296283e-07,-6.717876409851319e-08,-2.180916631486345e-07,-0.0032300847357922486,0.00021272679196446707,7.243939399412007e-07,-3.4018194617186034e-08,0.27,120.79102230072021
-0.0004890455487636058,0.0006522542402778158,-1.306831817820212e-07,0.3806664013605041,-0.3621073133418957,9.51777653097548e-07,-3.1735326782873657e-07,6.67357830646256e-08,-0.0032449562384412847,0.0002121029141463783,7.319314851234453e-07,4.112648684146299e-08,0.26,242.06600379943848
-0.0004878836344174767,0.0006259437593451718,-3.5660315249607284e-07,0.3661540007354446,-0.348328299491767,-1.4894611059565597e-06,4.777361456694061e-07,-2.4084183769776152e-08,-0.003256137794465014,0.000210931658073062,7.461975083507517e-07,1.44256827219884e-07,0.25,363.3430027961731
-0.0004904337150904992,0.0006131971402281513,-8.408458724598688e-07,0.35682343484916207,-0.33946069582524985,-3.194270825880374e-07,9.984616917197487e-08,3.4780002353711355e-08,-0.0032689059934038456,0.0002108812989033273,7.493907835666904e-07,1.1630115106473724e-07,0.24,484.6150085926056
-0.00049675492281698,0.000614820107655022,-1.1149235732914142e-06,0.3532059714468587,-0.33602808274234547,5.871544938273688e-07,-1.8167624202059213e-07,-1.8396378743258448e-07,-0.0032830956918837037,0.00021085155322387314,7.377140177582082e-07,2.357313878648694e-08,0.23,605.8000016212463
-0.0005038349237417633,0.0006242775633654649,-2.2776530150493233e-06,0.3535948364129744,-0.3364024467138759,-7.480428599068141e-07,2.317158824304764e-07,1.494070836142733e-07,-0.0032910024713486245,0.0002108604876852129,7.32338637596189e-07,-1.5424935457956784e-08,0.22,727.0200316905975
-0.0005130306439139889,0.000642836002075231,-2.258143543069762e-06,0.35758676829395114,-0.34019393458335573,-1.0161183193814706e-06,3.183032127740418e-07,2.628004458875698e-07,-0.0033014484023542127,0.00021126373469737444,7.39519985339205e-07,-1.0092088894324523e-07,0.21,848.1809990406036
-0.0005223331444398336,0.0006651299042921088,-2.833979045634435e-06,0.3634091113836043,-0.345723232856128,-1.8778509327636435e-07,5.978054284502231e-08,1.022280947012877e-07,-0.00330948815277425,0.00021219760205174148,7.319335431061084e-07,-1.7329243841767437e-07,0.2,969.2930018901825
-0.0005325619938791147,0.0006903355246839782,-2.5648898983298937e-06,0.3699423682182556,-0.3519327819638159,1.172114478109452e-06,-3.7983932694394626e-07,-5.439224035142894e-08,-0.0033161423347438045,0.0002117677323297745,7.294121722915591e-07,-2.74838444487387e-07,0.19,1090.4530210494995
-0.0005412872582129707,0.0007141307205690225,-2.7853102605248273e-06,0.37655194747650766,-0.3581950469916746,-4.37224385179765e-07,1.442095848944493e-07,-9.180701905394234e-08,-0.003330752503677298,0.0002106676023183635,7.090755015562933e-07,-2.3173468251108095e-07,0.18,1211.5770082473755
-0.0005490240396085684,0.0007373178876005718,-3.4152769054046722e-06,0.3833383375249336,-0.36461377205370205,-7.808298635957601e-07,2.621559133497493e-07,-2.085893090879344e-07,-0.0033380522986708955,0.0002108862997774269,7.083227980312192e-07,-1.8415281531473027e-07,0.17,1332.6590194702148
-0.0005571931352566823,0.0007605804999310344,-3.4912317704764556e-06,0.38964605706107547,-0.3706031305572211,-3.646142280572805e-07,1.2442649573087726e-07,-1.795807080378442e-07,-0.00334613241046564,0.0002109336641295452,7.072614247383607e-07,-1.318504349576981e-07,0.16,1453.6970038414001
-0.0005644828843135278,0.0007817496480053295,-3.8862441807950835e-06,0.39534045120630323,-0.3759988923637279,2.5785199339878934e-09,-8.927446032387113e-10,1.2652157980873224e-07,-0.003353856721082917,0.0002114124685074348,6.98312616177875e-07,-1.5301308912443123e-07,0.15,1574.705013513565
-0.0005717241541863789,0.0008024930244821426,-3.6780117353717624e-06,0.4007027569172469,-0.38108720717046385,-1.0254108988805995e-06,3.598259444351405e-07,-1.8351787971180586e-07,-0.0033604014593831746,0.00021140061574738978,7.031339562059237e-07,-1.5149015505465413e-07,0.14,1695.748022556305
-0.0005780619691341855,0.0008216709693154421,-4.3700480018351555e-06,0.40578622620077476,-0.38591635618301917,-4.044455237121475e-07,1.4372204676383502e-07,-3.7109425747688003e-07,-0.0033679937983622154,0.0002110781034783455,6.97442792375135e-07,-2.0410739991727716e-07,0.13,1816.7680282592773
-0.0005843300107255074,0.0008402204884602575,-4.96995879271123e-06,0.4105029343978409,-0.39039541796067073,-1.6794931886933412e-06,6.037444248269212e-07,-2.759690056746661e-07,-0.0033738717749680273,0.00021123039365499746,7.059533846908557e-07,-2.3338984875730445e-07,0.12,1937.7669970989227
-0.000589408327263612,0.0008563305154702549,-4.645205062100451e-06,0.41479309874726616,-0.39445256625023756,-1.2655760316250034e-07,4.596774525407683e-08,-5.619171274697048e-07,-0.0033782278146317567,0.00021155029812181632,6.95426194686641e-07,-1.426758506172613e-07,0.11,2058.72500371933
-0.0005947736337920263,0.0008726530982109468,-4.868312960880564e-06,0.41889636601486646,-0.39834517024932525,1.091113375597246e-06,-4.0022075816169516e-07,-1.6888137089518683e-08,-0.0033852185938917823,0.00021178186503423312,6.964765605083688e-07,-1.247761428110668e-07,0.1,2179.6929988861084
-0.0005983566183737724,0.0008855995133144502,-5.52916835888912e-06,0.4225772212745664,-0.40183420004337544,5.40152175221573e-07,-1.9986336761680474e-07,2.139368549415537e-07,-0.0033900067920001765,0.0002118364500834265,6.706914168576467e-07,-5.8806649979615986e-08,0.09,2300.640011548996
-0.0006022321684751205,0.0008987089468596221,-5.3940512820674525e-06,0.42607041682914504,-0.4051582991612453,4.4862519090501985e-07,-1.6737036768689393e-07,1.75499883704398e-07,-0.0033966063661988385,0.0002119131878968044,6.851072043880456e-07,-1.4393105445672144e-07,0.08,2421.5910086631775
-0.0006058696554961542,0.0009109856356586734,-5.648294227788477e-06,0.42931004770614023,-0.40822720990202604,-6.923860333472387e-07,2.6026778873708506e-07,-1.619263847793585e-07,-0.003400367918591956,0.0002118458758028554,6.733825771669778e-07,-4.515215062962497e-08,0.07,2542.5990047454834
-0.0006094545260698813,0.0009222122534975942,-6.022977368141539e-06,0.43205179358424284,-0.41082721042220116,-2.965934113451352e-07,1.1219948785683823e-07,3.2445935163865645e-07,-0.003403393295233167,0.0002120423878752769,6.84744167245522e-07,4.0578045816708584e-09,0.06,2663.517010450363
-0.0006117665435797034,0.0009313720339768489,-6.000657210786683e-06,0.4346850648385106,-0.413339669674289,-9.193947452504999e-07,3.4992847173307427e-07,2.6606022159630166e-07,-0.003405563112226251,0.00021230114261558012,6.721836869783176e-07,2.356169902287559e-08,0.05,2784.4650259017944
-0.000615814929942482,0.0009425180851536461,-5.567466199259206e-06,0.4370054871375102,-0.41553641895902915,6.679580489095627e-07,-2.5558093522904207e-07,-5.68736629286354e-08,-0.003407994673867253,0.0002120829691482725,6.885908660791728e-07,6.51271372880108e-08,0.04,2905.4340007305145
-0.0006166588757628539,0.000948732324792075,-6.359250461245344e-06,0.4393002105077388,-0.41770370249300215,-3.778529815244439e-07,1.4533203442060788e-07,-3.889553724764356e-07,-0.0034095002318813745,0.00021218207399919658,6.747382404143391e-07,2.2625587783767346e-08,0.03,3026.4259991645813
-0.0006191662032717199,0.0009567676976888321,-6.203766794601205e-06,0.44124417102825175,-0.4195356525773699,9.876057768279763e-07,-3.8152470908904733e-07,-1.6044449596615535e-07,-0.003411542446459809,0.0002123142593106874,6.786748278328239e-07,7.991666705598955e-10,0.02,3147.373997926712
-0.0006192563551336831,0.0009601396812838372,-5.4520971070229254e-06,0.44273981882412217,-0.4209529511028729,-1.1166831955576149e-06,4.3284630443551057e-07,-2.0575480055202746e-07,-0.0034119301390383027,0.00021233300078977145,6.882204484800771e-07,1.7195871990857824e-08,0.01,3268.3219997882843
-0.0006203150618798101,0.0009652507948133671,-6.362606068206434e-06,0.44432624796203696,-0.42247153493863754,-7.986609627305164e-07,3.106920099634726e-07,2.665545933863784e-07,-0.0034111962005550014,0.0002123251705092573,6.683476036877585e-07,2.0339248154111478e-08,0.0,3389.281009197235
-0.0006226982713424438,0.000972261532193004,-5.946055705426039e-06,0.44585352695348934,-0.4239113574994019,4.3335672670157335e-07,-1.6915730966626266e-07,-6.511364936155226e-08,-0.0034147246993763715,0.0002123208991403246,6.799749480175215e-07,-1.8830523333849445e-08,-0.01,3510.2450079917908
-0.0006209535411341142,0.0009723230256673059,-5.984789958407629e-06,0.44713695425387334,-0.42512933458523117,-2.1953141434356218e-07,8.593853047922031e-08,3.980464894019312e-07,-0.0034131449144363685,0.00021231007654765182,6.763139009972532e-07,-2.2991986149316553e-08,-0.02,3631.179011821747
-0.0006219117847731968,0.0009761979478559548,-6.4038943433126205e-06,0.44823217919666936,-0.4261659171804054,6.727462405569648e-07,-2.6399771513501706e-07,2.1949361326793038e-07,-0.0034101884493081594,0.00021229461814188994,6.766595764472713e-07,3.148243914681805e-08,-0.03,3752.124005317688
-0.0006202408089559385,0.0009757058094623712,-5.993972080470765e-06,0.44922994459226734,-0.4270986164829318,7.024217755823007e-07,-2.762461957078131e-07,-2.1964487273140474e-07,-0.0034104695752895124,0.00021229641522116225,6.810266435549074e-07,6.921761522241396e-08,-0.04,3873.101026535034
-0.0006205115894233354,0.0009785245299405358,-6.081006665975543e-06,0.45032717113429394,-0.4281455463813438,3.1597117773365364e-07,-1.245687408209317e-07,-3.682207364140335e-07,-0.003410871335125462,0.00021229000067852645,6.798851948658167e-07,5.3854180026568735e-08,-0.05,3994.101014137268
-0.00061974792426836,0.0009791756151957525,-6.027800070483144e-06,0.45118229440853785,-0.42895834414487205,-6.207335554756918e-07,2.4518309218417294e-07,-8.509818951404988e-08,-0.003409102204982222,0.00021228323444296421,6.626229203571871e-07,6.619804094239575e-09,-0.06,4115.063997745514
-0.0006176984007265739,0.0009782678298083949,-6.1388097130825836e-06,0.4522568931138984,-0.42998262640903256,-6.404876996398848e-07,2.53589855684933e-07,-6.785070674993601e-09,-0.0034054302783095235,0.00021226868887686456,6.901184171159871e-07,7.461662576617049e-08,-0.07,4236.002002477646
-0.0006164020315631461,0.0009778440700411125,-5.352434706141781e-06,0.4530204310744379,-0.43070028476033934,6.393666438872113e-07,-2.535685042251237e-07,-2.705295633747948e-07,-0.0034016680347731263,0.00021224100470750755,6.870820264499053e-07,5.0635337340189893e-08,-0.08,4356.964997291565
-0.0006145930964408278,0.0009768267149020428,-5.175149304605672e-06,0.4538725496934024,-0.4315185462772653,-4.14503030779644e-07,1.6470142290014047e-07,6.321544336556808e-07,-0.0033980726898396657,0.00021221087933962675,6.820295161335095e-07,7.497567246474469e-08,-0.09,4477.902003288269
-0.0006139584300649942,0.0009777027170886914,-5.946974113601925e-06,0.4547478697414857,-0.4323519985708931,-5.536247916233512e-07,2.204058794813537e-07,-2.7937182382463347e-07,-0.003394941149565834,0.00021219222068323687,6.55524356638828e-07,1.0099279467231524e-07,-0.1,4598.85799741745
-0.0006112088173465315,0.0009744186720610643,-5.287005961020057e-06,0.4552631763529241,-0.43283822186659177,-5.998786755930774e-07,2.39088783866845e-07,2.744556908767374e-07,-0.0033910936087660107,0.0002122863702914997,6.689953576578798e-07,9.727287152358795e-08,-0.11,4719.8250098228455
-0.0006074435157716895,0.0009698668291103835,-4.959605424126911e-06,0.45593888754328327,-0.43348674850930424,7.314981757394336e-07,-2.919841305172879e-07,-1.3476300030958604e-07,-0.003391108866020711,0.00021267686153145015,6.647660027210807e-07,8.752978956748366e-09,-0.12,4840.763996839523
-0.0006046531955584628,0.0009663842380492194,-5.422101458782987e-06,0.4563961215296717,-0.4339234368683903,2.1576239023388335e-07,-8.621027432525365e-08,-3.7711376349291834e-07,-0.003386806464332897,0.0002128454673809431,6.654332051752851e-07,4.176761570500647e-08,-0.13,4961.749001026154
-0.0006015320808242332,0.0009622361689895027,-4.8943372014587865e-06,0.45677671043873835,-0.43430267839220354,2.9673372248810823e-07,-1.1866689727981053e-07,2.0580809718439258e-07,-0.0033783208545334342,0.00021299639508012431,6.698045701395291e-07,4.141949960589345e-08,-0.14,5082.75599861145
-0.0005970325072868447,0.0009555646546235505,-4.559882319489585e-06,0.4570386497618351,-0.43454196758703867,4.3981277650756573e-07,-1.759826052242321e-07,-1.3160992224247166e-07,-0.0033712905773048774,0.00021346910036655275,6.693205982769357e-07,8.506361122045865e-08,-0.15,5203.735999107361
-0.0005921994340690099,0.0009478982376951461,-4.6270256700606764e-06,0.4570715706466122,-0.43457361893606383,-6.775934123964044e-07,2.711456918898179e-07,2.591963881136405e-07,-0.003363692437571341,0.0002144295171986571,6.649380163584542e-07,1.0758759630534615e-07,-0.16,5324.718998432159
-0.0005890083751465666,0.0009431461376596857,-4.464556278231932e-06,0.4572480385244239,-0.43473754997476977,1.1874688069337234e-06,-4.753566112318874e-07,-1.9258699522451415e-08,-0.0033536011765188485,0.00021505598627880965,6.664079877011958e-07,1.2355583999386264e-07,-0.17,5445.740997314453
-0.0005837849616656054,0.000934363864480684,-4.477113604820343e-06,0.4570351476580297,-0.43454300913982224,-6.054977215861291e-07,2.422788231725072e-07,3.8110529338844455e-08,-0.0033452756394635116,0.00021688048678085106,6.585128193468763e-07,1.3934160845319215e-07,-0.18,5566.842006921768
-0.0005779028861402772,0.0009237160058549493,-4.5848283998857745e-06,0.45641822070786964,-0.4339635428875961,9.90270569790467e-07,-3.95710243907541e-07,2.541914829537204e-07,-0.003337876595910408,0.00021734820057910578,6.88543589553669e-07,1.8711576092408764e-07,-0.19,5687.938010692596
