#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.3 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.1 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 08:32pm 2021-05-27
#	Sample Name: PHE
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.1 s
#	Second Harmonic Lockin Time Constant: 0.1 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
0.0001493,6e-08,-1.31e-05,1.95e-07,0.0,0.0,0.3520057201385498
0.0001444,4.5e-08,-1.31e-05,1.8e-07,1.0,1.0,2.1949989795684814
0.0001383,1.5e-08,-1.31e-05,1.45e-07,2.0015,2.0,4.037999391555786
0.000133,-5e-09,-1.32e-05,1.35e-07,2.9995,3.0,5.880999565124512
0.0001274,-5e-09,-1.32e-05,1e-07,3.9995,4.0,7.723999500274658
0.0001224,-5e-09,-1.32e-05,8e-08,5.0,5.0,9.586999893188477
0.0001169,-1e-08,-1.32e-05,8e-08,6.001,6.0,11.438002109527588
0.0001106,-2e-08,-1.33e-05,5e-08,6.999,7.0,13.299008846282959
0.0001051,-2e-08,-1.33e-05,4.5e-08,7.9995,8.0,15.174005508422852
0.0001,-1.5e-08,-1.33e-05,5.5e-08,8.9995,9.0,17.01700520515442
9.55e-05,-1e-08,-1.34e-05,3e-08,10.0,10.0,18.87999987602234
9.07e-05,-5e-09,-1.34e-05,3e-08,10.999,11.0,20.723000049591064
8.55e-05,-1e-08,-1.34e-05,3.5e-08,11.999,12.0,22.584999322891235
8.07e-05,-5e-09,-1.34e-05,0.0,12.9995,13.0,24.460999727249146
7.56e-05,-1.5e-08,-1.34e-05,0.0,13.999,14.0,26.329005241394043
7.1e-05,-5e-09,-1.34e-05,-1.5e-08,14.9995,15.0,28.210999250411987
6.64e-05,-2.5e-08,-1.35e-05,-3e-08,15.9995,16.0,30.05400037765503
6.17e-05,0.0,-1.35e-05,-6e-08,16.9995,17.0,31.91599941253662
5.76e-05,-1e-08,-1.36e-05,-6.5e-08,17.9995,18.0,33.760000228881836
5.28e-05,-2.5e-08,-1.36e-05,-7.5e-08,18.9995,19.0,35.64400029182434
4.89e-05,-2e-08,-1.37e-05,-7.5e-08,19.9995,20.0,37.48599934577942
4.48e-05,-1e-08,-1.37e-05,-1e-07,21.0,21.0,39.346999406814575
4.06e-05,-5e-08,-1.37e-05,-1.15e-07,21.999,22.0,41.20900011062622
3.64e-05,-2.5e-08,-1.37e-05,-1.3e-07,22.9995,23.0,43.0719997882843
3.28e-05,-3.5e-08,-1.38e-05,-1.4e-07,23.9995,24.0,44.92200016975403
2.93e-05,-2e-08,-1.38e-05,-1.65e-07,24.999,25.0,46.80299997329712
2.59e-05,-3.5e-08,-1.38e-05,-1.6e-07,25.9995,26.0,48.67799949645996
2.25e-05,-3.5e-08,-1.39e-05,-1.7e-07,26.9995,27.0,50.54100155830383
1.93e-05,-3e-08,-1.39e-05,-1.85e-07,28.0005,28.0,52.38400053977966
1.63e-05,-4e-08,-1.39e-05,-1.85e-07,28.9995,29.0,54.228999853134155
1.32e-05,-2e-08,-1.39e-05,-2.1e-07,29.999,30.0,56.07300019264221
1.05e-05,-3.5e-08,-1.39e-05,-2.3e-07,31.002,31.0,57.91500186920166
7.4e-06,-5e-09,-1.4e-05,-2.25e-07,31.9995,32.0,59.77799987792969
5.4e-06,-2.5e-08,-1.4e-05,-2.35e-07,32.9995,33.0,61.63900113105774
3.8e-06,-3.5e-08,-1.4e-05,-2.5e-07,33.999,34.0,63.48699951171875
1.6e-06,-4.5e-08,-1.4e-05,-2.8e-07,34.9995,35.0,65.34600615501404
-2e-07,-2.5e-08,-1.4e-05,-2.7e-07,36.0,36.0,67.20799970626831
-2.1e-06,-2e-08,-1.4e-05,-3e-07,37.0,37.0,69.05100059509277
-3.1e-06,-2.5e-08,-1.4e-05,-2.95e-07,37.9995,38.0,70.93299984931946
-4.5e-06,-1.5e-08,-1.4e-05,-2.95e-07,38.9995,39.0,72.77599954605103
-5.4e-06,-1.5e-08,-1.41e-05,-3.35e-07,40.0,40.0,74.65800213813782
-6.4e-06,-3e-08,-1.41e-05,-3.25e-07,40.9995,41.0,76.52200531959534
-7.4e-06,-1.5e-08,-1.41e-05,-3.2e-07,41.999,42.0,78.38300037384033
-7.9e-06,-1.5e-08,-1.41e-05,-3.55e-07,42.9995,43.0,80.22599935531616
-8.3e-06,-4e-08,-1.41e-05,-3.45e-07,43.9995,44.0,82.06900024414062
-8e-06,-3e-08,-1.41e-05,-3.6e-07,44.9995,45.0,83.93099975585938
-8e-06,-4e-08,-1.41e-05,-3.75e-07,45.999,46.0,85.781001329422
-7.9e-06,-1e-08,-1.41e-05,-3.85e-07,46.9995,47.0,87.65599918365479
-7.3e-06,-3e-08,-1.41e-05,-4e-07,48.0,48.0,89.51900577545166
-7e-06,-2e-08,-1.41e-05,-4.05e-07,48.9995,49.0,91.38099980354309
-6.5e-06,-3.5e-08,-1.41e-05,-3.95e-07,49.999,50.0,93.22399997711182
-5.7e-06,-3.5e-08,-1.41e-05,-4.25e-07,50.999,51.0,95.08699989318848
-4.6e-06,-3.5e-08,-1.41e-05,-4.3e-07,52.0,52.0,96.95200037956238
-3e-06,-4e-08,-1.41e-05,-4.2e-07,53.0,53.0,98.81600069999695
-1.5e-06,-5e-08,-1.41e-05,-4.75e-07,53.9995,54.0,100.66200017929077
3e-07,-2e-08,-1.41e-05,-4.55e-07,54.999,55.0,102.50600242614746
1.5e-06,-3.5e-08,-1.41e-05,-4.65e-07,55.9995,56.0,104.36000537872314
3.7e-06,-4.5e-08,-1.41e-05,-4.8e-07,56.9995,57.0,106.22299933433533
6.1e-06,-2.5e-08,-1.41e-05,-4.7e-07,57.999,58.0,108.0849997997284
8.5e-06,-4.5e-08,-1.4e-05,-4.7e-07,58.999,59.0,109.92799949645996
1.09e-05,-5.5e-08,-1.41e-05,-5e-07,60.0,60.0,111.80900049209595
1.39e-05,-3e-08,-1.4e-05,-5.15e-07,60.9995,61.0,113.67199921607971
1.63e-05,-5e-08,-1.4e-05,-5.05e-07,61.999,62.0,115.51800537109375
1.89e-05,-4e-08,-1.4e-05,-5.2e-07,62.9995,63.0,117.37799978256226
2.21e-05,-4.5e-08,-1.4e-05,-5.3e-07,63.9995,64.0,119.22099995613098
2.55e-05,-4.5e-08,-1.4e-05,-5.15e-07,64.9995,65.0,121.06399917602539
2.88e-05,-2.5e-08,-1.4e-05,-5.3e-07,65.999,66.0,122.92700052261353
3.16e-05,-4.5e-08,-1.39e-05,-5.4e-07,66.9995,67.0,124.78900218009949
3.51e-05,-2.5e-08,-1.39e-05,-5.4e-07,67.9995,68.0,126.65099930763245
3.9e-05,-2e-08,-1.39e-05,-5.4e-07,68.9995,69.0,128.53300523757935
4.3e-05,-3.5e-08,-1.38e-05,-5.6e-07,69.999,70.0,130.3759994506836
4.72e-05,-4e-08,-1.38e-05,-5.6e-07,70.9995,71.0,132.23799967765808
5.13e-05,-4e-08,-1.38e-05,-5.45e-07,71.9995,72.0,134.08200097084045
5.54e-05,-3e-08,-1.38e-05,-5.45e-07,72.9995,73.0,135.92900037765503
5.98e-05,-4e-08,-1.37e-05,-5.6e-07,73.9995,74.0,137.791002035141
6.41e-05,-2.5e-08,-1.37e-05,-5.8e-07,74.9995,75.0,139.65399980545044
