#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.3 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.075 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 08:32pm 2021-05-27
#	Sample Name: PHE
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.1 s
#	Second Harmonic Lockin Time Constant: 0.1 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
0.0001547,-5e-08,-1.34e-05,1.25e-07,0.0,0.0,0.3739948272705078
0.0001486,-1e-08,-1.34e-05,1.35e-07,1.0,1.0,2.2369956970214844
0.0001431,5e-09,-1.34e-05,1e-07,2.002,2.0,4.098995685577393
0.0001376,-1e-08,-1.35e-05,6.5e-08,3.002,3.0,5.942995309829712
0.0001321,-2e-08,-1.35e-05,8e-08,4.001,4.0,7.80399489402771
0.0001277,-3e-08,-1.35e-05,6.5e-08,5.0,5.0,9.666996002197266
0.0001218,-2e-08,-1.35e-05,6.5e-08,5.9995,6.0,11.529996395111084
0.0001167,-1e-08,-1.36e-05,4.5e-08,7.0,7.0,13.372997522354126
0.0001111,1.5e-08,-1.36e-05,2e-08,8.0,8.0,15.23599624633789
0.000106,-5e-09,-1.36e-05,1e-08,8.9995,9.0,17.09699511528015
0.0001015,-1e-08,-1.37e-05,0.0,9.999,10.0,18.96099543571472
9.63e-05,-1.5e-08,-1.37e-05,-1e-08,10.999,11.0,20.822994709014893
9.13e-05,-2e-08,-1.37e-05,-3e-08,11.999,12.0,22.690001010894775
8.58e-05,-2e-08,-1.37e-05,-3e-08,12.9995,13.0,24.566995859146118
8.15e-05,0.0,-1.37e-05,-5.5e-08,13.9995,14.0,26.42899489402771
7.68e-05,5e-09,-1.37e-05,-8e-08,15.001,15.0,28.290995836257935
7.23e-05,-1.5e-08,-1.38e-05,-8.5e-08,15.9995,16.0,30.152995347976685
6.75e-05,-2.5e-08,-1.38e-05,-1.05e-07,16.9995,17.0,32.016995668411255
6.28e-05,-1.5e-08,-1.38e-05,-1.3e-07,17.9995,18.0,33.878995418548584
5.91e-05,-2e-08,-1.38e-05,-1.35e-07,18.9995,19.0,35.74100136756897
5.45e-05,-1.5e-08,-1.39e-05,-1.55e-07,19.9995,20.0,37.62199568748474
5.04e-05,-1.5e-08,-1.39e-05,-1.85e-07,21.0,21.0,39.48499536514282
4.64e-05,-3.5e-08,-1.39e-05,-1.75e-07,21.9995,22.0,41.3549964427948
4.22e-05,-2.5e-08,-1.39e-05,-2.05e-07,22.9995,23.0,43.249001026153564
3.89e-05,-2e-08,-1.39e-05,-2.2e-07,24.0005,24.0,45.11100149154663
3.49e-05,-1.5e-08,-1.4e-05,-2.25e-07,24.9995,25.0,46.9539954662323
3.17e-05,-2.5e-08,-1.4e-05,-2.65e-07,26.0005,26.0,48.798004150390625
2.84e-05,-3.5e-08,-1.4e-05,-2.85e-07,26.999,27.0,50.659996032714844
2.45e-05,-3.5e-08,-1.4e-05,-3e-07,28.0,28.0,52.521995306015015
2.24e-05,-4e-08,-1.4e-05,-3.15e-07,28.9995,29.0,54.41100096702576
1.89e-05,-2.5e-08,-1.4e-05,-3.25e-07,29.9995,30.0,56.28600454330444
1.62e-05,-3e-08,-1.4e-05,-3.45e-07,30.999,31.0,58.128994941711426
1.3e-05,-2e-08,-1.4e-05,-3.6e-07,32.0,32.0,59.99099516868591
