#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.3 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.075 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 12:23pm 2021-05-27
#	Sample Name: PHE
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.1 s
#	Second Harmonic Lockin Time Constant: 0.1 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
0.0002405,3.5e-08,-8e-06,2.5e-07,0.0,0.0,0.40199947357177734
0.0002357,1.5e-08,-8e-06,2.9e-07,1.0,1.0,2.2890048027038574
0.0002313,1e-08,-8e-06,2.35e-07,2.0,2.0,4.126998662948608
0.000226,1.5e-08,-8.1e-06,2.2e-07,2.9995,3.0,5.989004850387573
0.0002203,1.5e-08,-8.1e-06,2.55e-07,3.9995,4.0,7.832005262374878
0.0002155,5e-09,-8.1e-06,2.2e-07,5.0,5.0,9.676005363464355
0.0002103,1.5e-08,-8.1e-06,2e-07,5.9995,6.0,11.519005060195923
0.0002062,1e-08,-8.1e-06,2.15e-07,7.0,7.0,13.380999565124512
0.0002004,-5e-09,-8.2e-06,1.7e-07,7.9995,8.0,15.226001501083374
0.0001961,2e-08,-8.2e-06,1.55e-07,8.9995,9.0,17.086999893188477
0.000191,-2.5e-08,-8.2e-06,1.9e-07,9.999,10.0,18.9350004196167
0.0001853,-3e-08,-8.3e-06,1.75e-07,10.999,11.0,20.79200005531311
0.0001809,1e-08,-8.3e-06,1.75e-07,12.0,12.0,22.63600492477417
0.0001757,2e-08,-8.3e-06,1.65e-07,12.9995,13.0,24.47899889945984
0.0001717,0.0,-8.3e-06,1.25e-07,13.9995,14.0,26.341000080108643
0.0001668,0.0,-8.4e-06,7e-08,15.0015,15.0,28.192005157470703
0.0001632,5e-09,-8.4e-06,1.2e-07,15.9995,16.0,30.04700517654419
0.0001581,1e-08,-8.4e-06,1.2e-07,16.9995,17.0,31.890005588531494
0.000155,-1.5e-08,-8.5e-06,1.1e-07,17.999,18.0,33.73899960517883
0.0001506,-1e-08,-8.5e-06,9.5e-08,18.999,19.0,35.595999240875244
0.000146,0.0,-8.5e-06,3.5e-08,19.9995,20.0,37.45900082588196
0.000142,1e-08,-8.5e-06,4e-08,21.0,21.0,39.301000356674194
0.0001393,0.0,-8.5e-06,1.5e-08,21.999,22.0,41.16400456428528
0.0001358,1.5e-08,-8.6e-06,2e-08,22.9995,23.0,43.007004737854004
0.0001312,-5e-09,-8.6e-06,2e-08,23.999,24.0,44.85000491142273
0.0001284,-1e-08,-8.6e-06,3e-08,24.9995,25.0,46.69400477409363
0.0001253,3.5e-08,-8.6e-06,1e-08,25.9995,26.0,48.57900047302246
0.0001236,0.0,-8.6e-06,1.5e-08,26.9995,27.0,50.4180052280426
0.0001197,-2.5e-08,-8.6e-06,-5e-09,27.999,28.0,52.308000564575195
0.0001168,-1e-08,-8.7e-06,-2e-08,28.9995,29.0,54.14299917221069
