#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmFieldProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.06 s
#	Magnetic Field Azimuthal Angle: 0 deg
#	Magnetic Field Polar Angle: 90 deg
#	Final Field Strength: 0.005 T
#	Field Strength: -0.005 T
#	Field Strength Step: 0.0001 T
#	Field Swap: None
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 01:12pm 2021-05-27
#	Sample Name: Meff
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.02 s
#	Second Harmonic Lockin Time Constant: 0.02 s
#Data:
X1,X2,Y1,Y2,field_strength,elapsed_time
0.0001511,-1.05e-07,-8.6e-06,-5.8e-07,0.005,0.10799455642700195
0.0001498,-9.5e-08,-8.5e-06,-6.15e-07,0.004900000000000027,0.21399974822998047
0.000147,-1.2e-07,-8.6e-06,-5.55e-07,0.004800000000000026,0.3289949893951416
0.0001452,-4.5e-08,-8.6e-06,-6.35e-07,0.0047000000000000245,0.4339945316314697
0.0001438,-1.1e-07,-8.6e-06,-5.8e-07,0.004600000000000025,0.5399935245513916
0.0001415,-1e-07,-8.6e-06,-5.7e-07,0.004500000000000026,0.6449949741363525
0.0001418,-8.5e-08,-8.6e-06,-5.8e-07,0.0044000000000000246,0.753995418548584
0.0001399,-1e-07,-8.6e-06,-6.2e-07,0.004300000000000023,0.8619945049285889
0.000137,-1.3e-07,-8.6e-06,-5.35e-07,0.004200000000000024,0.9709947109222412
0.0001361,-9.5e-08,-8.6e-06,-6.2e-07,0.004100000000000025,1.0839972496032715
0.000133,-8e-08,-8.6e-06,-6.8e-07,0.0040000000000000235,1.2029945850372314
0.0001316,-8.5e-08,-8.6e-06,-5.85e-07,0.0039000000000000224,1.3320043087005615
0.0001295,-1.1e-07,-8.6e-06,-5.9e-07,0.003800000000000023,1.441999912261963
0.0001275,-5.5e-08,-8.6e-06,-6.1e-07,0.0037000000000000236,1.5509936809539795
0.0001272,-5e-08,-8.6e-06,-6.45e-07,0.0036000000000000225,1.6760005950927734
0.0001246,-1.05e-07,-8.7e-06,-6.05e-07,0.0035000000000000213,1.7829971313476562
0.0001216,-7.5e-08,-8.7e-06,-6.3e-07,0.003400000000000022,1.8999958038330078
0.0001196,-9e-08,-8.7e-06,-6.4e-07,0.0033000000000000225,2.0250000953674316
0.0001178,-7.5e-08,-8.7e-06,-6.25e-07,0.0032000000000000214,2.1480026245117188
0.0001163,-5e-08,-8.7e-06,-5.75e-07,0.0031000000000000203,2.2519991397857666
0.0001141,-1e-07,-8.7e-06,-5.7e-07,0.003000000000000021,2.369994878768921
0.0001112,-8e-08,-8.7e-06,-6.45e-07,0.0029000000000000215,2.4759938716888428
0.0001103,-4e-08,-8.7e-06,-6.2e-07,0.0028000000000000204,2.5810084342956543
0.0001086,-5.5e-08,-8.7e-06,-6.05e-07,0.00270000000000002,2.6889965534210205
0.0001064,-1e-07,-8.7e-06,-5.85e-07,0.00260000000000002,2.795994997024536
0.000105,-1.1e-07,-8.8e-06,-5.95e-07,0.0025000000000000196,2.8999998569488525
0.0001026,-8.5e-08,-8.8e-06,-6e-07,0.0024000000000000193,3.000994920730591
9.94e-05,-3.5e-08,-8.8e-06,-5.55e-07,0.002300000000000019,3.1059956550598145
9.85e-05,-5e-08,-8.8e-06,-6.25e-07,0.0022000000000000188,3.227994680404663
9.46e-05,-9e-08,-8.8e-06,-6e-07,0.0021000000000000185,3.3389956951141357
9.34e-05,-9.5e-08,-8.8e-06,-6.15e-07,0.0020000000000000183,3.4539945125579834
9.17e-05,-5.5e-08,-8.8e-06,-6.6e-07,0.001900000000000018,3.5579960346221924
9.02e-05,-1.5e-08,-8.8e-06,-7e-07,0.0018000000000000177,3.677995204925537
8.9e-05,-6.5e-08,-8.8e-06,-6.3e-07,0.0017000000000000175,3.7840003967285156
8.51e-05,-8.5e-08,-8.8e-06,-5.95e-07,0.0016000000000000172,3.8889968395233154
8.47e-05,-4.5e-08,-8.8e-06,-6.25e-07,0.001500000000000017,3.996994972229004
8.23e-05,-8.5e-08,-8.9e-06,-5.6e-07,0.0014000000000000167,4.101999521255493
8.01e-05,-4e-08,-8.8e-06,-6.45e-07,0.0013000000000000164,4.227996826171875
7.73e-05,-3e-08,-8.9e-06,-6.55e-07,0.0012000000000000162,4.333000183105469
7.55e-05,-8e-08,-8.9e-06,-6.9e-07,0.001100000000000016,4.455999374389648
7.36e-05,-9.5e-08,-8.9e-06,-6.95e-07,0.0010000000000000156,4.573994874954224
7.18e-05,-1.35e-07,-9e-06,-6.55e-07,0.0009000000000000154,4.687995433807373
6.95e-05,-1.1e-07,-8.9e-06,-6.95e-07,0.0008000000000000151,4.80399489402771
6.79e-05,-6e-08,-9e-06,-6.5e-07,0.0007000000000000148,4.907994508743286
6.54e-05,-8.5e-08,-8.9e-06,-6.5e-07,0.0006000000000000146,5.022998094558716
6.39e-05,-1e-07,-9e-06,-6.45e-07,0.0005000000000000143,5.128000974655151
6.17e-05,-1.15e-07,-9e-06,-6.4e-07,0.00040000000000001406,5.234994649887085
5.99e-05,-9e-08,-9e-06,-7.05e-07,0.0003000000000000138,5.341999769210815
5.67e-05,-7e-08,-9e-06,-6.8e-07,0.00020000000000001354,5.461000442504883
5.44e-05,-1.05e-07,-9e-06,-7.15e-07,0.00010000000000001327,5.5749993324279785
5.23e-05,-9e-08,-9e-06,-7.3e-07,1.3010426069826053e-17,5.690994024276733
5.07e-05,-1.1e-07,-9e-06,-6.45e-07,-9.999999999998725e-05,5.812007665634155
5e-05,-9e-08,-9e-06,-6.65e-07,-0.00019999999999998751,5.921996355056763
4.82e-05,-6.5e-08,-9e-06,-6.3e-07,-0.0002999999999999878,6.024999380111694
4.56e-05,-1.15e-07,-9e-06,-7.3e-07,-0.00039999999999998804,6.15399432182312
4.34e-05,-6e-08,-9.1e-06,-6.6e-07,-0.0004999999999999883,6.259995460510254
4.18e-05,-1e-07,-9.1e-06,-6.85e-07,-0.0005999999999999886,6.372000455856323
3.96e-05,-1.2e-07,-9.1e-06,-6.95e-07,-0.0006999999999999888,6.485000848770142
3.86e-05,-9.5e-08,-9.1e-06,-7e-07,-0.0007999999999999891,6.605994701385498
3.48e-05,-5.5e-08,-9.1e-06,-7.1e-07,-0.0008999999999999894,6.71299409866333
3.33e-05,-1e-08,-9.1e-06,-7.3e-07,-0.0009999999999999896,6.8310017585754395
3.3e-05,-3e-08,-9.1e-06,-7.15e-07,-0.0010999999999999899,6.939993619918823
3.02e-05,-1.2e-07,-9.1e-06,-6.85e-07,-0.0011999999999999901,7.046999931335449
2.82e-05,-1.3e-07,-9.1e-06,-6.65e-07,-0.0012999999999999904,7.149993658065796
2.74e-05,-7e-08,-9.2e-06,-7.3e-07,-0.0013999999999999907,7.254000425338745
2.44e-05,-9.5e-08,-9.2e-06,-6.55e-07,-0.001499999999999991,7.358999252319336
2.29e-05,-1.15e-07,-9.1e-06,-6.95e-07,-0.0015999999999999912,7.463994264602661
2.11e-05,-1e-07,-9.2e-06,-6.75e-07,-0.0016999999999999914,7.570995330810547
1.99e-05,-1.15e-07,-9.2e-06,-6.9e-07,-0.0017999999999999917,7.697993993759155
1.81e-05,-2.5e-08,-9.2e-06,-7.35e-07,-0.001899999999999992,7.815994501113892
1.62e-05,-1.15e-07,-9.2e-06,-6.65e-07,-0.0019999999999999922,7.917999744415283
1.37e-05,-9.5e-08,-9.2e-06,-6.3e-07,-0.0020999999999999925,8.037001848220825
1.19e-05,-6e-08,-9.3e-06,-7.15e-07,-0.0021999999999999928,8.156994342803955
1.01e-05,-1e-07,-9.2e-06,-7e-07,-0.002299999999999993,8.26699423789978
8.9e-06,-1.5e-07,-9.2e-06,-6.8e-07,-0.0023999999999999933,8.371000051498413
7.5e-06,-1.3e-07,-9.2e-06,-6.95e-07,-0.0024999999999999935,8.472999572753906
5.6e-06,-1.05e-07,-9.2e-06,-7.05e-07,-0.002599999999999994,8.579995155334473
4.1e-06,-5.5e-08,-9.2e-06,-7.05e-07,-0.002699999999999994,8.705996990203857
2.9e-06,-5e-08,-9.2e-06,-6.85e-07,-0.0027999999999999943,8.82699728012085
1.8e-06,-8.5e-08,-9.2e-06,-6.7e-07,-0.0028999999999999946,8.93199372291565
7e-07,-7.5e-08,-9.3e-06,-6.5e-07,-0.002999999999999995,9.048994779586792
-2.7e-06,-1.05e-07,-9.3e-06,-6.7e-07,-0.003099999999999995,9.16399335861206
-3.3e-06,-7e-08,-9.3e-06,-7.2e-07,-0.0031999999999999954,9.278998374938965
-4.8e-06,-1.35e-07,-9.3e-06,-6.25e-07,-0.0032999999999999956,9.384999752044678
-4.2e-06,-8e-08,-9.3e-06,-7e-07,-0.003399999999999996,9.495995044708252
-6.7e-06,-1.05e-07,-9.3e-06,-6.95e-07,-0.003499999999999996,9.600995540618896
-8.3e-06,-2.5e-08,-9.3e-06,-6.45e-07,-0.0035999999999999964,9.705993890762329
-1.12e-05,-3.5e-08,-9.3e-06,-7.2e-07,-0.0036999999999999967,9.821999311447144
-1.12e-05,-6.5e-08,-9.3e-06,-7.15e-07,-0.003799999999999997,9.935994625091553
-1.37e-05,-8.5e-08,-9.3e-06,-6.65e-07,-0.0038999999999999972,10.055000066757202
-1.36e-05,-6e-08,-9.3e-06,-7.55e-07,-0.0039999999999999975,10.162994861602783
-1.58e-05,-1.1e-07,-9.3e-06,-6.45e-07,-0.004099999999999998,10.279000043869019
-1.66e-05,-1.05e-07,-9.3e-06,-6.8e-07,-0.004199999999999998,10.387999773025513
-1.82e-05,-6.5e-08,-9.4e-06,-6.85e-07,-0.004299999999999998,10.49401068687439
-1.96e-05,-1.1e-07,-9.4e-06,-6.65e-07,-0.0043999999999999985,10.61899995803833
-2.13e-05,-8e-08,-9.4e-06,-7.45e-07,-0.004499999999999999,10.743000030517578
-2.13e-05,-8.5e-08,-9.4e-06,-6.85e-07,-0.004599999999999999,10.868000030517578
-2.41e-05,-2.5e-08,-9.3e-06,-6.75e-07,-0.004699999999999999,10.97899341583252
-2.42e-05,-9e-08,-9.4e-06,-6.85e-07,-0.0048,11.095995426177979
-2.61e-05,-1e-08,-9.4e-06,-6.95e-07,-0.0049,11.203994512557983
-2.61e-05,-8e-08,-9.4e-06,-7.35e-07,-0.005,11.316994667053223
