#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.3 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.05 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 12:05pm 2021-05-27
#	Sample Name: PHE
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.1 s
#	Second Harmonic Lockin Time Constant: 0.1 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
0.0002428,-1e-08,-8.1e-06,2.4e-07,0.0,0.0,0.3559999465942383
0.0002378,-1e-08,-8e-06,2.95e-07,1.0,1.0,2.2569997310638428
0.0002322,1.5e-08,-8e-06,2.55e-07,2.0,2.0,4.118998765945435
0.0002266,0.0,-8.1e-06,2.25e-07,3.0,3.0,5.98099946975708
0.000223,1.5e-08,-8.1e-06,2.5e-07,4.001,4.0,7.825000524520874
0.0002176,1.5e-08,-8.1e-06,2.45e-07,4.9995,5.0,9.667999505996704
0.0002135,0.0,-8.1e-06,1.85e-07,5.9995,6.0,11.534006834030151
0.0002083,-1.5e-08,-8.1e-06,2.05e-07,6.9995,7.0,13.377002716064453
0.0002039,1e-08,-8.2e-06,1.75e-07,7.9995,8.0,15.255005359649658
0.0001992,1.5e-08,-8.2e-06,2.1e-07,8.9995,9.0,17.117000341415405
0.000194,1e-08,-8.2e-06,1.75e-07,9.9995,10.0,18.980005264282227
0.0001897,5e-09,-8.2e-06,1.7e-07,10.9995,11.0,20.823005437850952
0.0001846,0.0,-8.2e-06,1.3e-07,11.9995,12.0,22.685004949569702
0.0001803,5e-09,-8.3e-06,1.2e-07,12.999,13.0,24.531003952026367
0.0001755,-5e-09,-8.3e-06,1.1e-07,13.9995,14.0,26.393004179000854
0.0001712,0.0,-8.3e-06,1.15e-07,14.9995,15.0,28.234004974365234
0.0001669,1.5e-08,-8.3e-06,1.1e-07,15.9995,16.0,30.080004453659058
0.0001632,0.0,-8.3e-06,8e-08,16.9995,17.0,31.92400550842285
0.0001584,1e-08,-8.3e-06,6e-08,17.9995,18.0,33.767006158828735
0.000155,1e-08,-8.3e-06,7e-08,18.999,19.0,35.55600023269653
0.0001514,-5e-09,-8.3e-06,4.5e-08,19.9995,20.0,37.41500520706177
0.0001472,1e-08,-8.3e-06,2.5e-08,21.0,21.0,39.277000188827515
0.0001436,-2e-08,-8.4e-06,3e-08,21.9995,22.0,41.1199996471405
0.0001406,0.0,-8.4e-06,-5e-09,23.0,23.0,42.98300504684448
0.0001369,-5e-09,-8.4e-06,-2e-08,23.9995,24.0,44.82600522041321
0.0001333,1e-08,-8.4e-06,0.0,24.999,25.0,46.6890013217926
0.0001296,-4.5e-08,-8.4e-06,-5e-08,25.9995,26.0,48.54000544548035
0.0001271,-1.5e-08,-8.4e-06,-4.5e-08,26.999,27.0,50.3810019493103
0.0001242,-1e-08,-8.4e-06,-6.5e-08,27.9995,28.0,52.218003273010254
0.0001219,5e-09,-8.4e-06,-6.5e-08,28.9995,29.0,54.079999923706055
0.0001178,-1e-08,-8.4e-06,-8.5e-08,30.0005,30.0,55.923999547958374
0.0001147,5e-09,-8.5e-06,-8e-08,31.001,31.0,57.7860050201416
0.0001124,-2e-08,-8.5e-06,-1e-07,31.9995,32.0,59.629000425338745
0.00011,-3.5e-08,-8.5e-06,-8.5e-08,32.9995,33.0,61.49199986457825
0.0001091,1e-08,-8.5e-06,-8e-08,33.9995,34.0,63.33500552177429
0.0001057,5e-09,-8.5e-06,-1.55e-07,34.9995,35.0,65.19700217247009
0.000105,-2e-08,-8.5e-06,-1.3e-07,35.9995,36.0,67.06100535392761
0.0001018,0.0,-8.5e-06,-1.8e-07,36.9995,37.0,68.90299987792969
0.0001006,0.0,-8.6e-06,-2e-07,37.9995,38.0,70.74600577354431
9.88e-05,-2e-08,-8.6e-06,-1.85e-07,39.0,39.0,72.58900475502014
9.85e-05,0.0,-8.6e-06,-1.95e-07,39.9995,40.0,74.43199968338013
9.69e-05,-1e-08,-8.6e-06,-1.95e-07,40.9995,41.0,76.27599954605103
9.69e-05,5e-09,-8.6e-06,-2.3e-07,41.9995,42.0,78.11899971961975
9.56e-05,2e-08,-8.7e-06,-2.35e-07,42.9995,43.0,79.96400046348572
9.6e-05,-4e-08,-8.6e-06,-2.55e-07,44.002,44.0,81.8050000667572
9.48e-05,-3e-08,-8.6e-06,-2.7e-07,44.9995,45.0,83.6880042552948
9.43e-05,5e-09,-8.7e-06,-2.75e-07,45.9995,46.0,85.53200197219849
9.48e-05,-3.5e-08,-8.7e-06,-2.75e-07,47.0005,47.0,87.392005443573
9.36e-05,0.0,-8.7e-06,-3.05e-07,47.9995,48.0,89.23600053787231
9.44e-05,-1e-08,-8.7e-06,-3.4e-07,48.9995,49.0,91.09800553321838
9.47e-05,-1.5e-08,-8.7e-06,-3.2e-07,49.9995,50.0,92.94399976730347
