#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 12:01pm 2021-04-24
#	RF Frequency: 11 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R7_40x80_2x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
6.175e-06,0.0,3.469e-06,3.17e-07,0.2,0.20799946784973145
6.2e-06,-1e-08,3.313e-06,1.07e-07,0.1995,0.4809994697570801
6.26e-06,-1e-08,3.282e-06,1.23e-07,0.199,0.6849992275238037
6.285e-06,-2e-08,3.301e-06,1.21e-07,0.1985,0.8899998664855957
6.32e-06,-1e-08,3.299e-06,1.23e-07,0.198,1.1209993362426758
6.37e-06,-2.5e-08,3.273e-06,1.33e-07,0.1975,1.3239994049072266
6.42e-06,-3.5e-08,3.261e-06,1.47e-07,0.197,1.5349993705749512
6.445e-06,-3e-08,3.24e-06,1.4e-07,0.1965,1.7649998664855957
6.5e-06,-5e-09,3.256e-06,1.2e-07,0.196,1.9700005054473877
6.525e-06,-1.5e-08,3.218e-06,1.38e-07,0.1955,2.1999995708465576
6.6e-06,5e-09,3.229e-06,1.22e-07,0.195,2.406999111175537
6.63e-06,-2e-08,3.211e-06,1.1e-07,0.1945,2.613999366760254
6.675e-06,-1e-08,3.186e-06,1.14e-07,0.194,2.819000244140625
6.715e-06,-2.5e-08,3.195e-06,1.11e-07,0.1935,3.045999765396118
6.765e-06,-1.5e-08,3.177e-06,1.28e-07,0.193,3.2789998054504395
