#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 150 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: True
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 12:06pm 2021-04-24
#	RF Frequency: 10 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R7_40x80_2x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
-4.74e-06,5e-09,-9.417e-06,1.32e-07,0.2,0.20999860763549805
-4.775e-06,1.5e-08,-1.1864e-05,-5.14e-07,0.1995,0.43799281120300293
-4.785e-06,-5e-09,-1.1849e-05,-4.96e-07,0.199,0.6479928493499756
-4.815e-06,1.5e-08,-1.1837e-05,-4.71e-07,0.1985,0.8569929599761963
-4.82e-06,2e-08,-1.1813e-05,-4.68e-07,0.198,1.070993185043335
-4.85e-06,2e-08,-1.1827e-05,-4.88e-07,0.1975,1.278993844985962
-4.87e-06,-1.5e-08,-1.1848e-05,-4.81e-07,0.197,1.4849927425384521
-4.885e-06,0.0,-1.1865e-05,-4.88e-07,0.1965,1.6909925937652588
-4.9e-06,2.5e-08,-1.1828e-05,-4.81e-07,0.196,1.9029929637908936
-4.92e-06,5e-09,-1.1844e-05,-4.63e-07,0.1955,2.1089930534362793
-4.935e-06,1e-08,-1.1846e-05,-4.96e-07,0.195,2.317993402481079
-4.955e-06,2.5e-08,-1.1843e-05,-4.86e-07,0.1945,2.5239930152893066
-4.995e-06,0.0,-1.1818e-05,-4.84e-07,0.194,2.7539939880371094
-5.015e-06,-1e-08,-1.1839e-05,-5e-07,0.1935,2.961993455886841
-5.03e-06,0.0,-1.1827e-05,-4.83e-07,0.193,3.1669929027557373
-5.05e-06,-5e-09,-1.1821e-05,-4.98e-07,0.1925,3.371993064880371
-5.06e-06,2.5e-08,-1.1848e-05,-5.01e-07,0.192,3.580993175506592
-5.08e-06,2e-08,-1.1847e-05,-4.69e-07,0.1915,3.7869927883148193
-5.11e-06,1.5e-08,-1.1835e-05,-4.61e-07,0.191,3.994992733001709
-5.12e-06,0.0,-1.1831e-05,-4.8e-07,0.1905,4.199993371963501
-5.16e-06,0.0,-1.1825e-05,-4.7e-07,0.19,4.405993223190308
-5.18e-06,1.5e-08,-1.1853e-05,-4.71e-07,0.1895,4.610992670059204
-5.23e-06,1e-08,-1.1855e-05,-4.96e-07,0.189,4.833993673324585
-5.23e-06,0.0,-1.1832e-05,-4.93e-07,0.1885,5.107992887496948
-5.285e-06,1e-08,-1.1828e-05,-4.73e-07,0.188,5.318992853164673
-5.275e-06,4e-08,-1.1835e-05,-4.95e-07,0.1875,5.536992788314819
-5.31e-06,0.0,-1.1836e-05,-4.68e-07,0.187,5.742992639541626
-5.345e-06,5e-09,-1.1843e-05,-4.87e-07,0.1865,5.94799280166626
-5.37e-06,1e-08,-1.1848e-05,-4.76e-07,0.186,6.152995824813843
-5.39e-06,1e-08,-1.1828e-05,-4.84e-07,0.1855,6.3579933643341064
-5.425e-06,1.5e-08,-1.1846e-05,-4.84e-07,0.185,6.566993236541748
-5.44e-06,1.5e-08,-1.1841e-05,-4.78e-07,0.1845,6.7759928703308105
-5.5e-06,2.5e-08,-1.1828e-05,-4.51e-07,0.184,6.981993198394775
