#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 1.5 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.1 T
#	Lockin AC Gain: 50 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 04:09pm 2021-04-23
#	Sample Name: C5R8_40x80_6x05_PT_L
#	First Harmonic Lockin Sensitivity: 0.002 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.5 s
#	Second Harmonic Lockin Time Constant: 0.5 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
-7.06e-05,-4e-08,2.12e-05,1.7e-07,0.0,0.0,1.5629994869232178
-4.66e-05,-2e-08,2.28e-05,2.15e-07,1.0,1.0,4.627999305725098
-1.74e-05,-1.5e-08,2.28e-05,2.5e-07,1.9995,2.0,7.679999113082886
1.16e-05,-2e-08,2.3e-05,2.45e-07,3.0005,3.0,10.734999895095825
4.06e-05,0.0,2.3e-05,2.5e-07,4.0,4.0,13.811998128890991
6.94e-05,0.0,2.32e-05,2.65e-07,5.001,5.0,16.86400842666626
9.82e-05,5e-09,2.34e-05,2.65e-07,6.0,6.0,19.911000967025757
0.0001268,1.5e-08,2.36e-05,2.65e-07,7.0005,7.0,22.972007036209106
0.000155,-5e-09,2.36e-05,2.9e-07,8.003,8.0,26.03700017929077
0.0001832,1.5e-08,2.38e-05,3.1e-07,9.0,9.0,29.07599902153015
0.000211,-5e-09,2.38e-05,3.1e-07,10.0,10.0,32.112000703811646
0.0002386,1e-08,2.4e-05,2.9e-07,11.0,11.0,35.16499996185303
0.0002658,5e-09,2.42e-05,3.05e-07,12.001,12.0,38.22899866104126
0.0002928,2.5e-08,2.42e-05,3.3e-07,13.0,13.0,41.28299951553345
0.0003194,5e-09,2.44e-05,3.3e-07,14.0,14.0,44.3369996547699
0.0003454,1.5e-08,2.44e-05,3.6e-07,15.0,15.0,47.38599967956543
0.000371,3e-08,2.46e-05,3.55e-07,16.0,16.0,50.439998626708984
0.0003962,3.5e-08,2.48e-05,3.75e-07,17.0,17.0,53.497004985809326
0.0004208,3.5e-08,2.48e-05,3.6e-07,18.0,18.0,56.545998096466064
0.0004448,4e-08,2.5e-05,3.7e-07,19.0,19.0,59.59899973869324
0.0004686,4e-08,2.52e-05,3.85e-07,20.0,20.0,62.634000301361084
0.0004916,5e-08,2.52e-05,4.05e-07,21.0,21.0,65.6739993095398
0.0005142,2.5e-08,2.54e-05,4.05e-07,22.0,22.0,68.72300052642822
0.000536,5.5e-08,2.54e-05,4e-07,23.0,23.0,71.75999999046326
0.0005572,2e-08,2.56e-05,3.9e-07,24.0,24.0,74.82399868965149
0.0005778,5.5e-08,2.56e-05,3.75e-07,25.0,25.0,77.87900018692017
0.0005976,6.5e-08,2.58e-05,4.05e-07,26.0,26.0,80.91300010681152
0.0006168,5.5e-08,2.58e-05,4e-07,27.0,27.0,83.9639995098114
0.0006352,6.5e-08,2.6e-05,4.1e-07,28.0,28.0,87.00400018692017
0.0006528,3.5e-08,2.6e-05,3.75e-07,29.0,29.0,90.05399966239929
0.0006698,5.5e-08,2.62e-05,3.95e-07,30.0,30.0,93.10799956321716
0.000686,5e-08,2.62e-05,4e-07,31.0,31.0,96.15499877929688
