#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 1.5 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.1 T
#	Lockin AC Gain: 50 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 03:12pm 2021-04-23
#	Sample Name: C5R7_40x80_6x05_PT_L
#	First Harmonic Lockin Sensitivity: 0.002 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.5 s
#	Second Harmonic Lockin Time Constant: 0.5 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
-0.0001514,-4e-08,2.54e-05,1.7e-07,0.0,0.0,1.5539987087249756
-0.0001328,-2.5e-08,2.72e-05,1.8e-07,1.0,1.0,4.607999086380005
-0.0001036,-1.5e-08,2.72e-05,1.6e-07,2.0,2.0,7.641998291015625
-7.48e-05,-6e-08,2.74e-05,2.05e-07,3.0,3.0,10.689997673034668
-4.6e-05,-2.5e-08,2.76e-05,1.85e-07,3.9995,4.0,13.758996725082397
-1.76e-05,-3.5e-08,2.78e-05,1.55e-07,5.0,5.0,16.798004150390625
1.06e-05,1.5e-08,2.78e-05,2.2e-07,6.0,6.0,19.82899785041809
3.86e-05,-3.5e-08,2.8e-05,2.05e-07,7.0005,7.0,22.899996042251587
6.6e-05,5e-09,2.82e-05,1.9e-07,8.001,8.0,25.938000679016113
9.32e-05,-3e-08,2.84e-05,2.25e-07,9.0,9.0,28.97099804878235
0.00012,5e-09,2.86e-05,2e-07,10.0,10.0,32.03800344467163
0.0001464,-1.5e-08,2.86e-05,2.25e-07,11.0025,11.0,35.10899758338928
0.0001724,-1e-08,2.88e-05,2.25e-07,12.0025,12.0,38.161996841430664
0.000198,-2e-08,2.9e-05,2.55e-07,13.0005,13.0,41.23399829864502
0.000223,5e-09,2.9e-05,2.35e-07,14.0,14.0,44.28699851036072
0.0002474,3e-08,2.92e-05,2.05e-07,15.0,15.0,47.32200360298157
0.0002714,-5e-09,2.94e-05,2.5e-07,16.0,16.0,50.38099980354309
0.0002948,1e-08,2.94e-05,2.3e-07,17.0,17.0,53.44599771499634
0.0003176,2e-08,2.96e-05,2.85e-07,18.0,18.0,56.500001430511475
0.0003396,2.5e-08,2.98e-05,2.55e-07,19.0,19.0,59.55099678039551
0.000361,5e-09,2.98e-05,2.65e-07,20.0,20.0,62.58699822425842
0.000382,-5e-09,3e-05,2.5e-07,21.0,21.0,65.63999700546265
0.000402,-1.5e-08,3e-05,2.85e-07,22.0,22.0,68.67199802398682
0.0004214,6e-08,3.02e-05,2.45e-07,23.0,23.0,71.72599768638611
0.00044,-5e-09,3.02e-05,2.35e-07,24.0,24.0,74.78099942207336
0.000458,0.0,3.04e-05,2.55e-07,25.0,25.0,77.81599807739258
0.000475,1e-08,3.04e-05,2.75e-07,26.0,26.0,80.86399817466736
0.0004914,5.5e-08,3.06e-05,2.5e-07,27.0,27.0,83.91799664497375
