#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 1.5 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.1 T
#	Lockin AC Gain: 50 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 01:59pm 2021-04-23
#	Sample Name: C5R6_40x80_6x05_PT_R
#	First Harmonic Lockin Sensitivity: 0.002 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.5 s
#	Second Harmonic Lockin Time Constant: 0.5 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
9.94e-05,-4e-08,3.42e-05,2.6e-07,0.0,0.0,1.5669987201690674
0.0001352,-1e-08,3.66e-05,2.85e-07,1.0,1.0,4.6290013790130615
0.0001638,-5e-09,3.66e-05,2.8e-07,1.9995,2.0,7.679999828338623
0.0001924,1e-08,3.68e-05,2.75e-07,3.0,3.0,10.714999914169312
0.0002206,1e-08,3.7e-05,2.55e-07,4.0005,4.0,13.767001628875732
0.0002486,1e-08,3.72e-05,2.95e-07,5.0,5.0,16.81999945640564
0.0002766,0.0,3.72e-05,2.55e-07,6.0,6.0,19.874000310897827
0.0003042,2.5e-08,3.74e-05,2.7e-07,7.0,7.0,22.920001745224
0.0003314,5e-09,3.76e-05,2.6e-07,8.0005,8.0,25.978001594543457
0.0003584,0.0,3.76e-05,2.75e-07,9.001,9.0,29.043999433517456
0.000385,-5e-09,3.78e-05,2.75e-07,10.0,10.0,32.09599852561951
0.0004114,1.5e-08,3.8e-05,2.85e-07,11.002,11.0,35.13300061225891
0.0004372,2.5e-08,3.82e-05,2.5e-07,12.003,12.0,38.1710000038147
0.0004624,1e-08,3.82e-05,2.55e-07,13.0005,13.0,41.200000524520874
0.0004876,1.5e-08,3.84e-05,2.7e-07,14.0,14.0,44.23400092124939
0.000512,2e-08,3.86e-05,2.7e-07,15.0,15.0,47.28399991989136
0.0005358,1.5e-08,3.86e-05,2.55e-07,16.0,16.0,50.32000017166138
0.0005592,5e-09,3.88e-05,2.35e-07,17.0,17.0,53.37599992752075
0.000582,3e-08,3.88e-05,2.45e-07,18.0,18.0,56.42500019073486
0.0006042,3e-08,3.9e-05,2.4e-07,19.0,19.0,59.47599935531616
0.0006258,1e-08,3.92e-05,2.35e-07,20.0,20.0,62.52999925613403
0.0006466,3e-08,3.92e-05,2.25e-07,21.0,21.0,65.58499884605408
0.000667,2.5e-08,3.94e-05,2.15e-07,22.0,22.0,68.65499997138977
0.0006866,5.5e-08,3.94e-05,1.9e-07,23.0,23.0,71.69300055503845
0.0007054,6e-08,3.96e-05,2e-07,24.0,24.0,74.7409987449646
0.0007234,6.5e-08,3.96e-05,1.85e-07,25.0,25.0,77.7959988117218
0.0007408,3e-08,3.98e-05,1.8e-07,26.0,26.0,80.82800078392029
0.0007574,6e-08,3.98e-05,1.85e-07,27.0,27.0,83.88700151443481
0.000773,6e-08,4e-05,1.6e-07,28.0,28.0,86.93400025367737
0.000788,4.5e-08,4e-05,1.75e-07,29.0,29.0,89.9709997177124
0.000802,6.5e-08,4e-05,1.75e-07,30.0,30.0,93.02300024032593
0.0008152,5.5e-08,4.02e-05,1.5e-07,31.0,31.0,96.0600004196167
0.0008276,6.5e-08,4.02e-05,1.6e-07,32.0005,32.0,99.10799932479858
0.000839,5e-08,4.02e-05,1.5e-07,33.0,33.0,102.15899991989136
0.0008496,5.5e-08,4.02e-05,1.5e-07,34.0,34.0,105.21299982070923
0.0008592,4.5e-08,4.04e-05,1.45e-07,35.0,35.0,108.26499962806702
0.0008678,5e-08,4.04e-05,1.45e-07,36.0005,36.0,111.30300235748291
0.0008756,5e-08,4.04e-05,1.3e-07,37.0,37.0,114.35099911689758
0.0008822,4.5e-08,4.04e-05,9.5e-08,38.0,38.0,117.38600015640259
