#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: True
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 08:36am 2021-04-24
#	RF Frequency: 11 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R8_40x80_6x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
5.245e-06,3.5e-08,6.69e-07,9.5e-08,0.2,0.18800139427185059
5.23e-06,2e-08,7.74e-07,4e-08,0.1995,0.39300084114074707
5.285e-06,2.5e-08,7.9e-07,3.2e-08,0.199,0.6170022487640381
5.255e-06,3.5e-08,7.45e-07,7.9e-08,0.1985,0.8270003795623779
5.315e-06,4.5e-08,7.21e-07,3.6e-08,0.198,1.0310003757476807
5.335e-06,2.5e-08,7.59e-07,3.7e-08,0.1975,1.2360007762908936
5.365e-06,3.5e-08,7.74e-07,4.4e-08,0.197,1.4440021514892578
5.38e-06,4e-08,7.79e-07,4e-08,0.1965,1.6480004787445068
5.44e-06,5e-09,7.39e-07,1.9e-08,0.196,1.882002353668213
5.45e-06,4e-08,7.75e-07,-2e-09,0.1955,2.1380090713500977
5.46e-06,0.0,7.71e-07,7e-09,0.195,2.3470003604888916
5.48e-06,5e-08,7.69e-07,4.1e-08,0.1945,2.5530004501342773
5.5e-06,3.5e-08,7.56e-07,4.1e-08,0.194,2.761000633239746
5.535e-06,0.0,7.48e-07,3.9e-08,0.1935,2.9640004634857178
5.575e-06,4.5e-08,7.76e-07,3.8e-08,0.193,3.1689999103546143
5.59e-06,5e-08,7.54e-07,2.9e-08,0.1925,3.37600040435791
5.615e-06,4e-08,7.41e-07,2.7e-08,0.192,3.5830001831054688
5.615e-06,2.5e-08,7.41e-07,7.1e-08,0.1915,3.7900049686431885
5.65e-06,2.5e-08,7.59e-07,3e-08,0.191,3.9950008392333984
