#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 07:02pm 2021-04-23
#	RF Frequency: 9.5 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R9_40x80_6x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
5.935e-06,6.5e-08,1.053e-06,-1.43e-07,0.2,0.20600008964538574
5.975e-06,6.5e-08,1.08e-06,4.3e-08,0.1995,0.41099977493286133
5.97e-06,6e-08,1.102e-06,4.5e-08,0.199,0.612999677658081
5.94e-06,5.5e-08,1.087e-06,3.5e-08,0.1985,0.8159995079040527
5.99e-06,6e-08,1.063e-06,3.4e-08,0.198,1.0209994316101074
5.96e-06,6e-08,1.084e-06,7.2e-08,0.1975,1.2269997596740723
5.99e-06,6.5e-08,1.082e-06,2.1e-08,0.197,1.431999921798706
6e-06,6e-08,1.062e-06,6.7e-08,0.1965,1.6359996795654297
6.05e-06,5.5e-08,1.059e-06,3.4e-08,0.196,1.8409998416900635
6.055e-06,4.5e-08,1.075e-06,1.3e-08,0.1955,2.042999744415283
6.035e-06,4.5e-08,1.064e-06,6.4e-08,0.195,2.2469992637634277
6.095e-06,5e-08,1.061e-06,4.4e-08,0.1945,2.4519996643066406
6.12e-06,7.5e-08,1.095e-06,6.6e-08,0.194,2.669999837875366
6.14e-06,6e-08,1.042e-06,5.5e-08,0.1935,2.8730015754699707
6.17e-06,4.5e-08,1.027e-06,7.9e-08,0.193,3.0759997367858887
6.16e-06,4.5e-08,1.072e-06,5e-08,0.1925,3.295999765396118
6.205e-06,5e-08,1.113e-06,3.6e-08,0.192,3.502000093460083
6.2e-06,5.5e-08,1.045e-06,5.6e-08,0.1915,3.706000566482544
6.19e-06,6.5e-08,1.074e-06,4.3e-08,0.191,3.932999610900879
