#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 09:32am 2021-04-24
#	RF Frequency: 10.5 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R8_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
7.625e-06,1.5e-08,-2.3701e-05,-1.027e-06,0.2,0.1939997673034668
5.98e-06,0.0,-2.3825e-05,-9.55e-07,0.1995,0.41899919509887695
7.8e-06,0.0,-2.3856e-05,-9.6e-07,0.199,0.6579992771148682
7.22e-06,2e-08,-2.3918e-05,-8.89e-07,0.1985,0.8769989013671875
8.025e-06,1.5e-08,-2.3907e-05,-8.72e-07,0.198,1.0919997692108154
8.5e-06,5e-09,-2.3904e-05,-8.95e-07,0.1975,1.2979989051818848
8.55e-06,2.5e-08,-2.3902e-05,-9.03e-07,0.197,1.5030019283294678
8.625e-06,0.0,-2.3901e-05,-9.18e-07,0.1965,1.7069988250732422
8.135e-06,2.5e-08,-2.3873e-05,-9.09e-07,0.196,1.9409990310668945
7.945e-06,0.0,-2.3895e-05,-9.48e-07,0.1955,2.1469991207122803
7.975e-06,2e-08,-2.3924e-05,-9.27e-07,0.195,2.3519999980926514
7.815e-06,1e-08,-2.3884e-05,-9.33e-07,0.1945,2.561002016067505
8.25e-06,1e-08,-2.3893e-05,-9.06e-07,0.194,2.7669990062713623
8.14e-06,1e-08,-2.3929e-05,-9.7e-07,0.1935,2.973998785018921
8.62e-06,2e-08,-2.3948e-05,-9.44e-07,0.193,3.179999589920044
8.74e-06,3.5e-08,-2.3932e-05,-9.17e-07,0.1925,3.3849985599517822
8.45e-06,-5e-09,-2.3911e-05,-9.39e-07,0.192,3.5899999141693115
7.98e-06,5e-09,-2.3915e-05,-9.37e-07,0.1915,3.795004367828369
8.07e-06,-1.5e-08,-2.3942e-05,-9.42e-07,0.191,4.0029988288879395
8.42e-06,3e-08,-2.3938e-05,-9.37e-07,0.1905,4.208998918533325
8.495e-06,0.0,-2.3944e-05,-9.15e-07,0.19,4.416998386383057
8.325e-06,2e-08,-2.3929e-05,-9.64e-07,0.1895,4.622998952865601
