#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 04:29pm 2021-04-24
#	RF Frequency: 7 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R6_40x80_6x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
3.29e-06,-5e-09,-9.05e-07,-4.2e-08,0.2,0.21800017356872559
3.29e-06,0.0,-7.84e-07,-4.3e-08,0.1995,0.5010015964508057
3.35e-06,-2e-08,-7.49e-07,-6.3e-08,0.199,0.7070002555847168
3.315e-06,-1e-08,-7.76e-07,-7.5e-08,0.1985,0.9150004386901855
3.335e-06,-1.5e-08,-7.72e-07,-1.6e-08,0.198,1.1200001239776611
3.34e-06,-2.5e-08,-7.78e-07,-2.8e-08,0.1975,1.3259997367858887
3.345e-06,-1.5e-08,-8.13e-07,-7.5e-08,0.197,1.5500006675720215
3.355e-06,-2.5e-08,-7.56e-07,-3.5e-08,0.1965,1.7679996490478516
3.375e-06,-3e-08,-8.02e-07,-3.3e-08,0.196,2.0210022926330566
3.38e-06,-1e-08,-7.57e-07,-4e-08,0.1955,2.263000249862671
3.39e-06,-1.5e-08,-8.44e-07,-3.9e-08,0.195,2.4699997901916504
3.395e-06,-1.5e-08,-8.35e-07,-4.6e-08,0.1945,2.6770002841949463
3.385e-06,-1e-08,-8.25e-07,-7.1e-08,0.194,2.902000665664673
3.405e-06,-2e-08,-8.29e-07,-3.5e-08,0.1935,3.1089999675750732
3.39e-06,-4.5e-08,-8.25e-07,-2.7e-08,0.193,3.313000440597534
3.435e-06,-5e-09,-7.85e-07,-4.7e-08,0.1925,3.5460009574890137
3.43e-06,-3.5e-08,-8.3e-07,-4.6e-08,0.192,3.7530014514923096
3.445e-06,-4e-08,-8.64e-07,-4.7e-08,0.1915,3.957000494003296
3.435e-06,-3.5e-08,-8.47e-07,-5.2e-08,0.191,4.18000054359436
3.46e-06,-1.5e-08,-8.16e-07,-2.4e-08,0.1905,4.387000322341919
3.505e-06,-2.5e-08,-8.79e-07,-2.4e-08,0.19,4.594000577926636
3.445e-06,-2e-08,-8.52e-07,-2.4e-08,0.1895,4.821000576019287
3.495e-06,-2e-08,-8.5e-07,-2.1e-08,0.189,5.073999881744385
3.47e-06,-3e-08,-8.52e-07,-5.9e-08,0.1885,5.295000314712524
3.505e-06,-1.5e-08,-8.94e-07,-2.6e-08,0.188,5.5370001792907715
3.505e-06,-2.5e-08,-8.79e-07,-2.2e-08,0.1875,5.7450010776519775
3.54e-06,-2e-08,-9.1e-07,-3.5e-08,0.187,5.948000431060791
3.525e-06,-2.5e-08,-8.63e-07,-4.8e-08,0.1865,6.152001619338989
3.555e-06,-3e-08,-8.71e-07,-9e-09,0.186,6.355999946594238
3.53e-06,-1.5e-08,-8.84e-07,-3.4e-08,0.1855,6.559000730514526
3.55e-06,-5e-09,-9.24e-07,-2.6e-08,0.185,6.764999866485596
3.56e-06,-5.5e-08,-9.48e-07,-3e-08,0.1845,6.968001127243042
3.565e-06,-2e-08,-9.7e-07,-7.5e-08,0.184,7.177006721496582
3.575e-06,-5e-08,-9.36e-07,-3.6e-08,0.1835,7.382001876831055
3.59e-06,-2.5e-08,-9.16e-07,-4.7e-08,0.183,7.58899998664856
3.62e-06,-1e-08,-9.36e-07,-5e-08,0.1825,7.791000604629517
3.62e-06,-2.5e-08,-9.08e-07,-2.1e-08,0.182,8.013000011444092
3.635e-06,-3.5e-08,-9.29e-07,-2.1e-08,0.1815,8.223000526428223
