#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 09:32am 2021-04-24
#	RF Frequency: 8.5 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R8_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
7.33e-06,0.0,1.3392e-05,6.1e-07,0.2,0.22200345993041992
7.665e-06,1.5e-08,1.3497e-05,5.17e-07,0.1995,0.4569997787475586
8.63e-06,0.0,1.352e-05,5.32e-07,0.199,0.681999921798706
8.335e-06,3e-08,1.3526e-05,5.55e-07,0.1985,0.8999989032745361
6.9e-06,-5e-09,1.3516e-05,5.31e-07,0.198,1.1069984436035156
7.44e-06,1e-08,1.3534e-05,5.45e-07,0.1975,1.3159992694854736
8.405e-06,2e-08,1.3531e-05,5.14e-07,0.197,1.5199992656707764
9.055e-06,3e-08,1.3557e-05,5.12e-07,0.1965,1.7239985466003418
8.725e-06,4.5e-08,1.3507e-05,5.54e-07,0.196,1.9309978485107422
7.71e-06,1.5e-08,1.3515e-05,5.5e-07,0.1955,2.1539981365203857
6.37e-06,2e-08,1.3538e-05,5.28e-07,0.195,2.3609986305236816
7.15e-06,1.5e-08,1.3483e-05,5.2e-07,0.1945,2.5629990100860596
7.605e-06,5e-09,1.3495e-05,5.29e-07,0.194,2.7879981994628906
7.295e-06,1.5e-08,1.3545e-05,5.74e-07,0.1935,2.9949984550476074
8.095e-06,2.5e-08,1.3502e-05,5.35e-07,0.193,3.201000213623047
8.23e-06,1.5e-08,1.3522e-05,5.24e-07,0.1925,3.425999641418457
7.265e-06,0.0,1.3489e-05,5.41e-07,0.192,3.631998300552368
7.005e-06,1e-08,1.3509e-05,5.38e-07,0.1915,3.837998390197754
7.635e-06,2.5e-08,1.3496e-05,5.31e-07,0.191,4.065000057220459
7.435e-06,2e-08,1.3458e-05,5.45e-07,0.1905,4.274999618530273
7.535e-06,1e-08,1.3498e-05,5.37e-07,0.19,4.495999574661255
7.435e-06,1.5e-08,1.3494e-05,5.65e-07,0.1895,4.732004880905151
7.165e-06,2.5e-08,1.3473e-05,5.5e-07,0.189,4.964998483657837
7.155e-06,2.5e-08,1.3479e-05,5.08e-07,0.1885,5.169999361038208
7.465e-06,3e-08,1.3443e-05,5.27e-07,0.188,5.373001337051392
7.92e-06,1e-08,1.3472e-05,5.8e-07,0.1875,5.581998586654663
7.125e-06,5e-09,1.3475e-05,5.43e-07,0.187,5.791998624801636
7.445e-06,3e-08,1.3456e-05,5.4e-07,0.1865,5.998004198074341
7.48e-06,2.5e-08,1.3449e-05,5.1e-07,0.186,6.202998161315918
7.645e-06,5e-09,1.3497e-05,5.5e-07,0.1855,6.406998872756958
7.68e-06,1e-08,1.3495e-05,5.38e-07,0.185,6.621004343032837
8.035e-06,1.5e-08,1.3471e-05,5.22e-07,0.1845,6.828005313873291
8.36e-06,1e-08,1.3421e-05,5.03e-07,0.184,7.035999059677124
8.255e-06,2.5e-08,1.3474e-05,5.24e-07,0.1835,7.259998321533203
8.585e-06,3e-08,1.347e-05,5.52e-07,0.183,7.476998805999756
8.83e-06,2.5e-08,1.3471e-05,5.26e-07,0.1825,7.680998802185059
8.885e-06,3e-08,1.3496e-05,5.11e-07,0.182,7.898999452590942
8.935e-06,2.5e-08,1.3442e-05,5.69e-07,0.1815,8.130998849868774
8.18e-06,4.5e-08,1.3435e-05,4.88e-07,0.181,8.350000858306885
9.085e-06,3e-08,1.3467e-05,5e-07,0.1805,8.589999437332153
9.345e-06,1e-08,1.3503e-05,5.41e-07,0.18,8.813000917434692
9.615e-06,4.5e-08,1.3498e-05,5.87e-07,0.1795,9.023998022079468
8.785e-06,2.5e-08,1.3467e-05,5.33e-07,0.179,9.226998567581177
9.395e-06,2.5e-08,1.3475e-05,5.44e-07,0.1785,9.465999364852905
9.245e-06,3e-08,1.3485e-05,5.12e-07,0.178,9.663005590438843
9.515e-06,4e-08,1.3525e-05,5.49e-07,0.1775,9.866998434066772
9.3e-06,1.5e-08,1.3457e-05,5.36e-07,0.177,10.062998294830322
8.055e-06,2.5e-08,1.3482e-05,5.29e-07,0.1765,10.262998819351196
9.505e-06,2.5e-08,1.3401e-05,5.48e-07,0.176,10.466003179550171
8.535e-06,4.5e-08,1.3478e-05,5.14e-07,0.17550000000000002,10.670998334884644
8.835e-06,2.5e-08,1.3423e-05,5.09e-07,0.17500000000000002,10.873998403549194
8.525e-06,2e-08,1.3475e-05,5.45e-07,0.17450000000000002,11.094000816345215
8.395e-06,2.5e-08,1.3448e-05,5.52e-07,0.17400000000000002,11.295000076293945
9.315e-06,2e-08,1.3444e-05,5.36e-07,0.17350000000000002,11.492998838424683
8.565e-06,4.5e-08,1.3438e-05,5.34e-07,0.17300000000000001,11.723998308181763
8.29e-06,1e-08,1.3461e-05,5.41e-07,0.17250000000000001,11.919999122619629
8.915e-06,5e-08,1.3451e-05,5.37e-07,0.17200000000000001,12.137998342514038
8.26e-06,3.5e-08,1.3463e-05,5.28e-07,0.1715,12.363998651504517
7.395e-06,2e-08,1.3424e-05,5.21e-07,0.171,12.561998128890991
8.04e-06,3.5e-08,1.3415e-05,5.21e-07,0.1705,12.757999181747437
8.45e-06,4.5e-08,1.3404e-05,5.73e-07,0.17,12.952999353408813
8.46e-06,3e-08,1.3439e-05,5.26e-07,0.1695,13.150999546051025
7.53e-06,2.5e-08,1.3432e-05,5.46e-07,0.169,13.350998878479004
8.035e-06,2.5e-08,1.3391e-05,5.33e-07,0.1685,13.547998428344727
8.55e-06,3.5e-08,1.3396e-05,5.07e-07,0.168,13.745998620986938
8.285e-06,3e-08,1.3437e-05,5.51e-07,0.1675,13.945000886917114
6.89e-06,2e-08,1.341e-05,5.68e-07,0.167,14.14099931716919
8.17e-06,3e-08,1.3408e-05,5.26e-07,0.1665,14.342000007629395
7.01e-06,6e-08,1.3459e-05,5.37e-07,0.166,14.535998344421387
8.235e-06,2e-08,1.3424e-05,5.05e-07,0.1655,14.735998630523682
9.005e-06,4.5e-08,1.342e-05,5.41e-07,0.165,14.933998107910156
8.7e-06,3e-08,1.3452e-05,5.6e-07,0.1645,15.134998798370361
8.765e-06,1e-08,1.3416e-05,5.11e-07,0.164,15.333998203277588
8.145e-06,1.5e-08,1.3403e-05,5.41e-07,0.1635,15.561998844146729
7.615e-06,0.0,1.3419e-05,5.46e-07,0.163,15.76399827003479
8.845e-06,2e-08,1.3431e-05,5.49e-07,0.1625,15.961998701095581
