#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 120 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: True
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 05:39pm 2021-04-24
#	RF Frequency: 9 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R6_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
-4.155e-06,1.15e-07,-3.425e-06,-1.08e-07,0.2,0.19199919700622559
-4.19e-06,8.5e-08,-3.291e-06,-1.17e-07,0.1995,0.39699840545654297
-4.225e-06,1e-07,-3.311e-06,-1.22e-07,0.199,0.6369991302490234
-4.26e-06,1e-07,-3.363e-06,-1.29e-07,0.1985,0.8939986228942871
-4.28e-06,1.05e-07,-3.377e-06,-1.36e-07,0.198,1.109999418258667
-4.335e-06,1e-07,-3.433e-06,-1.54e-07,0.1975,1.3149988651275635
-4.35e-06,8.5e-08,-3.441e-06,-1.48e-07,0.197,1.5209989547729492
-4.4e-06,1.15e-07,-3.506e-06,-1.3e-07,0.1965,1.7589993476867676
-4.445e-06,8.5e-08,-3.538e-06,-1.4e-07,0.196,1.969999074935913
-4.465e-06,9e-08,-3.583e-06,-1.39e-07,0.1955,2.178999423980713
-4.52e-06,1.05e-07,-3.609e-06,-1.51e-07,0.195,2.3869988918304443
-4.54e-06,1.1e-07,-3.623e-06,-1.55e-07,0.1945,2.592999219894409
-4.595e-06,1.2e-07,-3.666e-06,-1.55e-07,0.194,2.8019986152648926
-4.645e-06,9.5e-08,-3.778e-06,-1.72e-07,0.1935,3.0109996795654297
-4.675e-06,1.3e-07,-3.783e-06,-1.08e-07,0.193,3.2169995307922363
-4.715e-06,1.15e-07,-3.838e-06,-1.17e-07,0.1925,3.422999382019043
-4.785e-06,1.05e-07,-3.862e-06,-1.44e-07,0.192,3.6599996089935303
-4.815e-06,1.05e-07,-3.911e-06,-1.48e-07,0.1915,3.8990046977996826
-4.86e-06,1.25e-07,-3.947e-06,-1.85e-07,0.191,4.1600000858306885
-4.925e-06,9e-08,-4.021e-06,-1.71e-07,0.1905,4.370999574661255
-4.95e-06,1.15e-07,-4.03e-06,-1.88e-07,0.19,4.5749993324279785
-5.005e-06,1e-07,-4.102e-06,-1.69e-07,0.1895,4.808999300003052
-5.07e-06,1.05e-07,-4.116e-06,-1.84e-07,0.189,5.017998933792114
-5.11e-06,1.3e-07,-4.172e-06,-1.42e-07,0.1885,5.21999979019165
-5.185e-06,1.25e-07,-4.215e-06,-1.74e-07,0.188,5.447999000549316
-5.22e-06,1.05e-07,-4.257e-06,-2.01e-07,0.1875,5.658998727798462
-5.29e-06,1.05e-07,-4.327e-06,-1.54e-07,0.187,5.867999076843262
-5.33e-06,8.5e-08,-4.38e-06,-1.65e-07,0.1865,6.086999177932739
-5.4e-06,1.1e-07,-4.414e-06,-1.76e-07,0.186,6.330999374389648
-5.48e-06,1.2e-07,-4.51e-06,-1.92e-07,0.1855,6.5679991245269775
-5.535e-06,9e-08,-4.532e-06,-1.73e-07,0.185,6.790998935699463
-5.61e-06,1.25e-07,-4.612e-06,-2.11e-07,0.1845,6.995999574661255
-5.66e-06,1.35e-07,-4.662e-06,-1.85e-07,0.184,7.211000919342041
-5.71e-06,1.3e-07,-4.709e-06,-1.74e-07,0.1835,7.41899847984314
-5.815e-06,1.5e-07,-4.81e-06,-2.21e-07,0.183,7.655998706817627
-5.855e-06,1.3e-07,-4.831e-06,-1.72e-07,0.1825,7.865000009536743
-5.965e-06,1.25e-07,-4.909e-06,-1.83e-07,0.182,8.06899905204773
-6.045e-06,1.2e-07,-4.962e-06,-1.89e-07,0.1815,8.273999214172363
-6.105e-06,1.1e-07,-5.038e-06,-2.41e-07,0.181,8.479000329971313
-6.165e-06,9.5e-08,-5.091e-06,-1.72e-07,0.1805,8.686999320983887
-6.26e-06,1.4e-07,-5.133e-06,-1.95e-07,0.18,8.88399887084961
-6.36e-06,1.1e-07,-5.251e-06,-2.12e-07,0.1795,9.09299921989441
-6.45e-06,1.25e-07,-5.302e-06,-2.45e-07,0.179,9.291999578475952
-6.56e-06,1.15e-07,-5.369e-06,-2.05e-07,0.1785,9.49299931526184
-6.64e-06,1.2e-07,-5.45e-06,-2.27e-07,0.178,9.686998844146729
-6.75e-06,1.15e-07,-5.509e-06,-2.15e-07,0.1775,9.915998935699463
-6.855e-06,1.3e-07,-5.602e-06,-2.22e-07,0.177,10.119998931884766
-6.915e-06,1.3e-07,-5.678e-06,-2.39e-07,0.1765,10.315999507904053
-7.03e-06,1.5e-07,-5.747e-06,-2.31e-07,0.176,10.543999433517456
-7.135e-06,1.15e-07,-5.86e-06,-2.42e-07,0.17550000000000002,10.743999242782593
-7.275e-06,1.7e-07,-5.908e-06,-2.32e-07,0.17500000000000002,10.972998857498169
-7.385e-06,1.35e-07,-5.988e-06,-2.08e-07,0.17450000000000002,11.207999229431152
-7.495e-06,1.55e-07,-6.12e-06,-2.81e-07,0.17400000000000002,11.443998575210571
-7.62e-06,1.55e-07,-6.189e-06,-2.59e-07,0.17350000000000002,11.657999753952026
-7.745e-06,1.5e-07,-6.271e-06,-2.68e-07,0.17300000000000001,11.87199878692627
-7.905e-06,1.4e-07,-6.319e-06,-2.34e-07,0.17250000000000001,12.07800030708313
-8.015e-06,1.35e-07,-6.486e-06,-2.66e-07,0.17200000000000001,12.302999496459961
