#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 12:01pm 2021-04-24
#	RF Frequency: 12 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R7_40x80_2x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
9.04e-06,-3e-08,9.1e-07,-5.4e-08,0.2,0.1939990520477295
9.145e-06,-2.5e-08,9.79e-07,4e-08,0.1995,0.39499878883361816
9.24e-06,-2.5e-08,9.43e-07,7e-09,0.199,0.6019980907440186
9.345e-06,-3.5e-08,9.31e-07,3.8e-08,0.1985,0.8029983043670654
9.46e-06,-2e-08,8.95e-07,5.3e-08,0.198,1.0039987564086914
9.555e-06,-3.5e-08,8.77e-07,3.6e-08,0.1975,1.2109978199005127
9.705e-06,-1e-08,8.69e-07,3.8e-08,0.197,1.4149982929229736
9.805e-06,-1e-08,8.17e-07,3.1e-08,0.1965,1.6199986934661865
9.92e-06,-1e-08,8.07e-07,5.1e-08,0.196,1.8249998092651367
1.0075e-05,-3e-08,7.92e-07,4.3e-08,0.1955,2.0469987392425537
1.019e-05,-6e-08,7.41e-07,3.5e-08,0.195,2.251997709274292
1.0295e-05,-3e-08,6.98e-07,1.3e-08,0.1945,2.456998109817505
1.045e-05,-2e-08,6.7e-07,3.3e-08,0.194,2.659999132156372
1.062e-05,-2e-08,6.59e-07,2.8e-08,0.1935,2.8629982471466064
1.073e-05,-3e-08,6.02e-07,2.7e-08,0.193,3.069998025894165
1.09e-05,-2e-08,5.77e-07,4.2e-08,0.1925,3.292999744415283
1.1055e-05,-2e-08,5.71e-07,2.9e-08,0.192,3.5479981899261475
1.122e-05,-3e-08,5.05e-07,-3e-09,0.1915,3.771998167037964
1.136e-05,-2e-08,4.8e-07,3.9e-08,0.191,3.9789977073669434
1.154e-05,-3e-08,4.64e-07,5e-09,0.1905,4.186998128890991
1.17e-05,-3.5e-08,4.29e-07,-1.5e-08,0.19,4.390998125076294
1.189e-05,-3.5e-08,3.99e-07,1.1e-08,0.1895,4.597998380661011
1.208e-05,-1.5e-08,3.72e-07,5e-09,0.189,4.79999852180481
1.2285e-05,-3.5e-08,3.5e-07,1.8e-08,0.1885,5.006998777389526
1.2445e-05,-3e-08,3.14e-07,1e-09,0.188,5.208998441696167
1.2665e-05,-5e-08,2.59e-07,5e-09,0.1875,5.411999225616455
1.284e-05,-2.5e-08,2.44e-07,6e-09,0.187,5.614998817443848
