#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 04:29pm 2021-04-24
#	RF Frequency: 9.5 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R6_40x80_6x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
4.055e-06,-1e-08,-2.192e-06,3e-08,0.2,0.18999958038330078
4.095e-06,-3e-08,-2.198e-06,-6.4e-08,0.1995,0.3940000534057617
4.115e-06,0.0,-2.21e-06,-5.5e-08,0.199,0.6040000915527344
4.115e-06,2e-08,-2.215e-06,-8.8e-08,0.1985,0.804999589920044
4.17e-06,-1.5e-08,-2.213e-06,-7.1e-08,0.198,1.0149996280670166
4.165e-06,0.0,-2.225e-06,-9.2e-08,0.1975,1.2229995727539062
4.195e-06,-2e-08,-2.275e-06,-6.5e-08,0.197,1.431999921798706
4.23e-06,-1.5e-08,-2.305e-06,-7.5e-08,0.1965,1.6389999389648438
4.255e-06,5e-09,-2.257e-06,-6.1e-08,0.196,1.8469998836517334
4.29e-06,-5e-09,-2.291e-06,-8.1e-08,0.1955,2.05299973487854
4.325e-06,0.0,-2.297e-06,-7.8e-08,0.195,2.261000156402588
4.35e-06,1e-08,-2.263e-06,-1.18e-07,0.1945,2.466001033782959
4.385e-06,-2e-08,-2.381e-06,-1.08e-07,0.194,2.682006597518921
4.4e-06,2e-08,-2.347e-06,-8.9e-08,0.1935,2.886000633239746
4.455e-06,-1.5e-08,-2.356e-06,-5.2e-08,0.193,3.1060006618499756
4.485e-06,5e-09,-2.373e-06,-7.5e-08,0.1925,3.378999710083008
4.5e-06,-1.5e-08,-2.419e-06,-5.8e-08,0.192,3.599000930786133
4.535e-06,1.5e-08,-2.412e-06,-1.09e-07,0.1915,3.807999610900879
4.575e-06,-1.5e-08,-2.433e-06,-1.14e-07,0.191,4.042999744415283
4.605e-06,-5e-09,-2.446e-06,-8.8e-08,0.1905,4.248001337051392
4.62e-06,-4e-08,-2.513e-06,-7.1e-08,0.19,4.453006029129028
4.68e-06,-3e-08,-2.526e-06,-8.8e-08,0.1895,4.657999753952026
4.715e-06,5e-09,-2.507e-06,-1.1e-07,0.189,4.862005949020386
4.75e-06,-1e-08,-2.546e-06,-1.28e-07,0.1885,5.066999435424805
4.785e-06,0.0,-2.533e-06,-9.9e-08,0.188,5.271999835968018
4.82e-06,5e-09,-2.558e-06,-8.5e-08,0.1875,5.477999448776245
4.865e-06,0.0,-2.591e-06,-1.29e-07,0.187,5.684999227523804
4.87e-06,-2e-08,-2.601e-06,-8.8e-08,0.1865,5.891000509262085
