#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 12:01pm 2021-04-24
#	RF Frequency: 9.5 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R7_40x80_2x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
5.545e-06,-1.5e-08,5.562e-06,3.14e-07,0.2,0.1919996738433838
5.525e-06,-5e-09,5.413e-06,2.15e-07,0.1995,0.3989989757537842
5.56e-06,-1.5e-08,5.4e-06,1.44e-07,0.199,0.6280002593994141
5.57e-06,0.0,5.407e-06,2.37e-07,0.1985,0.8349988460540771
5.6e-06,-1e-08,5.377e-06,1.84e-07,0.198,1.0379998683929443
5.605e-06,-5e-09,5.367e-06,2.02e-07,0.1975,1.2669992446899414
5.62e-06,-1.5e-08,5.395e-06,2.09e-07,0.197,1.4779994487762451
5.665e-06,0.0,5.305e-06,1.92e-07,0.1965,1.6819989681243896
5.67e-06,-1.5e-08,5.319e-06,2.18e-07,0.196,1.905998706817627
5.715e-06,0.0,5.336e-06,2.13e-07,0.1955,2.1459991931915283
5.725e-06,1e-08,5.334e-06,2.02e-07,0.195,2.3620011806488037
5.735e-06,0.0,5.316e-06,2.27e-07,0.1945,2.5719985961914062
5.76e-06,-1e-08,5.339e-06,2.12e-07,0.194,2.7810046672821045
5.795e-06,-1.5e-08,5.294e-06,2.1e-07,0.1935,2.9949989318847656
5.8e-06,0.0,5.324e-06,2.3e-07,0.193,3.1959986686706543
5.82e-06,-1e-08,5.298e-06,1.85e-07,0.1925,3.3989992141723633
5.825e-06,-5e-09,5.288e-06,1.9e-07,0.192,3.602998733520508
5.89e-06,-1.5e-08,5.276e-06,2.05e-07,0.1915,3.8299994468688965
5.895e-06,-5e-09,5.282e-06,1.66e-07,0.191,4.034999132156372
5.935e-06,-3.5e-08,5.253e-06,2.15e-07,0.1905,4.237999439239502
5.94e-06,-4e-08,5.229e-06,2.16e-07,0.19,4.46199893951416
5.94e-06,0.0,5.243e-06,1.96e-07,0.1895,4.668999195098877
5.95e-06,-1.5e-08,5.225e-06,2.04e-07,0.189,4.877000570297241
5.995e-06,-3e-08,5.231e-06,1.85e-07,0.1885,5.10099983215332
6.03e-06,0.0,5.227e-06,2.13e-07,0.188,5.30699896812439
6.055e-06,-1e-08,5.241e-06,1.58e-07,0.1875,5.510999917984009
6.06e-06,-1e-08,5.187e-06,2.25e-07,0.187,5.739999771118164
6.11e-06,-1e-08,5.226e-06,2.03e-07,0.1865,5.9469993114471436
6.105e-06,5e-09,5.211e-06,1.98e-07,0.186,6.1509997844696045
6.165e-06,-1e-08,5.204e-06,2e-07,0.1855,6.38399863243103
6.16e-06,-2e-08,5.179e-06,2.28e-07,0.185,6.6110005378723145
6.205e-06,-3.5e-08,5.11e-06,1.91e-07,0.1845,6.8290016651153564
6.245e-06,-1.5e-08,5.131e-06,2.15e-07,0.184,7.039999485015869
6.255e-06,-5e-09,5.077e-06,1.79e-07,0.1835,7.254001617431641
6.285e-06,5e-09,5.1e-06,1.77e-07,0.183,7.464999437332153
6.33e-06,-2.5e-08,5.091e-06,2.11e-07,0.1825,7.671998023986816
6.335e-06,-2.5e-08,5.076e-06,2.06e-07,0.182,7.881999731063843
6.38e-06,-1.5e-08,5.053e-06,2.09e-07,0.1815,8.085999011993408
6.39e-06,-3.5e-08,5.038e-06,2.02e-07,0.181,8.296004295349121
6.43e-06,5e-09,5.03e-06,1.93e-07,0.1805,8.501998662948608
6.45e-06,-1e-08,5.012e-06,1.99e-07,0.18,8.708000898361206
6.525e-06,-1.5e-08,5.003e-06,2.12e-07,0.1795,8.934998750686646
