#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 09:32am 2021-04-24
#	RF Frequency: 10 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R8_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
6.82e-06,1.5e-08,-1.2255e-05,-8.25e-07,0.2,0.20900487899780273
7.24e-06,1e-08,-1.2458e-05,-5.32e-07,0.1995,0.41900014877319336
7.27e-06,3e-08,-1.25e-05,-4.59e-07,0.199,0.6249995231628418
7.445e-06,4e-08,-1.2494e-05,-4.93e-07,0.1985,0.8299996852874756
7.405e-06,4e-08,-1.249e-05,-5.2e-07,0.198,1.0390019416809082
7.265e-06,3e-08,-1.248e-05,-5.24e-07,0.1975,1.2700023651123047
7.1e-06,3e-08,-1.2527e-05,-4.97e-07,0.197,1.4930036067962646
7e-06,5e-09,-1.2505e-05,-4.99e-07,0.1965,1.7230000495910645
6.61e-06,3e-08,-1.2534e-05,-4.87e-07,0.196,1.9420013427734375
6.96e-06,1e-08,-1.2524e-05,-4.86e-07,0.1955,2.1510000228881836
6.9e-06,4.5e-08,-1.2481e-05,-5.14e-07,0.195,2.357999563217163
7.05e-06,3.5e-08,-1.2504e-05,-5e-07,0.1945,2.571000576019287
6.845e-06,2.5e-08,-1.2539e-05,-5.01e-07,0.194,2.7769994735717773
6.58e-06,4.5e-08,-1.2536e-05,-4.79e-07,0.1935,2.9860000610351562
6.41e-06,5e-09,-1.253e-05,-5.26e-07,0.193,3.1909992694854736
6.35e-06,3e-08,-1.2538e-05,-4.82e-07,0.1925,3.3990001678466797
6.325e-06,2e-08,-1.2536e-05,-4.7e-07,0.192,3.6090009212493896
6.185e-06,1e-08,-1.2554e-05,-4.96e-07,0.1915,3.8400001525878906
6.455e-06,1.5e-08,-1.2593e-05,-5.06e-07,0.191,4.048001289367676
6.475e-06,3.5e-08,-1.2506e-05,-4.97e-07,0.1905,4.255999565124512
6.685e-06,2.5e-08,-1.2556e-05,-4.84e-07,0.19,4.459999322891235
6.485e-06,1.5e-08,-1.2556e-05,-5.34e-07,0.1895,4.6670005321502686
6.52e-06,3e-08,-1.2571e-05,-5.27e-07,0.189,4.872999906539917
6.445e-06,4.5e-08,-1.2543e-05,-5.26e-07,0.1885,5.07900071144104
6.33e-06,1e-08,-1.2585e-05,-4.94e-07,0.188,5.286000490188599
6.69e-06,2e-08,-1.2561e-05,-4.68e-07,0.1875,5.491001605987549
6.8e-06,3.5e-08,-1.255e-05,-4.87e-07,0.187,5.700001239776611
6.87e-06,2e-08,-1.2608e-05,-4.91e-07,0.1865,5.907000541687012
7.01e-06,3.5e-08,-1.2584e-05,-4.86e-07,0.186,6.112003564834595
6.77e-06,2.5e-08,-1.2561e-05,-4.98e-07,0.1855,6.315999984741211
6.735e-06,2e-08,-1.2614e-05,-5.23e-07,0.185,6.52500057220459
6.6e-06,2e-08,-1.26e-05,-5.01e-07,0.1845,6.746000289916992
6.595e-06,0.0,-1.2597e-05,-4.96e-07,0.184,6.984999418258667
6.845e-06,2.5e-08,-1.2627e-05,-5.12e-07,0.1835,7.206001043319702
7.13e-06,2e-08,-1.258e-05,-4.87e-07,0.183,7.419000625610352
7.345e-06,3e-08,-1.2647e-05,-5.37e-07,0.1825,7.630000829696655
7.25e-06,4e-08,-1.2597e-05,-5.02e-07,0.182,7.8350019454956055
7.265e-06,4e-08,-1.2613e-05,-4.75e-07,0.1815,8.032999277114868
7.235e-06,2.5e-08,-1.2599e-05,-5.33e-07,0.181,8.24300217628479
7.145e-06,3.5e-08,-1.2638e-05,-4.78e-07,0.1805,8.447999954223633
7.305e-06,2.5e-08,-1.2661e-05,-5.15e-07,0.18,8.65100383758545
7.46e-06,2.5e-08,-1.2656e-05,-4.99e-07,0.1795,8.849002122879028
7.375e-06,1.5e-08,-1.2673e-05,-4.88e-07,0.179,9.0819993019104
7.05e-06,3.5e-08,-1.2617e-05,-5.41e-07,0.1785,9.284999370574951
7.055e-06,2e-08,-1.2666e-05,-5.09e-07,0.178,9.4850013256073
7.1e-06,3e-08,-1.2622e-05,-4.94e-07,0.1775,9.710000991821289
7.24e-06,1e-08,-1.2662e-05,-5.02e-07,0.177,9.910000562667847
6.995e-06,4e-08,-1.2673e-05,-5.14e-07,0.1765,10.109001398086548
7.285e-06,2e-08,-1.265e-05,-4.9e-07,0.176,10.308000087738037
7.175e-06,2.5e-08,-1.2663e-05,-5.18e-07,0.17550000000000002,10.509000062942505
7.075e-06,3.5e-08,-1.2661e-05,-4.9e-07,0.17500000000000002,10.710001707077026
7.04e-06,3e-08,-1.2685e-05,-5.23e-07,0.17450000000000002,10.909002542495728
7.15e-06,5e-09,-1.2684e-05,-5.31e-07,0.17400000000000002,11.107002258300781
7.31e-06,1e-08,-1.2701e-05,-4.81e-07,0.17350000000000002,11.306999683380127
7.455e-06,1e-08,-1.2687e-05,-5.27e-07,0.17300000000000001,11.507002353668213
7.675e-06,1.5e-08,-1.2673e-05,-5.51e-07,0.17250000000000001,11.70699954032898
7.615e-06,2.5e-08,-1.2708e-05,-4.98e-07,0.17200000000000001,11.907000064849854
7.445e-06,4e-08,-1.2724e-05,-5.06e-07,0.1715,12.10699987411499
7.56e-06,4e-08,-1.2712e-05,-5.18e-07,0.171,12.304999589920044
7.82e-06,3.5e-08,-1.2711e-05,-4.76e-07,0.1705,12.509999513626099
7.53e-06,2e-08,-1.273e-05,-5.26e-07,0.17,12.71399974822998
7.455e-06,3e-08,-1.271e-05,-5.04e-07,0.1695,12.916000843048096
7.775e-06,2.5e-08,-1.2734e-05,-5.13e-07,0.169,13.11899995803833
8.035e-06,3e-08,-1.2719e-05,-5.16e-07,0.1685,13.31600046157837
8e-06,2e-08,-1.2779e-05,-5.05e-07,0.168,13.543999433517456
7.85e-06,2.5e-08,-1.2751e-05,-5.16e-07,0.1675,13.744001150131226
8.105e-06,3.5e-08,-1.2766e-05,-4.8e-07,0.167,13.944000244140625
7.98e-06,2.5e-08,-1.2771e-05,-5.32e-07,0.1665,14.143002271652222
7.845e-06,3e-08,-1.2732e-05,-4.76e-07,0.166,14.342000007629395
7.88e-06,4.5e-08,-1.2795e-05,-5.01e-07,0.1655,14.542999505996704
7.82e-06,3e-08,-1.277e-05,-4.67e-07,0.165,14.741000175476074
8.03e-06,5e-08,-1.2772e-05,-4.98e-07,0.1645,14.942000389099121
7.865e-06,1.5e-08,-1.2776e-05,-5.26e-07,0.164,15.15600061416626
8.175e-06,3.5e-08,-1.2836e-05,-5.14e-07,0.1635,15.358001708984375
8.06e-06,3.5e-08,-1.2783e-05,-5.33e-07,0.163,15.555999279022217
8.39e-06,6.5e-08,-1.2796e-05,-5.16e-07,0.1625,15.760005950927734
8.175e-06,2.5e-08,-1.2828e-05,-5.14e-07,0.162,15.960999965667725
8.495e-06,3.5e-08,-1.2835e-05,-5.23e-07,0.1615,16.164001941680908
8.1e-06,3e-08,-1.2816e-05,-4.93e-07,0.161,16.363999605178833
8.325e-06,3.5e-08,-1.2829e-05,-4.91e-07,0.1605,16.565000534057617
8.28e-06,5e-08,-1.2822e-05,-5.47e-07,0.16,16.764000415802002
8.595e-06,4.5e-08,-1.2867e-05,-4.96e-07,0.1595,16.96400499343872
8.455e-06,2.5e-08,-1.2845e-05,-5.24e-07,0.159,17.16900086402893
8.59e-06,3e-08,-1.2905e-05,-4.93e-07,0.1585,17.387999534606934
8.765e-06,3e-08,-1.2859e-05,-5.14e-07,0.158,17.589001178741455
8.725e-06,3e-08,-1.2892e-05,-5.44e-07,0.1575,17.818000316619873
8.445e-06,2.5e-08,-1.2865e-05,-5.23e-07,0.157,18.026999711990356
8.56e-06,4e-08,-1.288e-05,-4.61e-07,0.1565,18.227999925613403
8.685e-06,4e-08,-1.2893e-05,-4.98e-07,0.156,18.42699933052063
8.89e-06,2.5e-08,-1.2901e-05,-5.07e-07,0.1555,18.65600085258484
8.76e-06,2e-08,-1.2915e-05,-5.21e-07,0.155,18.856000423431396
8.765e-06,4e-08,-1.2874e-05,-5.23e-07,0.1545,19.051999807357788
8.925e-06,3.5e-08,-1.2918e-05,-5.28e-07,0.154,19.250000476837158
8.89e-06,3e-08,-1.2893e-05,-5.04e-07,0.1535,19.450999975204468
8.865e-06,4e-08,-1.2929e-05,-5.28e-07,0.153,19.649999618530273
8.915e-06,2e-08,-1.2917e-05,-4.65e-07,0.1525,19.848999977111816
9e-06,3.5e-08,-1.2953e-05,-5.2e-07,0.152,20.043999433517456
9.03e-06,2.5e-08,-1.2953e-05,-5.31e-07,0.1515,20.244000673294067
9.22e-06,3.5e-08,-1.2968e-05,-4.73e-07,0.151,20.47500228881836
9.285e-06,2e-08,-1.2957e-05,-5.23e-07,0.1505,20.6729998588562
9.41e-06,4e-08,-1.2979e-05,-5.3e-07,0.15,20.8729989528656
9.325e-06,2.5e-08,-1.2954e-05,-5.31e-07,0.1495,21.07300114631653
9.38e-06,4.5e-08,-1.3016e-05,-5.16e-07,0.149,21.276000261306763
9.415e-06,3e-08,-1.3022e-05,-5.34e-07,0.1485,21.472999811172485
9.455e-06,5e-08,-1.2985e-05,-4.93e-07,0.148,21.675002336502075
9.695e-06,4e-08,-1.3005e-05,-5.12e-07,0.1475,21.875999689102173
9.475e-06,4e-08,-1.2984e-05,-5.16e-07,0.147,22.074999809265137
9.855e-06,4e-08,-1.2994e-05,-5.01e-07,0.1465,22.276000499725342
9.8e-06,4e-08,-1.3025e-05,-5.04e-07,0.146,22.499999523162842
9.795e-06,5e-08,-1.3022e-05,-5.23e-07,0.1455,22.704000234603882
9.87e-06,3.5e-08,-1.3016e-05,-4.84e-07,0.145,22.90299963951111
1.001e-05,2.5e-08,-1.3045e-05,-5.35e-07,0.1445,23.139002799987793
1.01e-05,3e-08,-1.313e-05,-5.23e-07,0.14400000000000002,23.340001344680786
1.0225e-05,3e-08,-1.3107e-05,-5.07e-07,0.14350000000000002,23.54000496864319
1.0245e-05,5e-08,-1.3054e-05,-5.05e-07,0.14300000000000002,23.76800036430359
1.0605e-05,2e-08,-1.3119e-05,-5.3e-07,0.14250000000000002,23.967000007629395
1.077e-05,3e-08,-1.3168e-05,-5.5e-07,0.14200000000000002,24.16300129890442
1.0805e-05,3e-08,-1.3134e-05,-5.09e-07,0.14150000000000001,24.365999937057495
1.08e-05,5e-08,-1.3121e-05,-5.32e-07,0.14100000000000001,24.562999725341797
1.085e-05,2.5e-08,-1.3158e-05,-5.22e-07,0.1405,24.76199960708618
1.0865e-05,2e-08,-1.3163e-05,-5.17e-07,0.14,24.961000442504883
1.108e-05,5e-08,-1.3183e-05,-5.04e-07,0.1395,25.15999984741211
1.1395e-05,5.5e-08,-1.3198e-05,-5.46e-07,0.139,25.362001657485962
1.1585e-05,4.5e-08,-1.3212e-05,-5.36e-07,0.1385,25.561000108718872
1.174e-05,4.5e-08,-1.3186e-05,-5.4e-07,0.138,25.759999990463257
1.186e-05,5e-08,-1.3238e-05,-5.71e-07,0.1375,25.9590003490448
1.2015e-05,3.5e-08,-1.3258e-05,-5.23e-07,0.137,26.15999984741211
1.2165e-05,5e-08,-1.3245e-05,-5.12e-07,0.1365,26.360005855560303
1.2155e-05,4.5e-08,-1.3218e-05,-5.03e-07,0.136,26.55900001525879
1.24e-05,5e-08,-1.3279e-05,-5.41e-07,0.1355,26.757999658584595
1.2765e-05,5.5e-08,-1.3295e-05,-5.15e-07,0.135,26.972999572753906
1.2845e-05,6.5e-08,-1.3307e-05,-5.71e-07,0.1345,27.17300510406494
1.303e-05,3.5e-08,-1.3306e-05,-5.45e-07,0.134,27.373003244400024
1.321e-05,3.5e-08,-1.3352e-05,-5.5e-07,0.1335,27.60200262069702
1.3415e-05,5e-08,-1.3336e-05,-5.03e-07,0.133,27.802000284194946
1.355e-05,6e-08,-1.3365e-05,-5.01e-07,0.1325,28.000999212265015
1.373e-05,6e-08,-1.3369e-05,-5.25e-07,0.132,28.1999990940094
1.417e-05,6.5e-08,-1.3384e-05,-4.84e-07,0.1315,28.401000022888184
1.424e-05,5.5e-08,-1.3443e-05,-5.38e-07,0.131,28.602001190185547
1.4575e-05,4.5e-08,-1.3447e-05,-5.41e-07,0.1305,28.799999713897705
1.477e-05,7e-08,-1.3384e-05,-5.34e-07,0.13,29.000000715255737
1.4985e-05,7.5e-08,-1.3436e-05,-5.21e-07,0.1295,29.1990008354187
1.5245e-05,5.5e-08,-1.3475e-05,-5.26e-07,0.129,29.39900040626526
1.557e-05,5e-08,-1.3444e-05,-5.65e-07,0.1285,29.60300064086914
1.5815e-05,7e-08,-1.3464e-05,-5.32e-07,0.128,29.799999475479126
1.6105e-05,5.5e-08,-1.3478e-05,-5.51e-07,0.1275,29.998001098632812
1.639e-05,7.5e-08,-1.3486e-05,-5.57e-07,0.127,30.197999238967896
1.662e-05,6.5e-08,-1.3499e-05,-5.19e-07,0.1265,30.39699935913086
1.6935e-05,7.5e-08,-1.3465e-05,-5.25e-07,0.126,30.60100030899048
1.7225e-05,7e-08,-1.35e-05,-5.42e-07,0.1255,30.805999279022217
1.755e-05,8e-08,-1.351e-05,-5.39e-07,0.125,31.007999658584595
1.8e-05,7e-08,-1.3505e-05,-5.56e-07,0.1245,31.204999923706055
1.8355e-05,9.5e-08,-1.3512e-05,-5.31e-07,0.124,31.436002254486084
1.8705e-05,9e-08,-1.3511e-05,-5.44e-07,0.1235,31.63600254058838
1.9065e-05,7.5e-08,-1.351e-05,-5.25e-07,0.123,31.83399987220764
1.9435e-05,9.5e-08,-1.3514e-05,-5.51e-07,0.1225,32.03099966049194
1.978e-05,8e-08,-1.3495e-05,-5.59e-07,0.122,32.230000019073486
2.021e-05,1.1e-07,-1.3473e-05,-5.18e-07,0.1215,32.45900201797485
2.0635e-05,9e-08,-1.3464e-05,-5.4e-07,0.121,32.65499997138977
2.1065e-05,1.1e-07,-1.3489e-05,-5.49e-07,0.1205,32.85800123214722
2.1465e-05,1.05e-07,-1.345e-05,-4.91e-07,0.12,33.05699968338013
2.189e-05,1e-07,-1.3484e-05,-5.34e-07,0.11950000000000001,33.25800585746765
2.232e-05,1.1e-07,-1.3408e-05,-5.27e-07,0.11900000000000001,33.458001375198364
2.269e-05,1.05e-07,-1.3372e-05,-5.46e-07,0.11850000000000001,33.6580011844635
2.318e-05,1.25e-07,-1.3332e-05,-5.46e-07,0.11800000000000001,33.85800051689148
2.366e-05,9.5e-08,-1.3312e-05,-5.5e-07,0.11750000000000001,34.054999351501465
2.4095e-05,1.1e-07,-1.3274e-05,-5.26e-07,0.117,34.25700092315674
2.4545e-05,1.25e-07,-1.3219e-05,-5.26e-07,0.1165,34.46100187301636
2.4915e-05,1.2e-07,-1.3203e-05,-5.13e-07,0.116,34.66099953651428
2.536e-05,1.2e-07,-1.3107e-05,-4.9e-07,0.1155,34.862000942230225
2.5765e-05,1.3e-07,-1.3055e-05,-5.19e-07,0.115,35.060999631881714
2.619e-05,1.25e-07,-1.2951e-05,-5.36e-07,0.1145,35.27999997138977
2.655e-05,1.35e-07,-1.2893e-05,-5.46e-07,0.114,35.48400139808655
2.6975e-05,1.3e-07,-1.2815e-05,-4.98e-07,0.1135,35.68400192260742
2.733e-05,1.2e-07,-1.2772e-05,-5.09e-07,0.113,35.914000034332275
2.7655e-05,1.2e-07,-1.2697e-05,-5.27e-07,0.1125,36.118003845214844
2.7935e-05,1.35e-07,-1.2557e-05,-5.04e-07,0.112,36.31900119781494
2.8205e-05,1.5e-07,-1.249e-05,-4.84e-07,0.1115,36.54800057411194
2.844e-05,1.45e-07,-1.24e-05,-4.8e-07,0.111,36.74700164794922
2.871e-05,1.25e-07,-1.2256e-05,-5e-07,0.1105,36.94600009918213
