#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 10:41am 2021-04-24
#	RF Frequency: 11 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R7_40x80_6x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
5.64e-06,1e-08,9.7e-08,1.61e-07,0.2,0.2069993019104004
5.63e-06,2.5e-08,0.0,1e-08,0.1995,0.40799903869628906
5.595e-06,1.5e-08,-1e-09,-5.2e-08,0.199,0.6120004653930664
5.72e-06,0.0,-1.7e-08,4e-09,0.1985,0.8150002956390381
5.67e-06,0.0,4.5e-08,7e-09,0.198,1.0149993896484375
5.75e-06,0.0,1.7e-08,1.9e-08,0.1975,1.2170047760009766
5.75e-06,5e-09,-1.1e-08,2.3e-08,0.197,1.4359996318817139
5.805e-06,1e-08,-2.4e-08,-1.1e-08,0.1965,1.6439998149871826
5.81e-06,5e-09,1.3e-08,6e-09,0.196,1.8459999561309814
5.8e-06,3e-08,-1.6e-08,-2.7e-08,0.1955,2.0779995918273926
5.835e-06,2e-08,-1.8e-08,-1.8e-08,0.195,2.30899977684021
5.875e-06,0.0,-1.7e-08,0.0,0.1945,2.5269999504089355
5.9e-06,5e-09,-3.6e-08,-5e-09,0.194,2.746999740600586
5.93e-06,0.0,-4.6e-08,2.4e-08,0.1935,2.9570000171661377
5.975e-06,2.5e-08,-3.5e-08,-3.6e-08,0.193,3.165999412536621
5.995e-06,1e-08,-1.7e-08,1.4e-08,0.1925,3.3710057735443115
6.045e-06,2.5e-08,-5.5e-08,1e-09,0.192,3.5759994983673096
6.105e-06,2e-08,-4.4e-08,-1e-08,0.1915,3.8079988956451416
6.14e-06,1e-08,-4.7e-08,-2.6e-08,0.191,4.010999441146851
6.155e-06,1e-08,-7e-08,1.9e-08,0.1905,4.2139997482299805
6.185e-06,0.0,-5.5e-08,-6e-09,0.19,4.416999816894531
6.235e-06,-1e-08,-4.1e-08,-2.7e-08,0.1895,4.634000301361084
6.28e-06,1.5e-08,-5.1e-08,-2.9e-08,0.189,4.840998649597168
6.285e-06,2.5e-08,-5.7e-08,-1.2e-08,0.1885,5.046000242233276
6.36e-06,3e-08,-8.1e-08,-1.2e-08,0.188,5.273000240325928
6.405e-06,5e-09,-6.9e-08,-1e-09,0.1875,5.479999780654907
6.415e-06,2.5e-08,-1.14e-07,-2.8e-08,0.187,5.684999465942383
6.475e-06,2.5e-08,-8.4e-08,-4e-09,0.1865,5.91000509262085
6.51e-06,1e-08,-9.4e-08,-5e-09,0.186,6.119004249572754
6.51e-06,1e-08,-1.26e-07,-3.6e-08,0.1855,6.3219990730285645
6.58e-06,5e-09,-1.28e-07,1.5e-08,0.185,6.551000356674194
6.615e-06,2e-08,-1.64e-07,8e-09,0.1845,6.792999267578125
6.63e-06,2e-08,-1.36e-07,-6e-09,0.184,7.006008148193359
6.725e-06,1.5e-08,-1.51e-07,8e-09,0.1835,7.224999189376831
6.77e-06,2e-08,-1.45e-07,4.4e-08,0.183,7.431001901626587
6.825e-06,5e-09,-1.32e-07,5e-09,0.1825,7.644005060195923
6.885e-06,-1.5e-08,-1.49e-07,-1.1e-08,0.182,7.848999738693237
6.935e-06,1.5e-08,-1.76e-07,1.3e-08,0.1815,8.053999423980713
7.01e-06,1e-08,-1.7e-07,-1.6e-08,0.181,8.258000612258911
7.065e-06,1e-08,-1.84e-07,-3e-09,0.1805,8.479001522064209
7.115e-06,1.5e-08,-1.91e-07,-2.2e-08,0.18,8.68000054359436
7.18e-06,0.0,-1.79e-07,2e-09,0.1795,8.883999824523926
7.23e-06,1e-08,-2.02e-07,1e-09,0.179,9.106999635696411
7.255e-06,3e-08,-2.22e-07,1.2e-08,0.1785,9.307999610900879
7.335e-06,2.5e-08,-1.83e-07,-2e-09,0.178,9.507000207901001
7.36e-06,1.5e-08,-2.27e-07,-9e-09,0.1775,9.736000061035156
7.435e-06,1.5e-08,-2.25e-07,6e-09,0.177,9.937000274658203
7.49e-06,5e-09,-2.25e-07,-7e-09,0.1765,10.131999731063843
7.565e-06,3.5e-08,-3e-07,2e-09,0.176,10.327999830245972
7.63e-06,1e-08,-2.2e-07,1e-08,0.17550000000000002,10.529000282287598
7.625e-06,2e-08,-2.79e-07,-1.6e-08,0.17500000000000002,10.725999355316162
7.76e-06,1e-08,-2.83e-07,-4.6e-08,0.17450000000000002,10.924999713897705
7.835e-06,2e-08,-2.75e-07,-1.8e-08,0.17400000000000002,11.138999700546265
7.92e-06,-5e-09,-2.9e-07,-5.7e-08,0.17350000000000002,11.336000204086304
8e-06,1.5e-08,-2.86e-07,-2.3e-08,0.17300000000000001,11.530999422073364
8.04e-06,1e-08,-3.12e-07,-8e-09,0.17250000000000001,11.729007244110107
8.095e-06,2e-08,-3.46e-07,-8e-09,0.17200000000000001,11.928004026412964
8.195e-06,1e-08,-3.66e-07,1.2e-08,0.1715,12.128002405166626
8.29e-06,2.5e-08,-3.6e-07,-4.2e-08,0.171,12.322000503540039
8.425e-06,1e-08,-3.6e-07,8e-09,0.1705,12.52199935913086
8.52e-06,1e-08,-3.33e-07,5e-09,0.17,12.720999240875244
8.62e-06,1e-08,-3.54e-07,-6e-09,0.1695,12.940999984741211
8.68e-06,2.5e-08,-3.29e-07,-2.6e-08,0.169,13.140999555587769
8.785e-06,1e-08,-3.75e-07,2e-09,0.1685,13.339999675750732
8.88e-06,2e-08,-3.71e-07,-2.9e-08,0.168,13.568000078201294
8.97e-06,1.5e-08,-4.55e-07,-2e-08,0.1675,13.795001983642578
9.095e-06,5e-09,-4.19e-07,-5e-08,0.167,13.991000890731812
9.215e-06,5e-09,-4.18e-07,1.8e-08,0.1665,14.219000577926636
9.27e-06,3e-08,-4.41e-07,-3.8e-08,0.166,14.419999837875366
9.45e-06,-5e-09,-4.44e-07,-2.4e-08,0.1655,14.618999242782593
9.555e-06,1.5e-08,-4.68e-07,1.4e-08,0.165,14.848999500274658
9.685e-06,5e-09,-4.98e-07,-6.6e-08,0.1645,15.046999216079712
9.825e-06,2e-08,-4.81e-07,-3.5e-08,0.164,15.244004964828491
9.91e-06,5e-09,-5.09e-07,-1.6e-08,0.1635,15.441999435424805
1.0065e-05,1e-08,-4.94e-07,-2.9e-08,0.163,15.638998985290527
1.0185e-05,-5e-09,-4.86e-07,-1.7e-08,0.1625,15.838999509811401
1.0315e-05,2.5e-08,-5.15e-07,9e-09,0.162,16.03600001335144
1.0495e-05,1e-08,-5.13e-07,-1.5e-08,0.1615,16.236000537872314
1.067e-05,1e-08,-5.43e-07,-2.2e-08,0.161,16.459999561309814
1.0825e-05,4e-08,-5.84e-07,-1.3e-08,0.1605,16.66200041770935
1.101e-05,2e-08,-5.43e-07,-4.8e-08,0.16,16.859999179840088
1.1125e-05,-1e-08,-6.08e-07,-4.5e-08,0.1595,17.061999797821045
1.127e-05,3e-08,-5.92e-07,-4e-09,0.159,17.259999752044678
1.144e-05,1.5e-08,-6.18e-07,-1.7e-08,0.1585,17.460999727249146
1.1595e-05,3e-08,-6.09e-07,-1.4e-08,0.158,17.65899896621704
1.1815e-05,5e-09,-5.83e-07,-4.5e-08,0.1575,17.861000299453735
1.2085e-05,1e-08,-6.29e-07,-7.1e-08,0.157,18.058998823165894
1.234e-05,3e-08,-6.57e-07,-5.1e-08,0.1565,18.262001752853394
1.2535e-05,1.5e-08,-6.53e-07,-1e-08,0.156,18.46200132369995
1.273e-05,2.5e-08,-6.57e-07,-8e-09,0.1555,18.68899941444397
1.2945e-05,1e-08,-6.71e-07,-4.9e-08,0.155,18.886999368667603
1.323e-05,1.5e-08,-6.87e-07,-3.5e-08,0.1545,19.0819993019104
1.345e-05,5e-09,-6.76e-07,-1.6e-08,0.154,19.28100085258484
1.3705e-05,2e-08,-6.81e-07,-2.3e-08,0.1535,19.477001667022705
1.396e-05,2e-08,-7.28e-07,-6.9e-08,0.153,19.678000926971436
1.421e-05,1.5e-08,-7.21e-07,-5.8e-08,0.1525,19.876001358032227
1.449e-05,2e-08,-6.94e-07,-5.7e-08,0.152,20.076001405715942
1.4775e-05,5e-09,-7.56e-07,-1.1e-08,0.1515,20.27500009536743
1.5055e-05,3e-08,-7.5e-07,-4.1e-08,0.151,20.47399878501892
1.5285e-05,0.0,-7.35e-07,-3.1e-08,0.1505,20.673999071121216
1.564e-05,1e-08,-7.76e-07,-2e-08,0.15,20.870999336242676
1.596e-05,4e-08,-7.44e-07,-3.8e-08,0.1495,21.067999839782715
1.627e-05,1e-08,-7.59e-07,-4.3e-08,0.149,21.265000581741333
1.664e-05,2e-08,-7.35e-07,-6e-08,0.1485,21.46199941635132
1.695e-05,2.5e-08,-7.61e-07,-2e-08,0.148,21.65799903869629
1.728e-05,3e-08,-7.26e-07,-2.7e-08,0.1475,21.88599944114685
1.761e-05,2.5e-08,-7.09e-07,-4.5e-08,0.147,22.0889995098114
1.7935e-05,4e-08,-7.58e-07,-2.1e-08,0.1465,22.28700065612793
1.8305e-05,-1e-08,-7.44e-07,-3.6e-08,0.146,22.517001390457153
1.8675e-05,0.0,-7.15e-07,-3.6e-08,0.1455,22.71500325202942
1.91e-05,3e-08,-7.09e-07,-4.8e-08,0.145,22.91599941253662
1.9485e-05,1e-08,-6.67e-07,-5.8e-08,0.1445,23.15000033378601
1.981e-05,1e-08,-6.73e-07,-2.1e-08,0.14400000000000002,23.344999313354492
2.0175e-05,1.5e-08,-5.87e-07,-3.3e-08,0.14350000000000002,23.544000387191772
2.0525e-05,1.5e-08,-6e-07,-4.6e-08,0.14300000000000002,23.7409987449646
2.0845e-05,2e-08,-5.47e-07,-2.6e-08,0.14250000000000002,23.937999725341797
2.124e-05,3.5e-08,-5.13e-07,-9e-09,0.14200000000000002,24.136001110076904
2.1585e-05,2e-08,-4.78e-07,-1.7e-08,0.14150000000000001,24.33799982070923
2.191e-05,2e-08,-4.24e-07,-7.2e-08,0.14100000000000001,24.534999132156372
2.221e-05,2e-08,-3.58e-07,-2e-08,0.1405,24.733999252319336
2.245e-05,2e-08,-3.42e-07,-1.6e-08,0.14,24.932004928588867
2.276e-05,5e-09,-2.94e-07,-5e-08,0.1395,25.133002519607544
2.297e-05,3e-08,-1.87e-07,-3.3e-08,0.139,25.33199977874756
2.319e-05,1.5e-08,-1.03e-07,-7e-09,0.1385,25.53299903869629
2.3385e-05,2e-08,-4.6e-08,1.7e-08,0.138,25.730000734329224
2.3545e-05,2.5e-08,3e-08,1.7e-08,0.1375,25.930999994277954
2.368e-05,1.5e-08,9.8e-08,-2.7e-08,0.137,26.126999378204346
2.375e-05,1e-08,1.67e-07,4e-09,0.1365,26.356999158859253
2.384e-05,2e-08,2.66e-07,-1e-09,0.136,26.55400013923645
2.387e-05,2e-08,3.59e-07,3.6e-08,0.1355,26.7550048828125
2.385e-05,2.5e-08,4.55e-07,1.7e-08,0.135,26.948999643325806
2.378e-05,2.5e-08,5.98e-07,4.8e-08,0.1345,27.14799928665161
2.374e-05,5e-09,6.75e-07,2e-08,0.134,27.34400510787964
2.3605e-05,2.5e-08,8.06e-07,3.6e-08,0.1335,27.541999578475952
2.3455e-05,3e-08,8.81e-07,1.3e-08,0.133,27.769004821777344
2.323e-05,2.5e-08,9.92e-07,5e-08,0.1325,27.96700119972229
2.302e-05,1.5e-08,1.089e-06,4.4e-08,0.132,28.167999267578125
2.275e-05,4e-08,1.195e-06,3.9e-08,0.1315,28.363000869750977
2.246e-05,2.5e-08,1.28e-06,4.1e-08,0.131,28.562999486923218
2.217e-05,2e-08,1.404e-06,7.2e-08,0.1305,28.75999903678894
2.1815e-05,1.5e-08,1.498e-06,5.4e-08,0.13,28.96199917793274
2.1425e-05,3e-08,1.61e-06,4.2e-08,0.1295,29.16500425338745
2.0995e-05,4.5e-08,1.693e-06,1.12e-07,0.129,29.36900019645691
2.0585e-05,0.0,1.768e-06,8.9e-08,0.1285,29.568999767303467
2.0115e-05,1.5e-08,1.827e-06,6.8e-08,0.128,29.776000499725342
1.9715e-05,3e-08,1.944e-06,9e-08,0.1275,29.9760000705719
1.919e-05,3e-08,2.02e-06,8.4e-08,0.127,30.19100069999695
1.8735e-05,2.5e-08,2.121e-06,7.2e-08,0.1265,30.391001224517822
1.824e-05,3.5e-08,2.17e-06,7.7e-08,0.126,30.593002557754517
1.7755e-05,5e-08,2.282e-06,1.02e-07,0.1255,30.823999404907227
1.721e-05,2.5e-08,2.284e-06,5.1e-08,0.125,31.02199959754944
1.6715e-05,2.5e-08,2.426e-06,9.4e-08,0.1245,31.221999168395996
1.617e-05,2e-08,2.469e-06,1.09e-07,0.124,31.42099952697754
1.5655e-05,4e-08,2.519e-06,1.34e-07,0.1235,31.619001388549805
1.5145e-05,2.5e-08,2.551e-06,9.2e-08,0.123,31.820999145507812
1.4605e-05,1.5e-08,2.595e-06,1.28e-07,0.1225,32.021000146865845
1.41e-05,-1e-08,2.683e-06,8.5e-08,0.122,32.216999530792236
1.3525e-05,2.5e-08,2.648e-06,1.2e-07,0.1215,32.43999934196472
1.3095e-05,4e-08,2.752e-06,1.04e-07,0.121,32.641000270843506
1.261e-05,2e-08,2.803e-06,1.39e-07,0.1205,32.83600616455078
1.2095e-05,3e-08,2.839e-06,1.15e-07,0.12,33.0359992980957
1.162e-05,1.5e-08,2.843e-06,1.19e-07,0.11950000000000001,33.235999584198
1.1145e-05,2.5e-08,2.849e-06,1.39e-07,0.11900000000000001,33.435999631881714
1.07e-05,4e-08,2.868e-06,1.04e-07,0.11850000000000001,33.64799904823303
1.022e-05,2.5e-08,2.917e-06,9e-08,0.11800000000000001,33.86799931526184
9.815e-06,3e-08,2.919e-06,9e-08,0.11750000000000001,34.07499933242798
9.375e-06,-5e-09,2.951e-06,1.26e-07,0.117,34.277000427246094
8.96e-06,5e-09,2.961e-06,8.1e-08,0.1165,34.478999376297
8.575e-06,2e-08,2.965e-06,1.26e-07,0.116,34.677000284194946
8.195e-06,2.5e-08,2.961e-06,9.6e-08,0.1155,34.877005100250244
7.75e-06,1.5e-08,2.969e-06,1.54e-07,0.115,35.1010000705719
7.48e-06,1e-08,2.98e-06,1.23e-07,0.1145,35.302998781204224
7.11e-06,5e-09,2.986e-06,1.19e-07,0.114,35.49999952316284
6.77e-06,3e-08,2.935e-06,1.08e-07,0.1135,35.696000814437866
6.43e-06,3e-08,2.965e-06,1.19e-07,0.113,35.89399981498718
6.115e-06,1e-08,2.968e-06,1.26e-07,0.1125,36.090999603271484
5.83e-06,1.5e-08,2.945e-06,1.04e-07,0.112,36.28899931907654
5.505e-06,1e-08,2.933e-06,1.46e-07,0.1115,36.48900651931763
5.225e-06,2.5e-08,2.925e-06,1.27e-07,0.111,36.68399906158447
4.915e-06,2.5e-08,2.929e-06,1.32e-07,0.1105,36.889000415802
4.685e-06,1.5e-08,2.915e-06,8e-08,0.11,37.09999918937683
4.425e-06,2e-08,2.913e-06,1.36e-07,0.1095,37.29799938201904
4.195e-06,2e-08,2.886e-06,1.45e-07,0.109,37.49399948120117
3.965e-06,5e-09,2.912e-06,1.15e-07,0.1085,37.69600009918213
3.72e-06,2.5e-08,2.864e-06,1.22e-07,0.108,37.89800047874451
3.505e-06,1e-08,2.874e-06,1.2e-07,0.1075,38.10499954223633
3.325e-06,-1.5e-08,2.9e-06,9.5e-08,0.107,38.311999559402466
3.105e-06,1.5e-08,2.857e-06,1.28e-07,0.1065,38.50999903678894
2.905e-06,5e-09,2.868e-06,1.13e-07,0.106,38.71199941635132
2.72e-06,1e-08,2.846e-06,1.53e-07,0.1055,38.90899991989136
2.53e-06,0.0,2.823e-06,1.21e-07,0.105,39.137001037597656
2.365e-06,1.5e-08,2.819e-06,1.14e-07,0.1045,39.3369996547699
2.22e-06,0.0,2.766e-06,1.67e-07,0.10400000000000001,39.53399968147278
2.06e-06,1e-08,2.691e-06,9.3e-08,0.10350000000000001,39.775999307632446
1.9e-06,2.5e-08,2.728e-06,1.43e-07,0.10300000000000001,39.97600030899048
1.75e-06,1e-08,2.74e-06,9e-08,0.10250000000000001,40.169999837875366
1.6e-06,0.0,2.684e-06,1.14e-07,0.10200000000000001,40.36500024795532
1.47e-06,0.0,2.685e-06,7.7e-08,0.1015,40.56700015068054
1.37e-06,-5e-09,2.659e-06,9.1e-08,0.101,40.762999534606934
1.24e-06,0.0,2.62e-06,9.8e-08,0.1005,40.95799922943115
1.15e-06,5e-09,2.623e-06,1.18e-07,0.1,41.157005310058594
1.025e-06,1e-08,2.629e-06,8.4e-08,0.0995,41.35499906539917
9.15e-07,3e-08,2.594e-06,1.17e-07,0.099,41.55600357055664
7.95e-07,-1e-08,2.576e-06,1.23e-07,0.0985,41.76099944114685
7.25e-07,0.0,2.565e-06,8.4e-08,0.098,41.962000131607056
6.05e-07,-2e-08,2.549e-06,9.5e-08,0.0975,42.160000801086426
5.25e-07,-5e-09,2.546e-06,6.4e-08,0.097,42.365999937057495
4.5e-07,3e-08,2.6e-06,1.07e-07,0.0965,42.5690062046051
3.8e-07,2.5e-08,2.508e-06,1.13e-07,0.096,42.76900124549866
2.55e-07,1.5e-08,2.503e-06,1.09e-07,0.0955,42.97399973869324
2.1e-07,-5e-09,2.549e-06,1.33e-07,0.095,43.18000030517578
1.35e-07,5e-09,2.441e-06,1.01e-07,0.0945,43.37899994850159
6e-08,5e-09,2.459e-06,1.12e-07,0.094,43.61199927330017
0.0,1.5e-08,2.442e-06,8.7e-08,0.0935,43.81399965286255
-6e-08,-5e-09,2.466e-06,1.13e-07,0.093,44.01099967956543
-1.4e-07,2e-08,2.434e-06,9.8e-08,0.0925,44.237000465393066
-1.8e-07,-5e-09,2.386e-06,9.1e-08,0.092,44.43399930000305
-2.55e-07,-5e-09,2.36e-06,9.5e-08,0.0915,44.632999658584595
-3.2e-07,-5e-09,2.362e-06,7.3e-08,0.091,44.83000159263611
-3.7e-07,1e-08,2.385e-06,8.1e-08,0.0905,45.02700591087341
-4e-07,-5e-09,2.327e-06,9.1e-08,0.09,45.225998878479004
-4.5e-07,0.0,2.318e-06,9.9e-08,0.0895,45.423999071121216
