#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 09:32am 2021-04-24
#	RF Frequency: 12 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R8_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
7.54e-06,4.5e-08,4.728e-06,9.4e-08,0.2,0.18799495697021484
7.505e-06,-5e-09,4.821e-06,1.73e-07,0.1995,0.4369943141937256
7.525e-06,3.5e-08,4.828e-06,1.93e-07,0.199,0.660994291305542
7.73e-06,2e-08,4.838e-06,2.04e-07,0.1985,0.8649952411651611
7.655e-06,1e-08,4.788e-06,2.01e-07,0.198,1.0749950408935547
7.75e-06,2.5e-08,4.809e-06,1.95e-07,0.1975,1.2900004386901855
7.8e-06,4.5e-08,4.802e-06,1.89e-07,0.197,1.4959959983825684
7.815e-06,2e-08,4.79e-06,2.18e-07,0.1965,1.7139945030212402
7.97e-06,2e-08,4.768e-06,1.73e-07,0.196,1.9449946880340576
8.1e-06,3e-08,4.762e-06,1.77e-07,0.1955,2.1479969024658203
8.18e-06,1.5e-08,4.759e-06,1.97e-07,0.195,2.353996753692627
8.11e-06,5e-09,4.791e-06,1.77e-07,0.1945,2.55999493598938
8.19e-06,4e-08,4.773e-06,1.79e-07,0.194,2.7629966735839844
8.3e-06,2e-08,4.723e-06,1.84e-07,0.1935,2.991994619369507
8.34e-06,1.5e-08,4.75e-06,1.83e-07,0.193,3.196995496749878
8.335e-06,1e-08,4.722e-06,1.82e-07,0.1925,3.401995897293091
8.505e-06,4e-08,4.737e-06,1.86e-07,0.192,3.630995273590088
8.465e-06,3.5e-08,4.722e-06,1.6e-07,0.1915,3.8709964752197266
8.435e-06,2.5e-08,4.674e-06,1.72e-07,0.191,4.091994285583496
8.565e-06,3.5e-08,4.682e-06,2.05e-07,0.1905,4.310001611709595
8.685e-06,2.5e-08,4.684e-06,1.45e-07,0.19,4.519993543624878
8.575e-06,3.5e-08,4.678e-06,1.93e-07,0.1895,4.729997158050537
8.63e-06,2.5e-08,4.66e-06,1.85e-07,0.189,4.933995246887207
8.79e-06,2.5e-08,4.68e-06,1.99e-07,0.1885,5.13900089263916
8.85e-06,3.5e-08,4.668e-06,1.71e-07,0.188,5.343998193740845
