#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 08:36am 2021-04-24
#	RF Frequency: 9 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R8_40x80_6x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
4.66e-06,1e-08,5e-07,-1.27e-07,0.2,0.2069988250732422
4.665e-06,-5e-09,6.06e-07,3e-08,0.1995,0.4249989986419678
4.68e-06,1e-08,6.06e-07,4.2e-08,0.199,0.6580009460449219
4.7e-06,1.5e-08,5.74e-07,3.9e-08,0.1985,0.8790082931518555
4.725e-06,1.5e-08,6.29e-07,2.9e-08,0.198,1.0960001945495605
4.725e-06,5e-09,6.15e-07,7.2e-08,0.1975,1.315002202987671
4.74e-06,3e-08,5.88e-07,6e-09,0.197,1.5229980945587158
4.72e-06,1.5e-08,5.84e-07,3.9e-08,0.1965,1.7260003089904785
4.76e-06,1e-08,6.31e-07,8e-09,0.196,1.9299986362457275
4.77e-06,1.5e-08,5.71e-07,2.8e-08,0.1955,2.13700532913208
4.785e-06,1e-08,5.97e-07,6.2e-08,0.195,2.339998483657837
4.805e-06,1.5e-08,5.87e-07,6e-08,0.1945,2.5740017890930176
4.83e-06,2.5e-08,5.57e-07,-2e-08,0.194,2.7830021381378174
4.82e-06,0.0,5.73e-07,3.6e-08,0.1935,2.991999387741089
4.865e-06,2.5e-08,6.07e-07,-3e-09,0.193,3.200998544692993
4.88e-06,2.5e-08,5.9e-07,1.2e-08,0.1925,3.4030025005340576
4.89e-06,1e-08,5.88e-07,-2e-09,0.192,3.6070053577423096
4.92e-06,2e-08,5.85e-07,6e-09,0.1915,3.8119988441467285
4.91e-06,5e-09,5.91e-07,1.6e-08,0.191,4.013998985290527
4.935e-06,2e-08,5.97e-07,2.2e-08,0.1905,4.224001407623291
