#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 120 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: True
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 07:37am 2021-04-24
#	RF Frequency: 11 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R9_40x80_2x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
-3.83e-06,-8e-08,4.271e-06,-5e-09,0.2,0.194000244140625
-3.835e-06,-1.05e-07,4.35e-06,2.01e-07,0.1995,0.39800047874450684
-3.875e-06,-7.5e-08,4.32e-06,1.68e-07,0.199,0.6060004234313965
-3.875e-06,-7.5e-08,4.274e-06,1.64e-07,0.1985,0.8100016117095947
-3.91e-06,-9.5e-08,4.278e-06,1.98e-07,0.198,1.0299999713897705
-3.92e-06,-1e-07,4.27e-06,2.04e-07,0.1975,1.2490003108978271
-3.955e-06,-1e-07,4.262e-06,1.44e-07,0.197,1.457000732421875
-3.995e-06,-1e-07,4.279e-06,1.61e-07,0.1965,1.6690001487731934
-4.02e-06,-8.5e-08,4.218e-06,2.09e-07,0.196,1.924999713897705
-4.015e-06,-9e-08,4.231e-06,1.49e-07,0.1955,2.1490001678466797
-4.065e-06,-1e-07,4.247e-06,1.71e-07,0.195,2.372999668121338
-4.08e-06,-1e-07,4.22e-06,1.82e-07,0.1945,2.579000234603882
-4.115e-06,-8.5e-08,4.261e-06,1.83e-07,0.194,2.7850005626678467
-4.11e-06,-9e-08,4.17e-06,1.82e-07,0.1935,2.992000102996826
-4.175e-06,-1e-07,4.178e-06,1.3e-07,0.193,3.1970009803771973
-4.195e-06,-9e-08,4.186e-06,1.98e-07,0.1925,3.4020004272460938
-4.205e-06,-7.5e-08,4.145e-06,1.37e-07,0.192,3.6070001125335693
-4.245e-06,-1e-07,4.171e-06,1.67e-07,0.1915,3.8120007514953613
-4.265e-06,-8.5e-08,4.139e-06,1.42e-07,0.191,4.020000219345093
-4.27e-06,-8.5e-08,4.12e-06,1.58e-07,0.1905,4.2260026931762695
-4.325e-06,-1.15e-07,4.121e-06,1.82e-07,0.19,4.4320008754730225
-4.37e-06,-1e-07,4.125e-06,1.81e-07,0.1895,4.636000156402588
-4.37e-06,-9.5e-08,4.116e-06,1.45e-07,0.189,4.8620007038116455
-4.415e-06,-1.1e-07,4.078e-06,1.83e-07,0.1885,5.070000410079956
-4.465e-06,-1.05e-07,4.086e-06,1.61e-07,0.188,5.274001359939575
-4.475e-06,-9e-08,4.106e-06,1.29e-07,0.1875,5.501000642776489
-4.52e-06,-1.05e-07,4.019e-06,1.76e-07,0.187,5.710000276565552
-4.545e-06,-1.1e-07,4.024e-06,1.34e-07,0.1865,5.9140002727508545
-4.565e-06,-8.5e-08,4.036e-06,1.69e-07,0.186,6.142000913619995
-4.58e-06,-8.5e-08,4.023e-06,1.94e-07,0.1855,6.398005723953247
-4.63e-06,-1e-07,4.014e-06,1.42e-07,0.185,6.6320013999938965
-4.68e-06,-1e-07,3.989e-06,1.49e-07,0.1845,6.852000713348389
-4.7e-06,-1.1e-07,4.005e-06,1.69e-07,0.184,7.058000564575195
-4.75e-06,-9.5e-08,3.968e-06,1.79e-07,0.1835,7.263000249862671
-4.76e-06,-9.5e-08,3.984e-06,1.67e-07,0.183,7.469000339508057
-4.805e-06,-9e-08,3.952e-06,1.97e-07,0.1825,7.6750006675720215
-4.845e-06,-1.2e-07,3.907e-06,1.69e-07,0.182,7.904999732971191
-4.875e-06,-1.05e-07,3.937e-06,1.23e-07,0.1815,8.111000061035156
-4.915e-06,-1.25e-07,3.878e-06,1.48e-07,0.181,8.31600046157837
