#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 09:32am 2021-04-24
#	RF Frequency: 9 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R8_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
8.625e-06,4.5e-08,4.759e-06,2.93e-07,0.2,0.1940000057220459
7.64e-06,1e-08,4.806e-06,1.55e-07,0.1995,0.40000128746032715
7.88e-06,2e-08,4.789e-06,2.02e-07,0.199,0.6090013980865479
8.1e-06,3.5e-08,4.785e-06,2.25e-07,0.1985,0.8130002021789551
7.645e-06,3e-08,4.836e-06,1.85e-07,0.198,1.0230021476745605
6.975e-06,1e-08,4.801e-06,1.8e-07,0.1975,1.2270004749298096
7.525e-06,1.5e-08,4.829e-06,1.82e-07,0.197,1.4379997253417969
7.74e-06,2.5e-08,4.778e-06,2.02e-07,0.1965,1.6440002918243408
7.8e-06,3e-08,4.841e-06,1.78e-07,0.196,1.9240005016326904
8.465e-06,3e-08,4.811e-06,1.91e-07,0.1955,2.139000415802002
7.705e-06,2.5e-08,4.829e-06,1.6e-07,0.195,2.3460028171539307
8.14e-06,1.5e-08,4.763e-06,1.89e-07,0.1945,2.575000524520874
8.39e-06,1.5e-08,4.815e-06,2.31e-07,0.194,2.7809996604919434
8.395e-06,4e-08,4.814e-06,1.54e-07,0.1935,2.9850001335144043
7.935e-06,2e-08,4.794e-06,1.88e-07,0.193,3.2159996032714844
8.31e-06,2.5e-08,4.798e-06,2.09e-07,0.1925,3.4250030517578125
8.485e-06,3e-08,4.826e-06,1.82e-07,0.192,3.629000186920166
8.12e-06,3e-08,4.773e-06,1.92e-07,0.1915,3.8530001640319824
8.03e-06,3e-08,4.817e-06,1.83e-07,0.191,4.060000896453857
7.915e-06,1.5e-08,4.808e-06,2.03e-07,0.1905,4.26800012588501
7.955e-06,3.5e-08,4.802e-06,1.86e-07,0.19,4.491999387741089
8.11e-06,2e-08,4.763e-06,1.73e-07,0.1895,4.716999530792236
7.955e-06,3e-08,4.811e-06,1.86e-07,0.189,4.960999011993408
7.965e-06,2.5e-08,4.776e-06,2.13e-07,0.1885,5.186999320983887
8.74e-06,1e-08,4.828e-06,1.76e-07,0.188,5.391000270843506
8.295e-06,5e-09,4.809e-06,1.65e-07,0.1875,5.59999942779541
7.985e-06,3.5e-08,4.771e-06,1.8e-07,0.187,5.804999589920044
7.99e-06,3e-08,4.781e-06,2.43e-07,0.1865,6.010000944137573
8.28e-06,3e-08,4.805e-06,1.79e-07,0.186,6.217001676559448
8.55e-06,5e-09,4.789e-06,1.93e-07,0.1855,6.424000263214111
9.265e-06,2e-08,4.748e-06,1.88e-07,0.185,6.629000902175903
8.94e-06,3.5e-08,4.791e-06,1.95e-07,0.1845,6.83100152015686
8.775e-06,2e-08,4.796e-06,2.19e-07,0.184,7.047999620437622
