#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 05:37pm 2021-04-24
#	RF Frequency: 8 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R6_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
5.215e-06,-3.5e-08,-1.5444e-05,-5.26e-07,0.2,0.19100046157836914
5.19e-06,-4.5e-08,-1.538e-05,-5.93e-07,0.1995,0.3990006446838379
5.21e-06,-5e-09,-1.5395e-05,-6.06e-07,0.199,0.6080002784729004
5.025e-06,-1.5e-08,-1.541e-05,-6.15e-07,0.1985,0.8180005550384521
5.225e-06,-5.5e-08,-1.5383e-05,-6.21e-07,0.198,1.0270001888275146
5.105e-06,-3e-08,-1.5426e-05,-6.31e-07,0.1975,1.2370014190673828
5.13e-06,-2.5e-08,-1.5436e-05,-5.93e-07,0.197,1.4579999446868896
5.22e-06,-3e-08,-1.5464e-05,-6.9e-07,0.1965,1.688000202178955
5.16e-06,-2e-08,-1.5488e-05,-6.06e-07,0.196,1.9070005416870117
5.12e-06,-3e-08,-1.5497e-05,-6.08e-07,0.1955,2.1610002517700195
5.11e-06,-2.5e-08,-1.5518e-05,-6.04e-07,0.195,2.3710005283355713
5.04e-06,-2.5e-08,-1.556e-05,-6.22e-07,0.1945,2.577000856399536
5.11e-06,-5e-09,-1.555e-05,-5.85e-07,0.194,2.780001640319824
5.135e-06,-2e-08,-1.5546e-05,-6.63e-07,0.1935,2.9860026836395264
5.165e-06,-3.5e-08,-1.5564e-05,-6.2e-07,0.193,3.1910014152526855
5.295e-06,-4.5e-08,-1.5565e-05,-6.27e-07,0.1925,3.4210009574890137
5.235e-06,-2.5e-08,-1.5562e-05,-5.9e-07,0.192,3.6300013065338135
5.185e-06,-2.5e-08,-1.5582e-05,-6.01e-07,0.1915,3.8360071182250977
5.185e-06,-2.5e-08,-1.5612e-05,-5.98e-07,0.191,4.045000076293945
5.21e-06,-3e-08,-1.5632e-05,-6.41e-07,0.1905,4.250001430511475
5.145e-06,1.5e-08,-1.566e-05,-6.55e-07,0.19,4.457000255584717
5.18e-06,-5e-08,-1.5626e-05,-6.3e-07,0.1895,4.662000894546509
5.265e-06,-4e-08,-1.5715e-05,-6.58e-07,0.189,4.868000030517578
