#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 75 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: True
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 09:32am 2021-04-24
#	RF Frequency: 11 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R8_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
4.145e-06,1e-08,3.151e-06,-4.5e-08,0.2,0.18799948692321777
4.125e-06,5e-09,3.009e-06,1.12e-07,0.1995,0.39099931716918945
4.165e-06,1e-08,3.053e-06,1.52e-07,0.199,0.5949985980987549
4.175e-06,-1e-08,3.028e-06,1.25e-07,0.1985,0.8019998073577881
4.195e-06,1.5e-08,2.97e-06,1.01e-07,0.198,1.0059988498687744
4.235e-06,2e-08,2.961e-06,1.23e-07,0.1975,1.2120006084442139
4.245e-06,-2e-08,2.931e-06,1.46e-07,0.197,1.4180033206939697
4.255e-06,5e-09,2.937e-06,1.15e-07,0.1965,1.6239988803863525
4.19e-06,-1e-08,2.911e-06,1.16e-07,0.196,1.828998327255249
4.225e-06,-5e-09,2.88e-06,1.13e-07,0.1955,2.041001558303833
4.225e-06,-5e-09,2.865e-06,1.18e-07,0.195,2.2469985485076904
4.275e-06,0.0,2.869e-06,1.08e-07,0.1945,2.4799983501434326
4.325e-06,-1e-08,2.849e-06,8.5e-08,0.194,2.707000732421875
4.365e-06,1.5e-08,2.833e-06,1.14e-07,0.1935,2.9509990215301514
