#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 07:02pm 2021-04-23
#	RF Frequency: 10 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R9_40x80_6x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
5.965e-06,5e-08,-3.11e-06,7.3e-08,0.2,0.20600008964538574
5.97e-06,5.5e-08,-3.176e-06,-1.2e-07,0.1995,0.4120016098022461
6.005e-06,3.5e-08,-3.207e-06,-1.4e-07,0.199,0.6270003318786621
5.96e-06,5.5e-08,-3.205e-06,-1.32e-07,0.1985,0.8360002040863037
5.985e-06,5e-08,-3.151e-06,-1.12e-07,0.198,1.0410001277923584
6.015e-06,5.5e-08,-3.163e-06,-1.35e-07,0.1975,1.2789995670318604
6.005e-06,5e-08,-3.192e-06,-1.27e-07,0.197,1.4839999675750732
6.06e-06,7e-08,-3.133e-06,-1.11e-07,0.1965,1.686000108718872
6.05e-06,3e-08,-3.178e-06,-1.64e-07,0.196,1.8890001773834229
6.1e-06,6e-08,-3.182e-06,-1.32e-07,0.1955,2.0950002670288086
6.115e-06,6e-08,-3.181e-06,-1.27e-07,0.195,2.3030011653900146
6.12e-06,6e-08,-3.181e-06,-9.7e-08,0.1945,2.510000705718994
6.13e-06,4.5e-08,-3.215e-06,-1.56e-07,0.194,2.734001874923706
6.17e-06,4.5e-08,-3.203e-06,-1.08e-07,0.1935,2.9660000801086426
6.18e-06,6.5e-08,-3.187e-06,-1.19e-07,0.193,3.1930043697357178
6.215e-06,6e-08,-3.242e-06,-1.66e-07,0.1925,3.4030044078826904
6.21e-06,4.5e-08,-3.217e-06,-1.47e-07,0.192,3.6070003509521484
6.255e-06,6.5e-08,-3.209e-06,-1.44e-07,0.1915,3.8160014152526855
6.25e-06,5e-08,-3.192e-06,-1.34e-07,0.191,4.020999908447266
6.365e-06,5.5e-08,-3.207e-06,-1.06e-07,0.1905,4.228002309799194
6.33e-06,5e-08,-3.21e-06,-1.09e-07,0.19,4.431000232696533
6.37e-06,6e-08,-3.194e-06,-1.39e-07,0.1895,4.636999607086182
