#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 05:37pm 2021-04-24
#	RF Frequency: 8.5 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R6_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
4.56e-06,-5e-08,3.227e-06,1.2e-07,0.2,0.2070000171661377
4.475e-06,-2e-08,3.095e-06,1.45e-07,0.1995,0.4159996509552002
4.48e-06,0.0,3.092e-06,1.38e-07,0.199,0.6199994087219238
4.49e-06,-1e-08,3.12e-06,1.46e-07,0.1985,0.8269999027252197
4.46e-06,-1e-08,3.087e-06,1.07e-07,0.198,1.0309994220733643
4.53e-06,-3e-08,3.107e-06,1.26e-07,0.1975,1.2349998950958252
4.585e-06,1.5e-08,3.018e-06,8.8e-08,0.197,1.4380052089691162
4.525e-06,-5e-09,2.971e-06,9.4e-08,0.1965,1.6439993381500244
4.49e-06,-2.5e-08,2.985e-06,1.32e-07,0.196,1.8480007648468018
4.565e-06,-2e-08,2.96e-06,1.24e-07,0.1955,2.0569989681243896
4.595e-06,-1.5e-08,3.006e-06,1.07e-07,0.195,2.265000343322754
4.545e-06,0.0,2.953e-06,8.7e-08,0.1945,2.50100040435791
4.69e-06,-1.5e-08,2.961e-06,1.2e-07,0.194,2.7350049018859863
4.665e-06,-1.5e-08,2.932e-06,1.14e-07,0.1935,2.952004909515381
4.775e-06,-2.5e-08,2.876e-06,1.36e-07,0.193,3.175999164581299
4.73e-06,5e-09,2.906e-06,1.33e-07,0.1925,3.382000207901001
4.785e-06,5e-09,2.884e-06,7.7e-08,0.192,3.5879993438720703
4.68e-06,-3e-08,2.834e-06,1.13e-07,0.1915,3.794999122619629
4.745e-06,-4e-08,2.92e-06,1.17e-07,0.191,3.9989991188049316
4.71e-06,-5e-09,2.861e-06,1.39e-07,0.1905,4.203998804092407
4.775e-06,-2e-08,2.807e-06,1.08e-07,0.19,4.4110002517700195
4.84e-06,-3.5e-08,2.764e-06,1.04e-07,0.1895,4.614999532699585
4.92e-06,5e-09,2.793e-06,1.02e-07,0.189,4.820000648498535
4.98e-06,-1.5e-08,2.768e-06,1.07e-07,0.1885,5.0239996910095215
4.98e-06,-3.5e-08,2.743e-06,1.35e-07,0.188,5.246999740600586
5.005e-06,-2.5e-08,2.711e-06,1.17e-07,0.1875,5.454999923706055
5.01e-06,-2.5e-08,2.712e-06,8.9e-08,0.187,5.657999753952026
4.995e-06,-3.5e-08,2.67e-06,9.5e-08,0.1865,5.883998870849609
5.095e-06,-1e-08,2.715e-06,9.7e-08,0.186,6.090999364852905
5.175e-06,-1e-08,2.674e-06,8.6e-08,0.1855,6.297998666763306
5.115e-06,-1e-08,2.603e-06,9.1e-08,0.185,6.522999286651611
5.135e-06,-3e-08,2.582e-06,1.22e-07,0.1845,6.733000755310059
5.185e-06,-3e-08,2.568e-06,7.9e-08,0.184,6.935999870300293
5.27e-06,-1e-08,2.548e-06,7.7e-08,0.1835,7.166998624801636
5.295e-06,-1e-08,2.543e-06,8.9e-08,0.183,7.398999452590942
5.285e-06,-1.5e-08,2.518e-06,1.1e-07,0.1825,7.616004228591919
5.3e-06,-1.5e-08,2.505e-06,8.3e-08,0.182,7.834002733230591
5.275e-06,-2e-08,2.473e-06,1.12e-07,0.1815,8.04500150680542
5.245e-06,-1e-08,2.508e-06,1.01e-07,0.181,8.254999160766602
5.36e-06,-2.5e-08,2.431e-06,9.7e-08,0.1805,8.49199914932251
5.41e-06,-2.5e-08,2.383e-06,1e-07,0.18,8.68700122833252
