#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 105 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: True
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 07:37am 2021-04-24
#	RF Frequency: 11 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R9_40x80_2x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
-1.75e-06,-2.5e-08,3.027e-06,-1.72e-07,0.2,0.19300007820129395
-1.75e-06,-3e-08,3.5e-06,1.33e-07,0.1995,0.39600062370300293
-1.78e-06,-1.5e-08,3.487e-06,1.37e-07,0.199,0.6000001430511475
-1.79e-06,-5.5e-08,3.448e-06,1.34e-07,0.1985,0.804999589920044
-1.795e-06,-3e-08,3.484e-06,1.4e-07,0.198,1.009000301361084
-1.83e-06,-4.5e-08,3.412e-06,1.53e-07,0.1975,1.2139997482299805
-1.825e-06,-4.5e-08,3.429e-06,1.54e-07,0.197,1.4210004806518555
-1.815e-06,-3.5e-08,3.385e-06,1.32e-07,0.1965,1.6259994506835938
-1.855e-06,-3e-08,3.367e-06,1.29e-07,0.196,1.8329994678497314
-1.87e-06,-1.5e-08,3.384e-06,1.17e-07,0.1955,2.0390000343322754
-1.89e-06,-4.5e-08,3.349e-06,1.58e-07,0.195,2.244000196456909
-1.91e-06,-3e-08,3.345e-06,1.14e-07,0.1945,2.450000047683716
-1.915e-06,-2.5e-08,3.331e-06,1.11e-07,0.194,2.682000160217285
-1.94e-06,-3e-08,3.285e-06,1.37e-07,0.1935,2.883999824523926
