#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 04:29pm 2021-04-24
#	RF Frequency: 8 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R6_40x80_6x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
3.485e-06,-1e-08,-6.264e-06,-3.31e-07,0.2,0.18999958038330078
3.5e-06,-4.5e-08,-6.283e-06,-2.98e-07,0.1995,0.3959994316101074
3.495e-06,-1.5e-08,-6.283e-06,-2.5e-07,0.199,0.5999994277954102
3.505e-06,-4.5e-08,-6.303e-06,-2.11e-07,0.1985,0.8039991855621338
3.52e-06,5e-09,-6.322e-06,-2.56e-07,0.198,1.0090000629425049
3.53e-06,-3.5e-08,-6.308e-06,-2.48e-07,0.1975,1.2140004634857178
3.515e-06,-3e-08,-6.361e-06,-2.09e-07,0.197,1.4239990711212158
3.545e-06,-1e-08,-6.344e-06,-2.57e-07,0.1965,1.6519999504089355
3.545e-06,-1.5e-08,-6.292e-06,-2.67e-07,0.196,1.8570001125335693
3.57e-06,-2.5e-08,-6.297e-06,-2.67e-07,0.1955,2.065999746322632
3.58e-06,0.0,-6.343e-06,-2.27e-07,0.195,2.2709996700286865
3.59e-06,0.0,-6.33e-06,-2.55e-07,0.1945,2.4729995727539062
3.62e-06,-3.5e-08,-6.344e-06,-2.85e-07,0.194,2.675999879837036
3.635e-06,-5e-09,-6.335e-06,-2.29e-07,0.1935,2.8809993267059326
3.64e-06,-2e-08,-6.376e-06,-2.43e-07,0.193,3.0849990844726562
3.65e-06,-2e-08,-6.366e-06,-2.77e-07,0.1925,3.2899999618530273
3.625e-06,-1.5e-08,-6.366e-06,-2.46e-07,0.192,3.499000310897827
3.685e-06,-2.5e-08,-6.434e-06,-2.7e-07,0.1915,3.7049996852874756
3.69e-06,-2.5e-08,-6.384e-06,-2.02e-07,0.191,3.9130051136016846
3.705e-06,-2e-08,-6.432e-06,-2.41e-07,0.1905,4.138999700546265
3.73e-06,-2e-08,-6.387e-06,-2.72e-07,0.19,4.398998975753784
3.725e-06,-5e-09,-6.376e-06,-2.54e-07,0.1895,4.622000217437744
3.75e-06,-3e-08,-6.439e-06,-2.39e-07,0.189,4.83300518989563
3.785e-06,-2e-08,-6.409e-06,-3.08e-07,0.1885,5.038999557495117
3.8e-06,0.0,-6.417e-06,-2.44e-07,0.188,5.243005752563477
3.83e-06,-3.5e-08,-6.454e-06,-2.48e-07,0.1875,5.451999664306641
3.805e-06,-2.5e-08,-6.459e-06,-2.31e-07,0.187,5.657999515533447
3.815e-06,0.0,-6.453e-06,-2.61e-07,0.1865,5.864999294281006
3.855e-06,1e-08,-6.461e-06,-2.65e-07,0.186,6.070999383926392
3.85e-06,-2.5e-08,-6.434e-06,-2.51e-07,0.1855,6.307002067565918
3.895e-06,-2e-08,-6.453e-06,-2.56e-07,0.185,6.5139992237091064
3.895e-06,-2.5e-08,-6.482e-06,-2.91e-07,0.1845,6.718999862670898
3.92e-06,-3e-08,-6.511e-06,-2.15e-07,0.184,6.924001932144165
3.925e-06,-2e-08,-6.479e-06,-2.77e-07,0.1835,7.130000591278076
3.95e-06,-2e-08,-6.494e-06,-2.54e-07,0.183,7.3379998207092285
3.965e-06,-1.5e-08,-6.541e-06,-2.58e-07,0.1825,7.544005632400513
3.98e-06,-1.5e-08,-6.525e-06,-2.64e-07,0.182,7.747999668121338
3.99e-06,-4.5e-08,-6.58e-06,-2.57e-07,0.1815,7.9479992389678955
4.03e-06,-1.5e-08,-6.583e-06,-2.62e-07,0.181,8.171999454498291
4.045e-06,-2e-08,-6.548e-06,-2.53e-07,0.1805,8.380999088287354
4.08e-06,-3.5e-08,-6.574e-06,-2.27e-07,0.18,8.577999114990234
4.075e-06,-2e-08,-6.575e-06,-2.9e-07,0.1795,8.810999393463135
4.105e-06,-2e-08,-6.562e-06,-2.38e-07,0.179,9.08199954032898
4.11e-06,-1e-08,-6.613e-06,-2.72e-07,0.1785,9.294999361038208
4.14e-06,-1.5e-08,-6.578e-06,-2.59e-07,0.178,9.505001068115234
4.165e-06,-2e-08,-6.623e-06,-2.51e-07,0.1775,9.704998970031738
4.18e-06,-4e-08,-6.579e-06,-2.78e-07,0.177,9.915002584457397
4.19e-06,-1.5e-08,-6.621e-06,-2.65e-07,0.1765,10.114999771118164
4.21e-06,-3e-08,-6.627e-06,-2.5e-07,0.176,10.310001850128174
4.245e-06,-1e-08,-6.635e-06,-2.8e-07,0.17550000000000002,10.524999380111694
4.275e-06,-3.5e-08,-6.647e-06,-2.52e-07,0.17500000000000002,10.727999687194824
4.305e-06,-6e-08,-6.658e-06,-2.69e-07,0.17450000000000002,10.962000370025635
4.29e-06,-4e-08,-6.654e-06,-2.51e-07,0.17400000000000002,11.157999277114868
4.34e-06,-2.5e-08,-6.661e-06,-2.81e-07,0.17350000000000002,11.366999864578247
4.345e-06,-2.5e-08,-6.668e-06,-2.71e-07,0.17300000000000001,11.566999435424805
4.38e-06,-1e-08,-6.689e-06,-2.7e-07,0.17250000000000001,11.7669997215271
4.4e-06,-3.5e-08,-6.69e-06,-2.6e-07,0.17200000000000001,11.994999647140503
4.425e-06,-3.5e-08,-6.711e-06,-2.63e-07,0.1715,12.193000316619873
4.465e-06,-3.5e-08,-6.712e-06,-2.9e-07,0.171,12.391999959945679
4.515e-06,-4e-08,-6.693e-06,-2.51e-07,0.1705,12.589002132415771
4.49e-06,-2.5e-08,-6.703e-06,-2.61e-07,0.17,12.786000490188599
4.52e-06,-1.5e-08,-6.706e-06,-2.68e-07,0.1695,12.985007762908936
4.545e-06,-1.5e-08,-6.748e-06,-3.25e-07,0.169,13.18500018119812
4.585e-06,-1e-08,-6.742e-06,-2.82e-07,0.1685,13.38500189781189
4.635e-06,-5e-09,-6.807e-06,-3.28e-07,0.168,13.583000183105469
4.655e-06,-4.5e-08,-6.785e-06,-2.79e-07,0.1675,13.77899956703186
4.695e-06,-2e-08,-6.833e-06,-2.96e-07,0.167,13.977999925613403
4.72e-06,-4.5e-08,-6.787e-06,-2.48e-07,0.1665,14.177999019622803
4.725e-06,-3e-08,-6.826e-06,-2.38e-07,0.166,14.382999420166016
4.79e-06,-1e-08,-6.803e-06,-2.88e-07,0.1655,14.580999851226807
4.8e-06,-3e-08,-6.82e-06,-3.13e-07,0.165,14.785999059677124
4.85e-06,-2.5e-08,-6.877e-06,-2.95e-07,0.1645,14.982999801635742
4.845e-06,-1e-08,-6.891e-06,-2.77e-07,0.164,15.201000690460205
4.91e-06,-1e-08,-6.894e-06,-2.73e-07,0.1635,15.404999256134033
4.92e-06,-4.5e-08,-6.903e-06,-2.84e-07,0.163,15.629000902175903
4.935e-06,-2e-08,-6.904e-06,-2.57e-07,0.1625,15.838999271392822
5e-06,-3e-08,-6.945e-06,-2.59e-07,0.162,16.039000034332275
5.04e-06,-1.5e-08,-6.978e-06,-2.72e-07,0.1615,16.235000371932983
5.085e-06,-4.5e-08,-6.948e-06,-2.71e-07,0.161,16.46399974822998
5.105e-06,-1.5e-08,-6.941e-06,-2.86e-07,0.1605,16.66399908065796
5.145e-06,-6.5e-08,-6.958e-06,-2.9e-07,0.16,16.863999366760254
5.195e-06,-1.5e-08,-6.98e-06,-2.87e-07,0.1595,17.063000917434692
5.235e-06,-4.5e-08,-7.021e-06,-2.6e-07,0.159,17.262999773025513
5.28e-06,-2.5e-08,-6.96e-06,-2.83e-07,0.1585,17.458999395370483
5.33e-06,-3e-08,-7.041e-06,-2.63e-07,0.158,17.656999588012695
5.36e-06,-7e-08,-7.048e-06,-2.82e-07,0.1575,17.85599946975708
5.405e-06,-2.5e-08,-7.077e-06,-2.76e-07,0.157,18.056999921798706
5.47e-06,-3.5e-08,-7.076e-06,-2.84e-07,0.1565,18.283000707626343
5.5e-06,-5e-08,-7.088e-06,-2.46e-07,0.156,18.480998992919922
5.545e-06,-5e-08,-7.052e-06,-2.74e-07,0.1555,18.682999849319458
5.62e-06,-3e-08,-7.095e-06,-2.7e-07,0.155,18.87999939918518
5.635e-06,-4e-08,-7.12e-06,-3.06e-07,0.1545,19.080999612808228
5.695e-06,-6e-08,-7.15e-06,-2.68e-07,0.154,19.27900004386902
5.76e-06,-5e-08,-7.169e-06,-3e-07,0.1535,19.47900390625
5.805e-06,-4e-08,-7.164e-06,-2.56e-07,0.153,19.678999662399292
5.88e-06,-1.5e-08,-7.218e-06,-3.03e-07,0.1525,19.87899947166443
5.935e-06,-4.5e-08,-7.204e-06,-2.84e-07,0.152,20.07800006866455
5.995e-06,-5e-08,-7.239e-06,-2.89e-07,0.1515,20.312999486923218
6.05e-06,-3.5e-08,-7.242e-06,-2.74e-07,0.151,20.51700472831726
6.1e-06,-6e-08,-7.246e-06,-2.94e-07,0.1505,20.713999271392822
6.185e-06,-4e-08,-7.294e-06,-2.8e-07,0.15,20.947999477386475
6.245e-06,-5.5e-08,-7.311e-06,-2.83e-07,0.1495,21.14900016784668
