#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 60 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: True
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 09:32am 2021-04-24
#	RF Frequency: 11 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R8_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
6.105e-06,3e-08,3.821e-06,3.09e-07,0.2,0.20800089836120605
6.085e-06,1e-08,3.983e-06,1.25e-07,0.1995,0.4159996509552002
6.16e-06,5e-09,3.968e-06,1.98e-07,0.199,0.6179995536804199
6.125e-06,1e-08,3.939e-06,1.96e-07,0.1985,0.830000638961792
6.105e-06,2.5e-08,3.886e-06,1.52e-07,0.198,1.0329999923706055
6.05e-06,5e-09,3.908e-06,2.06e-07,0.1975,1.239001750946045
6.075e-06,1.5e-08,3.911e-06,1.55e-07,0.197,1.4439997673034668
6.07e-06,5e-09,3.91e-06,1.65e-07,0.1965,1.6470000743865967
6.145e-06,2e-08,3.86e-06,1.54e-07,0.196,1.8500001430511475
6.2e-06,0.0,3.891e-06,1.6e-07,0.1955,2.055999994277954
6.25e-06,3.5e-08,3.861e-06,1.63e-07,0.195,2.264000415802002
6.255e-06,1.5e-08,3.857e-06,1.75e-07,0.1945,2.4690003395080566
6.275e-06,1.5e-08,3.816e-06,1.83e-07,0.194,2.697000503540039
6.365e-06,2e-08,3.811e-06,1.4e-07,0.1935,2.9039998054504395
6.445e-06,2e-08,3.836e-06,1.36e-07,0.193,3.107999801635742
6.445e-06,1.5e-08,3.792e-06,1.66e-07,0.1925,3.3360002040863037
6.49e-06,3e-08,3.83e-06,1.45e-07,0.192,3.580005645751953
6.5e-06,2.5e-08,3.806e-06,1.4e-07,0.1915,3.8110005855560303
6.565e-06,2.5e-08,3.814e-06,1.63e-07,0.191,4.030999183654785
6.555e-06,1.5e-08,3.767e-06,1.41e-07,0.1905,4.236999988555908
6.54e-06,3e-08,3.74e-06,1.59e-07,0.19,4.44700026512146
6.67e-06,1.5e-08,3.758e-06,1.51e-07,0.1895,4.657001256942749
6.65e-06,2.5e-08,3.719e-06,1.5e-07,0.189,4.860999584197998
6.74e-06,2e-08,3.749e-06,1.79e-07,0.1885,5.0690016746521
6.735e-06,2.5e-08,3.747e-06,1.49e-07,0.188,5.273000478744507
6.735e-06,3e-08,3.743e-06,1.24e-07,0.1875,5.478999137878418
