#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 07:37am 2021-04-24
#	RF Frequency: 8.5 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R9_40x80_2x05_Pt_L
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
5.66e-06,1.5e-08,1.3779e-05,1.016e-06,0.2,0.2409958839416504
5.66e-06,2.5e-08,1.3834e-05,5.25e-07,0.1995,0.44599461555480957
5.665e-06,1.5e-08,1.3809e-05,5.37e-07,0.199,0.6519947052001953
5.685e-06,2e-08,1.3815e-05,5.53e-07,0.1985,0.8559949398040771
5.705e-06,2e-08,1.3807e-05,5.26e-07,0.198,1.0649960041046143
5.72e-06,1e-08,1.3771e-05,5.42e-07,0.1975,1.2959952354431152
5.715e-06,2e-08,1.3833e-05,5.57e-07,0.197,1.524993658065796
5.73e-06,2.5e-08,1.3785e-05,5.18e-07,0.1965,1.7799944877624512
5.76e-06,1e-08,1.3786e-05,5.43e-07,0.196,1.993999719619751
5.745e-06,1e-08,1.3823e-05,5.97e-07,0.1955,2.201000452041626
5.765e-06,1.5e-08,1.3779e-05,5.67e-07,0.195,2.421994209289551
5.8e-06,3.5e-08,1.3815e-05,5.33e-07,0.1945,2.629995107650757
5.815e-06,1.5e-08,1.3797e-05,5.22e-07,0.194,2.8379950523376465
5.815e-06,1.5e-08,1.3815e-05,5.56e-07,0.1935,3.0619940757751465
5.835e-06,3.5e-08,1.3804e-05,5.61e-07,0.193,3.2709944248199463
5.84e-06,1.5e-08,1.38e-05,5.34e-07,0.1925,3.4859955310821533
5.88e-06,2e-08,1.3823e-05,5.45e-07,0.192,3.7009947299957275
5.87e-06,2.5e-08,1.3828e-05,5.94e-07,0.1915,3.9119949340820312
5.9e-06,1e-08,1.3792e-05,5.54e-07,0.191,4.159994125366211
5.875e-06,2e-08,1.3799e-05,5.32e-07,0.1905,4.3809990882873535
5.905e-06,1e-08,1.3782e-05,5.34e-07,0.19,4.589999437332153
5.935e-06,3.5e-08,1.3782e-05,5.55e-07,0.1895,4.81699538230896
5.935e-06,2e-08,1.3809e-05,5.71e-07,0.189,5.0239951610565186
5.955e-06,2e-08,1.3779e-05,5.23e-07,0.1885,5.228994369506836
5.99e-06,2e-08,1.381e-05,5.11e-07,0.188,5.43799614906311
5.995e-06,3e-08,1.3791e-05,5.26e-07,0.1875,5.6399946212768555
5.995e-06,2e-08,1.3794e-05,5.59e-07,0.187,5.842993974685669
6.02e-06,5.5e-08,1.3818e-05,5.51e-07,0.1865,6.048995494842529
6.02e-06,2e-08,1.3803e-05,5.05e-07,0.186,6.257994651794434
6.03e-06,1e-08,1.3774e-05,5.48e-07,0.1855,6.463994979858398
6.045e-06,5e-09,1.3814e-05,5.54e-07,0.185,6.666994571685791
6.08e-06,1.5e-08,1.3796e-05,5.28e-07,0.1845,6.895994186401367
6.085e-06,2.5e-08,1.3773e-05,5.66e-07,0.184,7.1049957275390625
6.095e-06,3e-08,1.3807e-05,5.44e-07,0.1835,7.310994386672974
6.13e-06,2e-08,1.3822e-05,5.03e-07,0.183,7.534994125366211
6.145e-06,1e-08,1.3842e-05,5.53e-07,0.1825,7.74399471282959
6.165e-06,2.5e-08,1.3783e-05,5.52e-07,0.182,7.9519946575164795
6.19e-06,2e-08,1.3789e-05,5.21e-07,0.1815,8.173994064331055
6.205e-06,3.5e-08,1.382e-05,5.54e-07,0.181,8.382994413375854
6.205e-06,2e-08,1.3823e-05,5.02e-07,0.1805,8.58899450302124
6.215e-06,3e-08,1.38e-05,5.48e-07,0.18,8.812994480133057
6.235e-06,3e-08,1.3793e-05,5.59e-07,0.1795,9.047994136810303
6.25e-06,4e-08,1.3815e-05,5.38e-07,0.179,9.266995191574097
6.265e-06,4e-08,1.3809e-05,5.57e-07,0.1785,9.47700023651123
6.29e-06,5e-09,1.3784e-05,5.52e-07,0.178,9.67699408531189
6.305e-06,4e-08,1.3775e-05,5.54e-07,0.1775,9.876994371414185
6.31e-06,2e-08,1.3812e-05,5.38e-07,0.177,10.090994119644165
6.36e-06,1.5e-08,1.381e-05,5.4e-07,0.1765,10.292995691299438
6.365e-06,2.5e-08,1.3801e-05,5.34e-07,0.176,10.495995998382568
6.365e-06,5.5e-08,1.3779e-05,5.67e-07,0.17550000000000002,10.728994607925415
6.41e-06,0.0,1.3791e-05,5.25e-07,0.17500000000000002,10.924994468688965
6.41e-06,4e-08,1.3807e-05,5.4e-07,0.17450000000000002,11.12399411201477
6.405e-06,4e-08,1.38e-05,5.67e-07,0.17400000000000002,11.318994522094727
6.45e-06,2.5e-08,1.3813e-05,5.52e-07,0.17350000000000002,11.518994569778442
6.48e-06,2e-08,1.3841e-05,5.38e-07,0.17300000000000001,11.725995063781738
6.51e-06,1e-08,1.3809e-05,5.19e-07,0.17250000000000001,11.9279944896698
6.52e-06,2.5e-08,1.3793e-05,5.33e-07,0.17200000000000001,12.139994621276855
6.55e-06,1e-08,1.3758e-05,5.27e-07,0.1715,12.337994575500488
6.565e-06,2e-08,1.3809e-05,5.45e-07,0.171,12.536994218826294
6.595e-06,1.5e-08,1.3813e-05,5.75e-07,0.1705,12.731994390487671
6.6e-06,1.5e-08,1.3786e-05,5.42e-07,0.17,12.936993837356567
6.61e-06,2.5e-08,1.378e-05,5.26e-07,0.1695,13.13699460029602
6.635e-06,4.5e-08,1.3766e-05,5.5e-07,0.169,13.3379967212677
6.675e-06,4e-08,1.3804e-05,5.38e-07,0.1685,13.54199767112732
6.68e-06,2.5e-08,1.378e-05,5.54e-07,0.168,13.740994215011597
6.7e-06,4.5e-08,1.3764e-05,5.61e-07,0.1675,13.944995403289795
6.725e-06,2.5e-08,1.3786e-05,5.62e-07,0.167,14.14499568939209
6.76e-06,2e-08,1.3811e-05,5.78e-07,0.1665,14.349994897842407
6.76e-06,3e-08,1.3768e-05,5.6e-07,0.166,14.562994480133057
6.805e-06,3.5e-08,1.3756e-05,5.34e-07,0.1655,14.793994665145874
6.8e-06,4.5e-08,1.3749e-05,5.44e-07,0.165,14.988994598388672
6.845e-06,2.5e-08,1.3785e-05,5.38e-07,0.1645,15.202994346618652
6.85e-06,1e-08,1.3761e-05,5.43e-07,0.164,15.402994394302368
6.88e-06,3.5e-08,1.3742e-05,5.56e-07,0.1635,15.602993965148926
6.91e-06,5e-08,1.3761e-05,5.66e-07,0.163,15.83199405670166
6.935e-06,4.5e-08,1.3755e-05,5.41e-07,0.1625,16.030993938446045
6.985e-06,3.5e-08,1.3778e-05,5.51e-07,0.162,16.23099446296692
6.97e-06,3.5e-08,1.3752e-05,5.5e-07,0.1615,16.43299412727356
7.02e-06,5e-08,1.376e-05,5.11e-07,0.161,16.626995086669922
7.05e-06,3.5e-08,1.3761e-05,5.33e-07,0.1605,16.824994325637817
7.07e-06,4.5e-08,1.3775e-05,5.59e-07,0.16,17.020994424819946
7.1e-06,4.5e-08,1.373e-05,5.38e-07,0.1595,17.218994855880737
7.12e-06,2.5e-08,1.3736e-05,5.29e-07,0.159,17.419994592666626
7.17e-06,2e-08,1.375e-05,5.47e-07,0.1585,17.61799430847168
7.18e-06,2e-08,1.3751e-05,5.72e-07,0.158,17.817994594573975
7.225e-06,3.5e-08,1.3751e-05,5.6e-07,0.1575,18.01899480819702
7.235e-06,3e-08,1.3769e-05,5.43e-07,0.157,18.217994451522827
7.255e-06,1.5e-08,1.3756e-05,5.59e-07,0.1565,18.41900134086609
7.295e-06,3.5e-08,1.3747e-05,5.63e-07,0.156,18.62299418449402
7.33e-06,4.5e-08,1.3759e-05,5.52e-07,0.1555,18.822999000549316
7.35e-06,3.5e-08,1.3756e-05,5.32e-07,0.155,19.03599500656128
7.405e-06,4e-08,1.3757e-05,5.63e-07,0.1545,19.235994338989258
7.42e-06,4.5e-08,1.3735e-05,5.71e-07,0.154,19.45799422264099
7.455e-06,4.5e-08,1.373e-05,5.61e-07,0.1535,19.674996376037598
7.455e-06,3.5e-08,1.3733e-05,5.49e-07,0.153,19.87599515914917
