#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.8 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 2 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.2 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 1713 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 09:49am 2021-07-07
#	Sample Name: C5R7_20x80
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.2 s
#	Second Harmonic Lockin Time Constant: 0.2 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
2.94e-05,-5.2e-08,7.4e-06,1.64e-07,0.0,0.0,0.8549997806549072
-1.59e-05,4.4e-08,7.5e-06,1.33e-07,1.9995,2.0,3.734001398086548
-6.11e-05,1.27e-07,7.6e-06,9.8e-08,4.0005,4.0,6.607998609542847
-0.0001058,2.1e-07,7.8e-06,4.1e-08,6.0,6.0,9.487999200820923
-0.0001497,3.06e-07,7.9e-06,1e-09,8.0,8.0,12.36800503730774
-0.0001927,3.96e-07,8e-06,-2.1e-08,10.0,10.0,15.230999946594238
-0.0002342,4.76e-07,8.1e-06,-4.2e-08,12.0,12.0,18.108999967575073
-0.0002742,5.65e-07,8.3e-06,-7.8e-08,14.0,14.0,20.993000984191895
-0.0003124,6.4e-07,8.4e-06,-1.05e-07,16.0,16.0,23.868999004364014
-0.0003485,7.15e-07,8.5e-06,-1.23e-07,18.0,18.0,26.767998695373535
-0.0003822,7.8e-07,8.6e-06,-1.33e-07,20.0005,20.0,29.64800453186035
-0.0004137,8.47e-07,8.7e-06,-1.54e-07,22.0005,22.0,32.53000092506409
-0.0004425,9.04e-07,8.8e-06,-1.72e-07,24.0,24.0,35.409000396728516
-0.0004686,9.58e-07,8.9e-06,-1.77e-07,26.0,26.0,38.28799891471863
-0.0004918,1.022e-06,8.9e-06,-1.89e-07,28.0,28.0,41.168004274368286
-0.0005121,1.059e-06,9e-06,-1.92e-07,30.0005,30.0,44.0480055809021
-0.0005292,1.084e-06,9e-06,-2.07e-07,32.0005,32.0,46.9280047416687
-0.0005436,1.116e-06,9.1e-06,-2.11e-07,33.9995,34.0,49.808003187179565
-0.0005547,1.144e-06,9.1e-06,-2.21e-07,36.0,36.0,52.68799924850464
-0.000563,1.148e-06,9.1e-06,-2.13e-07,38.001,38.0,55.58700442314148
-0.0005682,1.168e-06,9.1e-06,-1.99e-07,40.0005,40.0,58.4670045375824
-0.0005707,1.169e-06,9.1e-06,-2.08e-07,42.001,42.0,61.34800148010254
-0.00057,1.171e-06,9.1e-06,-1.96e-07,44.0,44.0,64.23100352287292
-0.0005664,1.16e-06,9.1e-06,-1.83e-07,46.0,46.0,67.10699892044067
-0.0005602,1.157e-06,9.1e-06,-1.57e-07,48.0,48.0,69.98800015449524
-0.0005511,1.14e-06,9e-06,-1.49e-07,50.0005,50.0,72.88699889183044
-0.0005396,1.118e-06,9e-06,-1.34e-07,52.0,52.0,75.7670042514801
-0.0005254,1.084e-06,9e-06,-9.9e-08,54.0,54.0,78.65501022338867
-0.0005088,1.047e-06,8.9e-06,-5.8e-08,56.0005,56.0,81.54599952697754
-0.0004896,1.006e-06,8.9e-06,-4.2e-08,58.0005,58.0,84.42599892616272
