#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.8 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 2 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.175 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 1713 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 09:49am 2021-07-07
#	Sample Name: C5R7_20x80
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.2 s
#	Second Harmonic Lockin Time Constant: 0.2 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
3.2e-05,-6.4e-08,7.4e-06,1.58e-07,0.0,0.0,0.8509984016418457
-1.33e-05,3.5e-08,7.6e-06,1.32e-07,1.9995,2.0,3.731999635696411
-5.84e-05,1.21e-07,7.7e-06,9.5e-08,4.0,4.0,6.6299989223480225
-0.0001032,1.98e-07,7.8e-06,6e-08,6.0,6.0,9.509998798370361
-0.0001471,2.99e-07,8e-06,2e-09,8.0,8.0,12.411999702453613
-0.00019,3.88e-07,8.1e-06,-2.4e-08,10.0,10.0,15.271000385284424
-0.0002315,4.73e-07,8.2e-06,-5.3e-08,12.0005,12.0,18.132002353668213
-0.0002715,5.49e-07,8.4e-06,-7.7e-08,14.0,14.0,21.030998468399048
-0.0003097,6.29e-07,8.5e-06,-1.01e-07,16.0005,16.0,23.910999298095703
-0.0003459,7.06e-07,8.6e-06,-1.19e-07,18.0005,18.0,26.77199935913086
-0.0003797,7.81e-07,8.7e-06,-1.44e-07,20.0,20.0,29.654998302459717
-0.0004113,8.46e-07,8.8e-06,-1.5e-07,22.0005,22.0,32.53499937057495
