#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.8 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 2 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.075 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 1713 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 09:49am 2021-07-07
#	Sample Name: C5R7_20x80
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.2 s
#	Second Harmonic Lockin Time Constant: 0.2 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
4.08e-05,-7.5e-08,7.4e-06,1.85e-07,0.0,0.0,0.8670022487640381
-3.3e-06,3.4e-08,7.5e-06,1.7e-07,2.002,2.0,3.7470057010650635
-4.72e-05,9.5e-08,7.7e-06,1.08e-07,4.0,4.0,6.607999324798584
-9.06e-05,1.76e-07,7.8e-06,5.3e-08,6.0,6.0,9.476000785827637
-0.0001333,2.61e-07,7.9e-06,1.5e-08,8.001,8.0,12.348999261856079
-0.000175,3.51e-07,8e-06,-1.9e-08,10.0,10.0,15.229001760482788
-0.0002154,4.35e-07,8.1e-06,-5.8e-08,12.0,12.0,18.10900044441223
-0.0002544,5.12e-07,8.2e-06,-8.5e-08,14.0,14.0,21.028000354766846
-0.0002916,5.86e-07,8.3e-06,-1.1e-07,16.0,16.0,23.906999588012695
-0.0003271,6.6e-07,8.4e-06,-1.37e-07,18.0,18.0,26.789000511169434
-0.0003604,7.37e-07,8.5e-06,-1.48e-07,20.0,20.0,29.666999101638794
-0.0003915,7.95e-07,8.6e-06,-1.68e-07,22.0,22.0,32.55200147628784
-0.0004201,8.55e-07,8.7e-06,-1.76e-07,24.0,24.0,35.52300000190735
-0.0004463,9.07e-07,8.7e-06,-1.86e-07,26.0,26.0,38.40400290489197
-0.0004698,9.58e-07,8.8e-06,-1.95e-07,28.0,28.0,41.28600072860718
-0.0004906,9.96e-07,8.8e-06,-1.96e-07,30.0,30.0,44.162999868392944
-0.0005086,1.038e-06,8.9e-06,-1.95e-07,32.0,32.0,47.024001121520996
-0.0005238,1.057e-06,8.9e-06,-2.21e-07,34.0,34.0,49.90400147438049
-0.0005362,1.094e-06,8.9e-06,-2.1e-07,36.0,36.0,52.76600193977356
-0.0005457,1.116e-06,8.9e-06,-1.98e-07,38.0005,38.0,55.644999265670776
-0.0005523,1.135e-06,8.9e-06,-1.97e-07,40.0,40.0,58.5260009765625
-0.0005562,1.139e-06,9e-06,-1.81e-07,42.0005,42.0,61.428001403808594
-0.0005572,1.14e-06,9e-06,-1.51e-07,44.0,44.0,64.4190001487732
-0.0005555,1.136e-06,8.9e-06,-1.31e-07,46.0,46.0,67.29900193214417
-0.000551,1.131e-06,8.9e-06,-1.27e-07,48.0,48.0,70.18199968338013
-0.0005438,1.12e-06,8.9e-06,-8.9e-08,50.0,50.0,73.05900049209595
-0.0005341,1.091e-06,8.9e-06,-6.1e-08,51.9995,52.0,75.93900561332703
-0.0005218,1.079e-06,8.8e-06,-4.2e-08,54.0,54.0,78.81900024414062
-0.0005073,1.051e-06,8.8e-06,4e-09,56.0,56.0,81.70300102233887
-0.0004903,1.02e-06,8.8e-06,4.7e-08,58.0,58.0,84.57900500297546
-0.0004712,9.82e-07,8.7e-06,7.5e-08,60.0,60.0,87.45900011062622
-0.0004498,9.37e-07,8.6e-06,1.16e-07,62.0005,62.0,90.3210015296936
-0.0004265,8.89e-07,8.6e-06,1.46e-07,64.0,64.0,93.2000002861023
-0.0004012,8.42e-07,8.5e-06,1.86e-07,66.0,66.0,96.08100080490112
-0.0003742,7.98e-07,8.5e-06,2.19e-07,68.0005,68.0,98.94100046157837
-0.0003455,7.3e-07,8.4e-06,2.58e-07,69.9995,70.0,101.84000086784363
-0.0003153,6.73e-07,8.3e-06,2.98e-07,72.0,72.0,104.71999979019165
-0.0002836,6.05e-07,8.2e-06,3.31e-07,73.9995,74.0,107.60200023651123
