#Procedure: <sagnac.procedures.PHEProcedure.sagnacPHEProcedure>
#Parameters:
#	Applied Magnetic Field: 0.03 T
#	Applied Sample Voltage: 4 V
#	Applied Sample Voltage frequency: 3137 kHz
#	Output Voltage: 0.65 V
#	EOM Frequency: 3.3477e+06 MHz
#	Field Azimuth stop: 170 deg
#	Field Azimuth start: -170 deg
#	Field Azimuth step: 1 deg
#	Field Polar: 0 deg
#	Filter Order First Harmonic: 8
#	Lockin Time Constant First Harmonic: 1 s
#	50 Ohm Input Impedance: True
#	input range: 2 V
#	Time Queued: 02:33pm 2021-04-17
#	Sample Name: IPC5R9
#	Saturate First?: False
#	Saturating Magnetic Field: 0.1 T
#	Saturating Magnetic Field Azimuth: 0 deg
#	Saturating Magnetic Field Polar: 90 deg
#	Filter Order Second Harmonic: 8
#	Lockin Time Constant Second Harmonic: 1 s
#	Settling: 15 s
#Data:
ThetaK,Ratio,X1,Y1,X2,Y2,DeltaThetaK,DeltaX1,DeltaY1,TX1,TY1,TX2,TY2,field_azimuth,elapsed_time
-0.002754226059814506,-0.010144581647713265,0.002100815797451151,4.878678105573303e-05,0.7483722282811555,-0.20708747491077714,-5.2836282532295565e-06,4.030103990160402e-06,-8.744318240337822e-07,-0.01028577917346915,5.5968134332224255e-05,6.630070863343499e-07,4.554721345171663e-06,-170.0,15.22848916053772
-0.0027752335095507803,-0.010221959518997308,0.0021170192124616693,4.964245126748782e-05,0.7484371626217784,-0.20710502800634567,-6.620142003152835e-06,5.049962044084541e-06,-6.462691260871406e-07,-0.010287694714053225,5.585396567681351e-05,6.012930565917947e-07,3.329945858576755e-06,-169.0,31.602754831314087
-0.0027635250166140805,-0.010178832991793167,0.0021081689585169087,4.847433082186453e-05,0.7483432072876397,-0.20711303154464278,-7.887008239261879e-06,6.016582638125609e-06,-3.452158704555761e-07,-0.010288960514140338,5.56316980494458e-05,5.964857097619045e-07,2.143324126384546e-06,-168.0,47.95399355888367
-0.0027663311068448293,-0.010189168815147882,0.0021103003641108824,4.87006031586957e-05,0.7484492975513081,-0.20711212095863724,-1.0312009591989938e-05,7.866453694080469e-06,-2.535057327885048e-06,-0.010290893802783682,5.5627738384420374e-05,5.727036795688554e-07,1.263721734247278e-06,-167.0,64.31306791305542
-0.0027904882982600207,-0.01027814832662798,0.0021286135528343774,4.899960740389029e-05,0.7483108239539398,-0.20710087899001217,-1.4380653196269393e-05,1.0969598222460107e-05,-2.5909732430392624e-06,-0.01029379286495672,5.5557492470569685e-05,4.292608214354089e-07,-1.472084496904917e-07,-166.0,80.67115521430969
-0.0027770272783256785,-0.010228566605824647,0.002118275126815622,4.781905536529126e-05,0.7483587268724775,-0.20709403462351922,-1.5127551312655699e-05,1.1538952616251133e-05,-2.8879736584681154e-06,-0.010297449795183015,5.547408479519416e-05,3.179802672325422e-07,-1.4631638492446446e-06,-165.0,97.0403184890747
-0.0027715628407736018,-0.010208439144357186,0.002114173952781033,4.8040553149827525e-05,0.7483430408451334,-0.2071006079268899,-1.5733145674840832e-05,1.200126715971217e-05,-3.2923819791439223e-06,-0.010299024078878876,5.533872813696494e-05,3.1554621787445604e-07,-2.5912060124434692e-06,-164.0,113.31257963180542
-0.0027804602810198747,-0.010241211573511476,0.0021208955131053124,4.811663075262655e-05,0.7480841709140718,-0.20709419953698954,-2.0407348154525757e-05,1.556627414635054e-05,-2.6206160981613086e-06,-0.010302022344609606,5.5241706861073826e-05,2.5337578409690916e-07,-3.752776019476055e-06,-163.0,129.58745169639587
-0.002777363364124875,-0.010229804529095657,0.002118376170904106,4.733186265315349e-05,0.748019748342082,-0.20707885129955425,-2.3018635588400882e-05,1.7556805215945095e-05,-4.199461115122822e-06,-0.010304352958080978,5.5069300199699135e-05,2.331641057002702e-07,-5.165203207908225e-06,-162.0,145.9469473361969
-0.0027823836601885976,-0.010248296062238435,0.0021222528511682837,4.885353070119467e-05,0.7480134974732379,-0.2070834837596154,-2.5087906570949694e-05,1.9135510471263386e-05,-3.543316508531477e-06,-0.010307869106903567,5.496514855647892e-05,2.3583814974744425e-07,-6.391350519050246e-06,-161.0,162.30702328681946
-0.002781174150352105,-0.01024384100781694,0.002121372252217428,4.782376288595358e-05,0.7480789498086446,-0.20708758078133357,-2.7499737510701576e-05,2.0975521595627555e-05,-3.6118809505984083e-06,-0.010307865195642483,5.477979164394536e-05,1.2128701341178585e-07,-7.575656454856592e-06,-160.0,178.68302702903748
-0.002775300263873857,-0.010222205398848928,0.0021168287998898955,4.802676273132915e-05,0.748200482558586,-0.20708141905740432,-3.09485937789052e-05,2.36054464735427e-05,-4.953288101138482e-06,-0.01031046592250351,5.4530880850969945e-05,1.3797520931863464e-07,-9.038075056045254e-06,-159.0,195.04303526878357
-0.0027603787790520602,-0.010167244286206628,0.0021053344722078747,4.827919870331745e-05,0.748112259384981,-0.20707031452603852,-3.1559879346359096e-05,2.407040199872709e-05,-6.021396343466943e-06,-0.010312382905232086,5.429323278449242e-05,9.770383547717562e-08,-1.0404404630775928e-05,-158.0,211.40143251419067
-0.0027782624626393262,-0.010233116228048431,0.002119309338580589,4.856652863568487e-05,0.7482163021284783,-0.20710302622886995,-3.216424138137992e-05,2.4535218145265664e-05,-5.984587753620005e-06,-0.010313033312486631,5.418815744143747e-05,4.596765118259694e-08,-1.1869519597453731e-05,-157.0,227.65595293045044
