#Procedure: <sagnac.procedures.HeterodyneProcedure.sagnacOpticsXportProcedure>
#Parameters:
#	Amp Gain: 0 x
#	Applied Sample Voltage: 4 V
#	Apply a Bias Field?: False
#	Bias Field x: 0 T
#	Bias Field y: 0 T
#	Bias Field z: 0 T
#	Applied Sample Current frequency: 3.137 kHz
#	Output Voltage: 0.65 V
#	EOM Frequency: 3.3477e+06 MHz
#	Filter Order First Harmonic: 8
#	Lockin Time Constant First Harmonic: 1 s
#	Hysteresis Sweep?: False
#	50 Ohm Input Impedance: True
#	input range: 1 V
#	Time Queued: 04:45pm 2021-04-13
#	Reverse?: False
#	Sample Name: C5R8_M-
#	Saturate First?: True
#	Saturating Magnetic Field: -0.1 T
#	Saturating Magnetic Field Azimuth: 90 deg
#	Saturating Magnetic Field Polar: 90 deg
#	Filter Order Second Harmonic: 8
#	Lockin Time Constant Second Harmonic: 1 s
#	Settling: 15 s
#	Bias Magnetic Field: 0.13 T
#	Bias Magnetic Field Azimuth: 90 deg
#	Bias Magnetic Field Polar: 0 deg
#	Bias Magnetic Field step: 0.005 T
#	Pre Measurement Wait Time: 0 s
#Data:
ThetaK,X1,Y1,X2,Y2,DeltaThetaK,DeltaX1,DeltaY1,TX1,TY1,TX2,TY2,sweep_field,elapsed_time
0.0007383423961031541,-0.0004605615684013704,-1.6264812059015862e-05,0.7741697489137339,-0.16935553964095165,8.684663828196993e-06,-1.3543240600594426e-06,1.1771501216264333e-06,-0.01774481893116528,4.1687960985955894e-05,1.538365388259482e-06,1.3567708875617523e-05,0.13,15.203290939331055
0.0007537550805384193,-0.0004703310271999517,-1.4313694170234837e-05,0.7744189849412896,-0.16941149777855238,8.829274556247684e-06,-1.3773302273222685e-06,6.228396088066043e-07,-0.01775234625000632,4.1782758942688826e-05,1.568343298033844e-06,1.3578877776786608e-05,0.125,30.500298261642456
0.0007572908166169561,-0.0004726050973977822,-1.5510892820722765e-05,0.77452299630584,-0.16943581384280076,1.009492604572714e-05,-1.574992642947205e-06,-5.025669919204254e-07,-0.017758644788863798,4.168488282436547e-05,1.573604741519375e-06,1.3450647826863067e-05,0.12,45.800230741500854
0.00075958683392301,-0.0004738678155879974,-1.5211819840833069e-05,0.7742812037875312,-0.16937499073512918,1.654949596688852e-05,-2.5810964328386748e-06,6.78877628822998e-07,-0.017764403977412423,4.1697985258462846e-05,1.5263350247108388e-06,1.3324818319256024e-05,0.115,61.10422921180725
0.0007724288981191369,-0.0004820844239123113,-1.3968194151875657e-05,0.7745373254324948,-0.16944707440050133,1.0605180206603006e-05,-1.6547115649161909e-06,-5.203647218401162e-07,-0.017771555081379634,4.174647366576879e-05,1.5251409198730277e-06,1.3191858736527855e-05,0.11,76.4132878780365
0.0007698634756140829,-0.00048042184418213265,-1.5196241053081289e-05,0.7744617630903471,-0.16942540041285717,1.0010804653730857e-05,-1.5617721794781255e-06,9.730363590175771e-07,-0.01777701771884833,4.169380060946188e-05,1.5208263369761216e-06,1.3071561702223729e-05,0.105,91.69251561164856
0.0007860328380515421,-0.0004905801890595741,-1.6338111435534274e-05,0.7745387479900385,-0.1694489150558182,-2.1782813629906028e-07,3.398779131170041e-08,-7.420440273738972e-07,-0.017783111355271948,4.174997921973599e-05,1.5758228345629847e-06,1.2891610040143664e-05,0.1,106.96257185935974
0.0008008291783576995,-0.0004997635421989519,-1.6426444864817352e-05,0.7744851779723422,-0.1694314959401139,1.5695279274594408e-05,-2.4486875199745822e-06,6.076361384824545e-07,-0.017787393475675407,4.165970645826445e-05,1.5556167808199536e-06,1.2845630945837336e-05,0.095,122.24563241004944
0.0008024482382378062,-0.0005006651598222424,-1.570583196202155e-05,0.7743662174500324,-0.16939469452270406,5.334153930162483e-06,-8.320233660561281e-07,1.4278323879196116e-06,-0.01779184102203928,4.168404889038565e-05,1.557179432409608e-06,1.2709820719961078e-05,0.09,137.55370926856995
0.0007946744355660114,-0.0004959026577110859,-1.8055857903972396e-05,0.7745027566116106,-0.16942467528412467,-9.511007731742218e-07,1.4837931828501144e-07,-1.6662088765277744e-06,-0.01779621026214345,4.1674691223326916e-05,1.5946652890607398e-06,1.2620265300938454e-05,0.085,152.8377149105072
0.0008088492232778172,-0.0005045489246738774,-1.6865771948299552e-05,0.7742221147772139,-0.169357785867142,8.255887392929016e-06,-1.2874758832733973e-06,6.961763590494881e-07,-0.017800651226875013,4.168665317406019e-05,1.5567549715389737e-06,1.2524438282070454e-05,0.08,168.09979104995728
0.0008227656593214348,-0.0005133342383872638,-1.769286580894859e-05,0.7743605630491611,-0.1693922423095766,7.479674528037534e-06,-1.166665598572838e-06,2.0047069918657885e-07,-0.017805116879085366,4.163497156325186e-05,1.5683768017872662e-06,1.2425196656284438e-05,0.075,183.374906539917
0.0008230436175355338,-0.0005137636757758865,-1.7625513596102697e-05,0.7746620200013894,-0.16947669481495994,5.4619863189043086e-06,-8.523751274884271e-07,-7.55184628622205e-07,-0.017809212971620438,4.162246471354629e-05,1.5618075061967716e-06,1.2332287124432159e-05,0.07,198.67090582847595
0.0008195875210021258,-0.0005118798269662554,-1.7771517859282776e-05,0.7749971530103781,-0.1695673067113708,1.2964484084047053e-05,-2.024265791007635e-06,1.3924508172452663e-07,-0.01781395625469783,4.162367012283964e-05,1.5330636644981906e-06,1.2252609416648891e-05,0.065,213.95292854309082
