#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.3 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.075 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 04:49pm 2021-05-27
#	Sample Name: PHE
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.1 s
#	Second Harmonic Lockin Time Constant: 0.1 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
-9.52e-05,-1e-08,-1.39e-05,2.1e-07,0.0,0.0,0.48000073432922363
-0.000101,2e-08,-1.39e-05,2.35e-07,1.0,1.0,2.3379945755004883
-0.0001068,0.0,-1.4e-05,2.1e-07,2.0,2.0,4.1999993324279785
-0.0001125,-5e-09,-1.4e-05,1.6e-07,2.999,3.0,6.04299521446228
-0.000118,-3e-08,-1.41e-05,1.7e-07,3.9995,4.0,7.905000686645508
-0.0001231,-2e-08,-1.41e-05,1.8e-07,5.0,5.0,9.748000860214233
-0.0001289,-1.5e-08,-1.42e-05,1.8e-07,6.001,6.0,11.610994577407837
-0.0001346,-1.5e-08,-1.42e-05,1.6e-07,6.999,7.0,13.453994274139404
-0.0001396,-3.5e-08,-1.42e-05,1.35e-07,7.9995,8.0,15.296994686126709
-0.0001451,-2e-08,-1.42e-05,1.5e-07,9.0,9.0,17.16499924659729
-0.0001504,-2e-08,-1.43e-05,1.5e-07,9.9995,10.0,19.002995014190674
-0.0001555,-2.5e-08,-1.43e-05,1.4e-07,10.9995,11.0,20.846000909805298
-0.0001605,-2e-08,-1.43e-05,1.35e-07,11.9995,12.0,22.68899393081665
-0.0001657,-1e-08,-1.44e-05,1.15e-07,13.0,13.0,24.531999826431274
-0.0001704,-2e-08,-1.44e-05,1.1e-07,13.999,14.0,26.37599778175354
-0.0001748,-3e-08,-1.44e-05,1.05e-07,14.9995,15.0,28.218994617462158
-0.0001797,-2.5e-08,-1.44e-05,1.1e-07,15.9995,16.0,30.061999559402466
-0.0001839,-3.5e-08,-1.45e-05,1.1e-07,16.9995,17.0,31.90499472618103
-0.0001882,-2.5e-08,-1.45e-05,1.15e-07,17.999,18.0,33.74799990653992
-0.0001925,-3e-08,-1.45e-05,9.5e-08,18.9995,19.0,35.59400010108948
-0.0001969,-1.5e-08,-1.45e-05,1.05e-07,19.9995,20.0,37.4640007019043
