#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.3 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.05 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 04:49pm 2021-05-27
#	Sample Name: PHE
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.1 s
#	Second Harmonic Lockin Time Constant: 0.1 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
-9.68e-05,-1e-08,-1.41e-05,1.7e-07,0.0,0.0,0.48200011253356934
-0.0001018,5e-09,-1.41e-05,2.1e-07,1.0005,1.0,2.34200119972229
-0.0001075,5e-09,-1.41e-05,2.05e-07,1.999,2.0,4.189001083374023
-0.0001125,-2e-08,-1.42e-05,1.95e-07,3.002,3.0,6.044000148773193
-0.0001184,-2.5e-08,-1.42e-05,1.9e-07,4.0015,4.0,7.906999826431274
-0.0001237,-2.5e-08,-1.43e-05,1.75e-07,5.0,5.0,9.750000476837158
-0.0001286,-1.5e-08,-1.43e-05,1.45e-07,5.9995,6.0,11.593000173568726
-0.0001341,0.0,-1.43e-05,1.6e-07,6.9995,7.0,13.474000453948975
-0.0001385,-1.5e-08,-1.43e-05,1.5e-07,7.999,8.0,15.358000993728638
-0.0001438,-4e-08,-1.43e-05,1.4e-07,9.0,9.0,17.201000452041626
-0.0001488,-1.5e-08,-1.44e-05,1.5e-07,9.999,10.0,19.045000791549683
-0.0001537,-1e-08,-1.44e-05,1.3e-07,10.9995,11.0,20.90700125694275
-0.0001584,-2e-08,-1.44e-05,1.55e-07,11.999,12.0,22.76900005340576
-0.000163,-3e-08,-1.44e-05,1.45e-07,13.0,13.0,24.63800024986267
-0.0001671,-3e-08,-1.44e-05,1.2e-07,13.9995,14.0,26.494003534317017
