#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.3 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.025 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 01:26pm 2021-05-27
#	Sample Name: PHE
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.1 s
#	Second Harmonic Lockin Time Constant: 0.1 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
-0.0002012,4.5e-08,-1.12e-05,1.2e-07,0.0,0.0,0.3680000305175781
-0.0002049,-3e-08,-1.11e-05,1.3e-07,1.0,1.0,2.2300002574920654
-0.0002085,-3.5e-08,-1.11e-05,1.2e-07,1.999,2.0,4.0980002880096436
-0.0002126,-1e-08,-1.11e-05,1.2e-07,3.0015,3.0,5.980005741119385
-0.0002161,-2e-08,-1.11e-05,1.35e-07,3.9995,4.0,7.837005376815796
-0.0002197,-2.5e-08,-1.11e-05,1.15e-07,5.0,5.0,9.699005842208862
-0.0002228,-1.5e-08,-1.11e-05,1.15e-07,6.0,6.0,11.542001485824585
-0.0002262,-5e-09,-1.12e-05,1e-07,6.999,7.0,13.386003732681274
-0.00023,-2.5e-08,-1.12e-05,1.1e-07,7.999,8.0,15.232006549835205
-0.0002327,-1e-08,-1.12e-05,1.15e-07,8.9995,9.0,17.075005769729614
-0.0002371,-2e-08,-1.12e-05,1.05e-07,9.9995,10.0,18.942004203796387
-0.0002402,-3.5e-08,-1.12e-05,1.05e-07,10.999,11.0,20.779999017715454
-0.0002433,-2.5e-08,-1.12e-05,1.25e-07,12.0,12.0,22.62499976158142
-0.0002468,-2e-08,-1.12e-05,9e-08,12.9995,13.0,24.48600482940674
-0.0002502,-1e-08,-1.12e-05,7.5e-08,13.999,14.0,26.348007917404175
-0.0002528,-1e-08,-1.12e-05,8.5e-08,15.0015,15.0,28.19200110435486
-0.0002556,-3e-08,-1.13e-05,8e-08,15.999,16.0,30.03499984741211
-0.0002585,-3.5e-08,-1.13e-05,8.5e-08,16.9995,17.0,31.896005630493164
-0.0002612,-2.5e-08,-1.13e-05,8e-08,17.9995,18.0,33.76000189781189
-0.0002638,-2.5e-08,-1.13e-05,9e-08,18.9995,19.0,35.60300016403198
-0.0002673,-1.5e-08,-1.13e-05,5.5e-08,20.0,20.0,37.44700527191162
-0.0002706,-2.5e-08,-1.13e-05,4e-08,21.0,21.0,39.30800008773804
-0.0002728,-3e-08,-1.13e-05,7.5e-08,21.9995,22.0,41.170005321502686
-0.0002752,-3e-08,-1.13e-05,7e-08,22.999,23.0,43.01400017738342
-0.0002777,-5e-09,-1.13e-05,4.5e-08,23.9995,24.0,44.876006841659546
-0.0002802,-2.5e-08,-1.14e-05,5.5e-08,24.9995,25.0,46.73899960517883
-0.0002826,-2e-08,-1.14e-05,4e-08,25.9995,26.0,48.565000772476196
-0.0002852,-1.5e-08,-1.14e-05,6.5e-08,26.999,27.0,50.374003171920776
-0.000287,-3e-08,-1.14e-05,3e-08,28.0,28.0,52.21299958229065
-0.0002894,-2.5e-08,-1.14e-05,1.5e-08,28.9995,29.0,54.05600047111511
-0.0002913,-1e-08,-1.15e-05,5e-09,29.9995,30.0,55.9180006980896
-0.0002931,-2e-08,-1.15e-05,0.0,30.9995,31.0,57.765000343322754
-0.0002948,-2e-08,-1.15e-05,-1.5e-08,31.999,32.0,59.607006549835205
-0.0002967,-4e-08,-1.15e-05,5e-09,32.9995,33.0,61.44800066947937
-0.0002988,-2.5e-08,-1.15e-05,-1e-08,33.999,34.0,63.30999946594238
-0.0003002,-1.5e-08,-1.16e-05,-2e-08,35.0,35.0,65.15400052070618
-0.0003022,-3.5e-08,-1.16e-05,-1.5e-08,35.999,36.0,66.99700498580933
