#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.3 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.05 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 01:26pm 2021-05-27
#	Sample Name: PHE
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.1 s
#	Second Harmonic Lockin Time Constant: 0.1 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
-0.0001962,-5e-08,-1.11e-05,1.05e-07,0.0,0.0,0.3549995422363281
-0.0002011,1e-08,-1.1e-05,1.85e-07,1.0,1.0,2.1979994773864746
-0.0002056,5e-09,-1.1e-05,1.9e-07,2.0,2.0,4.060999155044556
-0.0002111,0.0,-1.11e-05,1.1e-07,3.002,3.0,5.90399956703186
-0.0002158,-2e-08,-1.12e-05,1.3e-07,3.9995,4.0,7.747000694274902
-0.0002206,-1.5e-08,-1.12e-05,1.3e-07,5.0,5.0,9.598999261856079
-0.0002254,-3e-08,-1.12e-05,1.15e-07,6.001,6.0,11.472005128860474
-0.0002301,-3e-08,-1.12e-05,1.3e-07,6.999,7.0,13.315005779266357
-0.0002353,-3e-08,-1.13e-05,1e-07,7.9995,8.0,15.158004999160767
-0.0002399,-1.5e-08,-1.13e-05,9.5e-08,8.9995,9.0,17.021000623703003
-0.0002446,-2e-08,-1.13e-05,9.5e-08,9.999,10.0,18.86500573158264
-0.000249,-1.5e-08,-1.13e-05,8.5e-08,10.999,11.0,20.726999521255493
-0.0002531,-1e-08,-1.14e-05,8.5e-08,12.0,12.0,22.590000867843628
-0.0002577,-3e-08,-1.14e-05,7.5e-08,12.9995,13.0,24.433005332946777
-0.0002619,-1e-08,-1.14e-05,8.5e-08,13.999,14.0,26.275999784469604
-0.0002659,-3e-08,-1.14e-05,7e-08,14.9995,15.0,28.11899971961975
-0.0002696,-2.5e-08,-1.14e-05,6e-08,15.999,16.0,29.984001398086548
-0.0002738,-1.5e-08,-1.14e-05,5e-08,16.9995,17.0,31.825999975204468
-0.0002775,-4e-08,-1.15e-05,5.5e-08,17.999,18.0,33.667999505996704
-0.0002812,-2.5e-08,-1.15e-05,5.5e-08,18.9995,19.0,35.51100540161133
-0.0002847,-1.5e-08,-1.15e-05,4.5e-08,20.0005,20.0,37.354005336761475
-0.0002883,-2e-08,-1.15e-05,4e-08,21.0,21.0,39.197999477386475
-0.0002913,-1.5e-08,-1.15e-05,4e-08,21.999,22.0,41.05900478363037
-0.0002946,-3.5e-08,-1.15e-05,2.5e-08,22.9995,23.0,42.91000247001648
-0.0002977,-4.5e-08,-1.16e-05,1.5e-08,23.9995,24.0,44.76600003242493
-0.0003006,-2e-08,-1.16e-05,3e-08,24.9995,25.0,46.62800073623657
-0.0003033,-3e-08,-1.16e-05,0.0,25.9995,26.0,48.47100496292114
-0.0003064,-3e-08,-1.16e-05,1e-08,26.9995,27.0,50.334004640579224
-0.0003086,-3e-08,-1.16e-05,5e-09,28.0,28.0,52.17699933052063
-0.0003114,-3.5e-08,-1.16e-05,-5e-09,28.9995,29.0,54.02300500869751
-0.0003139,-2e-08,-1.16e-05,0.0,29.9995,30.0,55.86300539970398
-0.0003163,-5e-08,-1.17e-05,-1e-08,30.999,31.0,57.70600605010986
-0.0003184,-2.5e-08,-1.17e-05,-1.5e-08,31.9995,32.0,59.55400562286377
-0.0003204,-3.5e-08,-1.17e-05,-2.5e-08,33.0,33.0,61.39299964904785
-0.0003225,-2e-08,-1.17e-05,-2.5e-08,33.999,34.0,63.25500559806824
-0.0003235,-4.5e-08,-1.17e-05,-3.5e-08,35.001,35.0,65.09899950027466
-0.0003258,-2.5e-08,-1.17e-05,-2.5e-08,36.0,36.0,66.94299936294556
-0.0003273,-2.5e-08,-1.17e-05,-4.5e-08,37.0,37.0,68.78700041770935
-0.0003284,-1e-08,-1.17e-05,-6.5e-08,37.9995,38.0,70.64800548553467
-0.0003298,-4e-08,-1.17e-05,-7.5e-08,39.0,39.0,72.4909999370575
-0.0003306,-4.5e-08,-1.17e-05,-7.5e-08,39.9995,40.0,74.35299968719482
-0.0003316,-4e-08,-1.18e-05,-8.5e-08,40.9995,41.0,76.19700527191162
-0.0003318,-3.5e-08,-1.18e-05,-1e-07,41.9995,42.0,78.04000043869019
-0.0003323,-4e-08,-1.18e-05,-1.05e-07,42.9995,43.0,79.88700437545776
-0.000333,-4e-08,-1.18e-05,-1.2e-07,44.0,44.0,81.74799919128418
-0.0003328,-4.5e-08,-1.18e-05,-1.1e-07,44.9995,45.0,83.59099960327148
-0.0003335,-5.5e-08,-1.18e-05,-1.35e-07,45.999,46.0,85.43299984931946
-0.0003332,-2.5e-08,-1.18e-05,-1.25e-07,46.9995,47.0,87.29600024223328
-0.0003328,-4.5e-08,-1.18e-05,-1.5e-07,47.9995,48.0,89.13899898529053
-0.0003324,-5.5e-08,-1.18e-05,-1.55e-07,48.9995,49.0,90.98200464248657
-0.0003316,-4e-08,-1.18e-05,-1.4e-07,49.9995,50.0,92.82500553131104
-0.0003308,-4e-08,-1.18e-05,-1.65e-07,50.999,51.0,94.6679995059967
-0.0003303,-4.5e-08,-1.18e-05,-1.8e-07,52.0,52.0,96.51300573348999
-0.0003291,-3.5e-08,-1.18e-05,-1.85e-07,53.0,53.0,98.39300537109375
-0.0003281,-4.5e-08,-1.18e-05,-1.9e-07,53.9995,54.0,100.27500534057617
-0.0003266,-4e-08,-1.18e-05,-1.95e-07,54.9995,55.0,102.11800503730774
-0.0003255,-3.5e-08,-1.17e-05,-2.05e-07,55.9995,56.0,103.96099948883057
-0.0003234,-4e-08,-1.17e-05,-2.25e-07,56.9995,57.0,105.80400490760803
-0.0003216,-5e-08,-1.17e-05,-2.3e-07,57.999,58.0,107.6480004787445
-0.0003195,-3.5e-08,-1.17e-05,-2.3e-07,58.9995,59.0,109.4909987449646
-0.0003174,-4.5e-08,-1.17e-05,-2.45e-07,59.9995,60.0,111.35300469398499
-0.0003146,-3.5e-08,-1.17e-05,-2.45e-07,61.0,61.0,113.21599912643433
-0.0003128,-3.5e-08,-1.17e-05,-2.7e-07,61.999,62.0,115.05899906158447
-0.0003104,-5e-08,-1.16e-05,-2.75e-07,62.9995,63.0,116.9210000038147
-0.0003076,-4.5e-08,-1.16e-05,-2.85e-07,63.999,64.0,118.7640027999878
-0.0003043,-5e-08,-1.16e-05,-2.85e-07,65.0,65.0,120.6080002784729
-0.0003011,-5e-08,-1.16e-05,-3e-07,65.9995,66.0,122.45099925994873
-0.0002975,-5e-08,-1.16e-05,-3.15e-07,66.999,67.0,124.29400563240051
-0.0002942,-5e-08,-1.16e-05,-3.25e-07,67.9995,68.0,126.13700461387634
-0.0002906,-4e-08,-1.16e-05,-3.3e-07,69.0,69.0,127.98600029945374
-0.0002871,-4.5e-08,-1.15e-05,-3.3e-07,69.999,70.0,129.82400035858154
-0.0002833,-3.5e-08,-1.15e-05,-3.55e-07,71.0,71.0,131.67200207710266
-0.0002795,-3.5e-08,-1.15e-05,-3.3e-07,71.9995,72.0,133.53000140190125
-0.0002752,-6.5e-08,-1.15e-05,-3.45e-07,72.9995,73.0,135.37399983406067
-0.0002711,-4.5e-08,-1.15e-05,-3.65e-07,73.999,74.0,137.23499989509583
-0.0002669,-4.5e-08,-1.14e-05,-3.65e-07,74.9995,75.0,139.08100056648254
-0.0002623,-4e-08,-1.14e-05,-3.55e-07,76.0,76.0,140.92100644111633
-0.0002584,-4e-08,-1.14e-05,-3.65e-07,76.9995,77.0,142.76800513267517
-0.0002536,-2.5e-08,-1.14e-05,-3.85e-07,77.9995,78.0,144.60799980163574
-0.0002489,-4e-08,-1.14e-05,-3.75e-07,78.9995,79.0,146.4510054588318
-0.0002444,-5e-08,-1.13e-05,-3.8e-07,79.9995,80.0,148.29500579833984
-0.0002394,-4e-08,-1.13e-05,-3.8e-07,80.9995,81.0,150.1440064907074
-0.0002349,-2.5e-08,-1.13e-05,-3.9e-07,81.9995,82.0,152.0010006427765
-0.0002296,-5.5e-08,-1.13e-05,-4.05e-07,83.002,83.0,153.84400010108948
-0.000225,-3e-08,-1.13e-05,-4.05e-07,83.9995,84.0,155.68800520896912
-0.0002203,-4e-08,-1.12e-05,-4.15e-07,85.0,85.0,157.53300523757935
-0.0002152,-4e-08,-1.12e-05,-4.2e-07,86.0,86.0,159.39299988746643
-0.00021,-4.5e-08,-1.11e-05,-4.2e-07,87.0,87.0,161.235999584198
-0.0002049,-6e-08,-1.11e-05,-4.3e-07,88.0,88.0,163.07900500297546
-0.0001995,-4e-08,-1.11e-05,-4.05e-07,89.0005,89.0,164.92200088500977
-0.0001945,-4e-08,-1.11e-05,-4e-07,89.9995,90.0,166.78500056266785
-0.0001896,-2e-08,-1.1e-05,-4.1e-07,91.0,91.0,168.68500065803528
-0.0001841,-4.5e-08,-1.1e-05,-4.2e-07,91.9995,92.0,170.56700491905212
-0.0001787,-3e-08,-1.1e-05,-4.1e-07,93.0,93.0,172.4100058078766
-0.0001737,-5e-08,-1.1e-05,-4.1e-07,93.9995,94.0,174.25299859046936
-0.0001686,-3.5e-08,-1.09e-05,-4.05e-07,94.9995,95.0,176.09700536727905
-0.000163,-5e-08,-1.09e-05,-3.85e-07,96.0,96.0,177.95900464057922
-0.0001584,-4.5e-08,-1.09e-05,-3.9e-07,96.9995,97.0,179.82500004768372
-0.0001536,-3.5e-08,-1.09e-05,-4.05e-07,97.9995,98.0,181.68300080299377
-0.0001484,-3e-08,-1.09e-05,-3.9e-07,98.999,99.0,183.54600501060486
-0.0001434,-3.5e-08,-1.09e-05,-3.85e-07,100.0,100.0,185.3920021057129
-0.0001387,-4.5e-08,-1.08e-05,-3.8e-07,101.0,101.0,187.23300004005432
-0.0001336,-3.5e-08,-1.08e-05,-3.8e-07,101.999,102.0,189.11400032043457
-0.0001292,-3.5e-08,-1.08e-05,-3.75e-07,102.9995,103.0,190.95699954032898
-0.0001243,-3e-08,-1.08e-05,-3.5e-07,103.9995,104.0,192.82399940490723
-0.0001197,-3.5e-08,-1.08e-05,-3.25e-07,105.0,105.0,194.66300559043884
-0.000115,-3.5e-08,-1.08e-05,-3.15e-07,105.9995,106.0,196.5060052871704
-0.000111,-4e-08,-1.07e-05,-2.9e-07,106.9995,107.0,198.34900450706482
-0.000107,-4.5e-08,-1.07e-05,-2.75e-07,107.9995,108.0,200.19399976730347
-0.0001025,-2.5e-08,-1.07e-05,-2.8e-07,108.9995,109.0,202.0370054244995
