#Procedure: <daedalus.procedures.Hall2HarmProcedure.Hall2DualHarmAngProcedure>
#Parameters:
#	Applied Sample Voltage: 1 V
#	Magnet Calibration Filename: ./calibrations/daedalus
#	Delay: 0.3 s
#	End Azimuthal Field: 360 deg
#	Start Azimuthal Field: 0 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.1 T
#	Lockin AC Gain: 40 dB
#	Lockin Frequency: 3137.17 Hz
#	First Harmonic Lockin Phase Offset: 0 deg
#	Second Harmonic Lockin Phase Offset: 0 deg
#	Lockin Sense Mode: A-B
#	Time Queued: 01:26pm 2021-05-27
#	Sample Name: PHE
#	First Harmonic Lockin Sensitivity: 0.001 V
#	Second Harmonic Lockin Sensitivity: 5e-05 V
#	Probe Station Name: daedalus
#	First Harmonic Lockin Time Constant: 0.1 s
#	Second Harmonic Lockin Time Constant: 0.1 s
#Data:
X1,X2,Y1,Y2,field_azimuth_measured,field_azimuth,elapsed_time
-0.0001958,3.5e-08,-1.09e-05,1.35e-07,0.0,0.0,0.3580002784729004
-0.0002013,-6e-08,-1.11e-05,1.05e-07,1.0,1.0,2.2230002880096436
-0.0002063,-4.5e-08,-1.11e-05,1.4e-07,2.0,2.0,4.062999725341797
-0.0002122,-2.5e-08,-1.11e-05,1.45e-07,3.002,3.0,5.925999641418457
-0.0002177,-3e-08,-1.11e-05,1e-07,3.9995,4.0,7.769006252288818
-0.0002233,-2e-08,-1.11e-05,9.5e-08,5.0,5.0,9.612000226974487
-0.0002286,-3e-08,-1.12e-05,1e-07,5.9995,6.0,11.475006341934204
-0.0002335,-3e-08,-1.12e-05,8.5e-08,6.999,7.0,13.34000849723816
-0.000239,-1.5e-08,-1.12e-05,8e-08,7.999,8.0,15.1800057888031
-0.0002445,-2.5e-08,-1.13e-05,1.05e-07,8.9995,9.0,17.043002605438232
-0.0002494,-2.5e-08,-1.13e-05,8.5e-08,9.9995,10.0,18.88700270652771
-0.0002542,-2e-08,-1.13e-05,9e-08,10.999,11.0,20.729005575180054
-0.0002589,-2e-08,-1.13e-05,8e-08,11.999,12.0,22.573001861572266
-0.000264,-2e-08,-1.14e-05,8e-08,13.0,13.0,24.417999744415283
-0.0002685,-2.5e-08,-1.14e-05,8.5e-08,13.999,14.0,26.278000116348267
-0.0002735,-3e-08,-1.14e-05,6.5e-08,14.999,15.0,28.121005296707153
-0.000277,-2.5e-08,-1.14e-05,4e-08,15.9995,16.0,29.969000339508057
-0.0002821,-2.5e-08,-1.14e-05,4e-08,17.0,17.0,31.807000160217285
-0.0002867,-2.5e-08,-1.14e-05,4.5e-08,17.999,18.0,33.651005268096924
-0.0002904,-3.5e-08,-1.14e-05,2e-08,18.9995,19.0,35.49500370025635
-0.0002947,-2.5e-08,-1.15e-05,3.5e-08,20.0,20.0,37.337000370025635
-0.0002988,-2e-08,-1.15e-05,2e-08,21.0,21.0,39.198999643325806
-0.0003028,-5e-08,-1.15e-05,3e-08,21.9995,22.0,41.043001651763916
-0.0003062,-2e-08,-1.15e-05,1.5e-08,22.9995,23.0,42.88600540161133
-0.0003093,-3.5e-08,-1.15e-05,1.5e-08,23.999,24.0,44.72900581359863
-0.0003127,-3.5e-08,-1.16e-05,2e-08,24.9995,25.0,46.57900619506836
-0.0003163,-2.5e-08,-1.16e-05,1e-08,25.9995,26.0,48.41499972343445
-0.0003194,-1.5e-08,-1.16e-05,0.0,26.9995,27.0,50.27799963951111
-0.0003222,-2.5e-08,-1.16e-05,5e-09,27.9995,28.0,52.12100148200989
-0.0003245,-2.5e-08,-1.16e-05,1e-08,28.9995,29.0,53.98300552368164
-0.0003266,-3e-08,-1.16e-05,-1e-08,29.999,30.0,55.82700562477112
-0.0003295,-3e-08,-1.17e-05,-2.5e-08,30.999,31.0,57.67100501060486
-0.0003322,-4.5e-08,-1.17e-05,-1e-08,31.9995,32.0,59.51300525665283
-0.0003338,-4.5e-08,-1.17e-05,-1.5e-08,33.0,33.0,61.3560049533844
-0.0003361,-3.5e-08,-1.17e-05,-3.5e-08,33.999,34.0,63.20100712776184
-0.0003379,-2.5e-08,-1.17e-05,-3.5e-08,34.999,35.0,65.04500532150269
-0.0003393,-3.5e-08,-1.17e-05,-5e-08,35.9995,36.0,66.88800525665283
-0.0003403,-3e-08,-1.17e-05,-5e-08,37.0,37.0,68.7550060749054
-0.0003415,-4.5e-08,-1.17e-05,-3.5e-08,37.999,38.0,70.5930004119873
-0.0003425,-4e-08,-1.17e-05,-6e-08,38.9995,39.0,72.43800520896912
-0.0003437,-4e-08,-1.17e-05,-4.5e-08,39.9995,40.0,74.27999997138977
-0.0003439,-3.5e-08,-1.17e-05,-5e-08,40.9995,41.0,76.14200520515442
-0.0003449,-3.5e-08,-1.17e-05,-6.5e-08,41.9995,42.0,77.98700165748596
-0.000345,-3.5e-08,-1.17e-05,-7e-08,42.9995,43.0,79.82900547981262
-0.0003447,-5e-08,-1.17e-05,-7e-08,43.9995,44.0,81.71000552177429
-0.0003451,-4.5e-08,-1.17e-05,-8.5e-08,45.0,45.0,83.55300545692444
-0.0003448,-3.5e-08,-1.17e-05,-8.5e-08,45.999,46.0,85.4010021686554
-0.0003443,-3.5e-08,-1.17e-05,-8.5e-08,46.9995,47.0,87.24000120162964
-0.000344,-4e-08,-1.17e-05,-9.5e-08,47.9995,48.0,89.08299946784973
-0.0003431,-3.5e-08,-1.17e-05,-8.5e-08,48.9995,49.0,90.92600536346436
-0.0003423,-4.5e-08,-1.17e-05,-1e-07,49.9995,50.0,92.77000164985657
-0.0003404,-6e-08,-1.17e-05,-1.25e-07,50.999,51.0,94.63200283050537
-0.0003395,-3.5e-08,-1.17e-05,-1.2e-07,51.9995,52.0,96.47699975967407
-0.0003375,-3.5e-08,-1.17e-05,-1.05e-07,53.0,53.0,98.33900618553162
-0.0003365,-4e-08,-1.17e-05,-1.2e-07,53.9995,54.0,100.18300557136536
-0.0003334,-3.5e-08,-1.17e-05,-1.25e-07,54.9995,55.0,102.02600073814392
-0.0003322,-4e-08,-1.16e-05,-1.3e-07,55.999,56.0,103.88900184631348
-0.00033,-3.5e-08,-1.16e-05,-1.2e-07,56.9995,57.0,105.7310061454773
-0.0003275,-4e-08,-1.16e-05,-1.5e-07,57.999,58.0,107.58300566673279
-0.0003249,-4e-08,-1.16e-05,-1.45e-07,58.9995,59.0,109.41800546646118
-0.0003219,-3.5e-08,-1.16e-05,-1.55e-07,59.9995,60.0,111.26100564002991
-0.0003189,-4.5e-08,-1.15e-05,-1.5e-07,61.0,61.0,113.10400056838989
-0.0003163,-6e-08,-1.15e-05,-1.5e-07,61.999,62.0,114.95100736618042
-0.0003134,-2.5e-08,-1.15e-05,-1.55e-07,62.9995,63.0,116.79100584983826
-0.0003095,-5e-08,-1.15e-05,-1.55e-07,63.999,64.0,118.63400053977966
-0.0003063,-4.5e-08,-1.15e-05,-1.8e-07,64.9995,65.0,120.47700524330139
-0.0003024,-4e-08,-1.15e-05,-1.7e-07,65.9995,66.0,122.3200056552887
-0.0002983,-5.5e-08,-1.15e-05,-1.7e-07,66.999,67.0,124.16300559043884
-0.0002944,-2.5e-08,-1.15e-05,-1.9e-07,68.0,68.0,126.03200078010559
-0.0002903,-5e-08,-1.14e-05,-1.8e-07,68.9995,69.0,127.86999988555908
-0.0002859,-2e-08,-1.14e-05,-1.85e-07,69.999,70.0,129.7140018939972
-0.0002816,-4e-08,-1.14e-05,-1.95e-07,70.9995,71.0,131.5750060081482
-0.0002768,-4e-08,-1.14e-05,-1.95e-07,71.999,72.0,133.41900038719177
-0.0002725,-4e-08,-1.14e-05,-2.25e-07,72.9995,73.0,135.260999917984
-0.0002674,-5.5e-08,-1.13e-05,-1.95e-07,73.999,74.0,137.10399961471558
-0.0002626,-2e-08,-1.13e-05,-1.95e-07,74.9995,75.0,138.95200610160828
-0.0002577,-4.5e-08,-1.13e-05,-2.05e-07,76.0,76.0,140.79100561141968
-0.0002519,-5e-08,-1.13e-05,-1.95e-07,77.0,77.0,142.63700532913208
-0.0002474,-3e-08,-1.12e-05,-2.3e-07,77.9995,78.0,144.47700572013855
-0.0002423,-4e-08,-1.12e-05,-2.1e-07,78.9995,79.0,146.32000613212585
-0.0002369,-4.5e-08,-1.12e-05,-2.05e-07,79.9995,80.0,148.18300032615662
-0.0002311,-4.5e-08,-1.12e-05,-2.05e-07,80.9995,81.0,150.02600574493408
-0.0002261,-3.5e-08,-1.12e-05,-2.2e-07,81.9995,82.0,151.8690061569214
-0.0002205,-3.5e-08,-1.11e-05,-2.25e-07,83.0,83.0,153.71200513839722
-0.000215,-4.5e-08,-1.11e-05,-2.05e-07,84.0,84.0,155.55500054359436
-0.000209,-4.5e-08,-1.11e-05,-2.35e-07,85.0,85.0,157.4000062942505
-0.0002032,-4e-08,-1.11e-05,-2.1e-07,86.0,86.0,159.24300074577332
-0.0001976,-4e-08,-1.1e-05,-2.1e-07,86.9995,87.0,161.0850007534027
-0.0001923,-3e-08,-1.1e-05,-2.3e-07,88.0,88.0,162.9350004196167
-0.0001865,-2.5e-08,-1.1e-05,-2.05e-07,89.0,89.0,164.792005777359
-0.0001812,-4.5e-08,-1.09e-05,-2.05e-07,90.0005,90.0,166.65800094604492
-0.0001748,-1e-08,-1.09e-05,-2.1e-07,91.0,91.0,168.5
-0.0001692,-3e-08,-1.09e-05,-2.15e-07,91.9995,92.0,170.3440055847168
-0.0001632,-2.5e-08,-1.09e-05,-2e-07,93.0,93.0,172.18400120735168
-0.0001573,-3.5e-08,-1.09e-05,-1.9e-07,93.9995,94.0,174.04599976539612
-0.0001527,-1.5e-08,-1.08e-05,-1.95e-07,94.9995,95.0,175.8900010585785
-0.0001472,-4.5e-08,-1.08e-05,-2e-07,95.9995,96.0,177.73200583457947
-0.0001415,-2e-08,-1.08e-05,-1.9e-07,97.0,97.0,179.5760054588318
-0.0001361,-2e-08,-1.08e-05,-1.75e-07,97.9995,98.0,181.4190058708191
-0.0001299,-3.5e-08,-1.07e-05,-1.9e-07,98.999,99.0,183.26200532913208
-0.0001254,-2e-08,-1.07e-05,-1.65e-07,100.0005,100.0,185.10600185394287
-0.00012,-2.5e-08,-1.07e-05,-1.7e-07,101.0,101.0,186.94799971580505
-0.0001147,-1.5e-08,-1.07e-05,-1.65e-07,101.9995,102.0,188.80000042915344
-0.0001087,-2.5e-08,-1.07e-05,-1.3e-07,102.9995,103.0,190.65400505065918
-0.0001043,-2e-08,-1.06e-05,-1.25e-07,103.9995,104.0,192.4969997406006
-9.97e-05,-2.5e-08,-1.06e-05,-1.3e-07,105.0,105.0,194.35999989509583
-9.48e-05,-1e-08,-1.06e-05,-1.3e-07,105.999,106.0,196.2030053138733
-8.98e-05,-2.5e-08,-1.06e-05,-1.3e-07,106.9995,107.0,198.04800009727478
-8.52e-05,-3e-08,-1.06e-05,-1.2e-07,107.9995,108.0,199.9170002937317
-8.09e-05,-2.5e-08,-1.05e-05,-1.05e-07,109.0,109.0,201.7530014514923
-7.68e-05,-2.5e-08,-1.05e-05,-1e-07,109.9995,110.0,203.6140022277832
-7.26e-05,-3.5e-08,-1.05e-05,-1.1e-07,110.9995,111.0,205.45700120925903
-6.84e-05,-4.5e-08,-1.05e-05,-1.05e-07,111.9995,112.0,207.30700612068176
-6.47e-05,-2.5e-08,-1.05e-05,-1.1e-07,113.0,113.0,209.15200304985046
-6.07e-05,-5e-09,-1.04e-05,-8.5e-08,113.9995,114.0,211.0060007572174
-5.72e-05,-1.5e-08,-1.05e-05,-8.5e-08,114.9995,115.0,212.86800146102905
-5.34e-05,-5e-09,-1.04e-05,-7.5e-08,116.0,116.0,214.71199941635132
-5.07e-05,-2e-08,-1.04e-05,-8e-08,117.0,117.0,216.55500507354736
-4.76e-05,-1e-08,-1.04e-05,-8.5e-08,117.9995,118.0,218.41800165176392
-4.46e-05,-1e-08,-1.04e-05,-6e-08,118.9995,119.0,220.2820065021515
-4.2e-05,-3.5e-08,-1.04e-05,-5.5e-08,119.9995,120.0,222.13199973106384
-3.93e-05,-3e-08,-1.04e-05,-4.5e-08,121.0,121.0,223.98700523376465
-3.71e-05,-2.5e-08,-1.03e-05,-4.5e-08,121.999,122.0,225.8300039768219
-3.39e-05,-2e-08,-1.03e-05,-3e-08,122.999,123.0,227.6940004825592
-3.27e-05,-2.5e-08,-1.03e-05,-2.5e-08,124.0,124.0,229.53600001335144
-3.1e-05,-2.5e-08,-1.03e-05,-3e-08,125.0,125.0,231.39799976348877
-2.91e-05,-2e-08,-1.03e-05,-3.5e-08,125.9995,126.0,233.24999976158142
-2.81e-05,-3.5e-08,-1.03e-05,-2e-08,126.999,127.0,235.1070053577423
-2.68e-05,-1.5e-08,-1.03e-05,-3e-08,128.0,128.0,236.9860053062439
-2.58e-05,-1e-08,-1.03e-05,-2e-08,129.0,129.0,238.84799981117249
-2.52e-05,-2e-08,-1.03e-05,0.0,129.999,130.0,240.6909999847412
-2.48e-05,-2e-08,-1.03e-05,5e-09,130.9995,131.0,242.53500032424927
-2.43e-05,-2e-08,-1.03e-05,5e-09,132.0,132.0,244.3970000743866
-2.44e-05,-1.5e-08,-1.03e-05,5e-09,133.0,133.0,246.23999953269958
-2.42e-05,-5e-09,-1.02e-05,0.0,133.999,134.0,248.1020028591156
-2.44e-05,-5e-09,-1.02e-05,3e-08,134.9995,135.0,249.95200204849243
-2.45e-05,-1e-08,-1.02e-05,2.5e-08,135.9995,136.0,251.80900382995605
-2.55e-05,-2.5e-08,-1.02e-05,2.5e-08,137.0,137.0,253.63200116157532
-2.62e-05,5e-09,-1.02e-05,3.5e-08,137.9995,138.0,255.51399946212769
-2.74e-05,-5e-09,-1.02e-05,6.5e-08,138.9995,139.0,257.35700583457947
-2.84e-05,-1e-08,-1.02e-05,4.5e-08,140.0,140.0,259.20100569725037
-2.97e-05,-1.5e-08,-1.02e-05,6e-08,140.9995,141.0,261.0620000362396
-3.14e-05,-1e-08,-1.02e-05,7e-08,141.9995,142.0,262.96300196647644
-3.36e-05,0.0,-1.02e-05,6.5e-08,142.9995,143.0,264.806006193161
-3.53e-05,-1.5e-08,-1.02e-05,8e-08,143.9995,144.0,266.5730001926422
-3.78e-05,-2.5e-08,-1.02e-05,8.5e-08,145.0,145.0,268.4550030231476
-3.94e-05,-2.5e-08,-1.02e-05,9e-08,145.9995,146.0,270.3170003890991
-4.25e-05,-1.5e-08,-1.02e-05,9.5e-08,146.9995,147.0,272.1789996623993
-4.47e-05,-1.5e-08,-1.02e-05,9.5e-08,148.0,148.0,274.04400539398193
-4.83e-05,-1e-08,-1.02e-05,9.5e-08,149.0,149.0,275.8849995136261
-5.1e-05,-1e-08,-1.02e-05,8e-08,149.9995,150.0,277.7279999256134
-5.42e-05,-2e-08,-1.02e-05,1.05e-07,150.9995,151.0,279.57099962234497
-5.7e-05,-2.5e-08,-1.02e-05,1.2e-07,152.0,152.0,281.4419994354248
-6.09e-05,-2e-08,-1.02e-05,1.15e-07,153.0,153.0,283.29700756073
-6.43e-05,-1e-08,-1.03e-05,1.2e-07,153.9995,154.0,285.15799927711487
-6.78e-05,-1.5e-08,-1.03e-05,1.15e-07,154.9995,155.0,287.0450029373169
-7.16e-05,-1.5e-08,-1.03e-05,1.35e-07,156.0,156.0,288.8450002670288
-7.59e-05,-3.5e-08,-1.03e-05,1.2e-07,157.0,157.0,290.7070050239563
-7.91e-05,-1e-08,-1.03e-05,1.45e-07,157.999,158.0,292.5800004005432
-8.45e-05,-3e-08,-1.04e-05,1.45e-07,158.9995,159.0,294.43400263786316
-8.91e-05,-1e-08,-1.04e-05,1.5e-07,160.0,160.0,296.2950072288513
-9.34e-05,0.0,-1.04e-05,1.4e-07,161.0,161.0,298.1590003967285
-9.74e-05,-1e-08,-1.04e-05,1.25e-07,161.9995,162.0,300.00100016593933
-0.0001026,-5e-09,-1.05e-05,1.5e-07,162.9995,163.0,301.8439996242523
-0.0001067,-2e-08,-1.05e-05,1.45e-07,164.0,164.0,303.706999540329
-0.0001121,-2.5e-08,-1.06e-05,1.45e-07,165.0,165.0,305.5010006427765
-0.0001171,-3e-08,-1.06e-05,1.4e-07,165.9995,166.0,307.29699993133545
-0.0001219,-1e-08,-1.06e-05,1.35e-07,166.9995,167.0,309.17899990081787
-0.000127,-2e-08,-1.06e-05,1.25e-07,167.9995,168.0,311.0409998893738
-0.0001319,-1.5e-08,-1.07e-05,1.15e-07,169.0,169.0,312.91100001335144
-0.0001371,-1e-08,-1.07e-05,1.4e-07,170.0,170.0,314.7720055580139
-0.0001425,-1.5e-08,-1.07e-05,1.25e-07,170.999,171.0,316.6280059814453
-0.0001478,-1e-08,-1.07e-05,1.4e-07,172.0,172.0,318.51000213623047
-0.0001535,-1.5e-08,-1.08e-05,1.5e-07,173.0,173.0,320.3720049858093
-0.0001584,-1.5e-08,-1.08e-05,1.35e-07,173.9995,174.0,322.21500158309937
-0.0001638,-1e-08,-1.08e-05,1.35e-07,174.9995,175.0,324.08400225639343
-0.0001691,-1e-08,-1.08e-05,1.45e-07,176.0,176.0,325.9430055618286
-0.0001739,-2e-08,-1.09e-05,1.35e-07,177.0,177.0,327.78500032424927
-0.00018,-2e-08,-1.09e-05,1.25e-07,177.9995,178.0,329.6520006656647
-0.0001846,-1.5e-08,-1.09e-05,1.4e-07,179.0,179.0,331.5080056190491
-0.0001905,-2.5e-08,-1.09e-05,1.4e-07,180.0,180.0,333.3520014286041
-0.0001955,-1.5e-08,-1.1e-05,1.75e-07,181.0,181.0,335.2140054702759
-0.0002008,-2e-08,-1.1e-05,1.5e-07,181.9995,182.0,337.08100271224976
-0.0002056,-1.5e-08,-1.11e-05,1.5e-07,183.0,183.0,338.92001247406006
-0.0002111,-1e-08,-1.11e-05,1.45e-07,184.0,184.0,340.76800560951233
-0.0002167,-1e-08,-1.11e-05,1.6e-07,185.0,185.0,342.6060059070587
-0.0002217,-5e-09,-1.11e-05,1.6e-07,185.9995,186.0,344.4680051803589
-0.0002263,-3.5e-08,-1.11e-05,1.65e-07,187.0,187.0,346.3310022354126
-0.0002315,-2e-08,-1.12e-05,1.6e-07,188.0,188.0,348.1930022239685
-0.0002367,-3e-08,-1.12e-05,1.85e-07,189.0,189.0,350.0360050201416
-0.0002413,-1.5e-08,-1.13e-05,1.75e-07,189.9995,190.0,351.8810062408447
-0.000246,-1.5e-08,-1.13e-05,1.75e-07,190.9995,191.0,353.7460033893585
-0.0002506,-2e-08,-1.13e-05,1.85e-07,192.0,192.0,355.60400557518005
-0.0002555,-1.5e-08,-1.13e-05,1.7e-07,192.9995,193.0,357.46700525283813
-0.0002593,-2.5e-08,-1.13e-05,1.8e-07,193.9995,194.0,359.3300018310547
-0.0002631,-3e-08,-1.13e-05,1.75e-07,195.0,195.0,361.1729998588562
-0.0002683,-2e-08,-1.14e-05,1.9e-07,196.0,196.0,363.0210008621216
-0.0002724,-2.5e-08,-1.14e-05,1.9e-07,197.0,197.0,364.8600056171417
-0.0002758,-2.5e-08,-1.14e-05,1.95e-07,197.9995,198.0,366.72400164604187
-0.0002801,-1e-08,-1.14e-05,1.95e-07,198.9995,199.0,368.56700134277344
-0.0002841,-1.5e-08,-1.14e-05,1.9e-07,200.0,200.0,370.4080002307892
-0.0002877,-3e-08,-1.15e-05,2.05e-07,201.0,201.0,372.27100586891174
-0.0002913,-5e-09,-1.15e-05,2.15e-07,201.9995,202.0,374.0560004711151
-0.0002948,-2.5e-08,-1.15e-05,2.2e-07,202.9995,203.0,375.900000333786
-0.0002978,-2.5e-08,-1.15e-05,2.2e-07,203.9995,204.0,377.7430052757263
-0.0003018,-2e-08,-1.15e-05,2.2e-07,205.0,205.0,379.585999250412
-0.0003043,-1e-08,-1.16e-05,2.2e-07,205.9995,206.0,381.4500060081482
-0.0003073,-2e-08,-1.16e-05,2.3e-07,206.9995,207.0,383.3110053539276
-0.0003095,-2e-08,-1.16e-05,2.35e-07,208.0,208.0,385.1550009250641
-0.000312,-1.5e-08,-1.16e-05,2.4e-07,209.0,209.0,386.9970004558563
-0.0003145,-2.5e-08,-1.16e-05,2.3e-07,210.0,210.0,388.84100699424744
-0.0003164,-2e-08,-1.16e-05,2.65e-07,211.0,211.0,390.7070007324219
-0.0003186,-1e-08,-1.16e-05,2.5e-07,212.0,212.0,392.56500148773193
-0.0003206,-1.5e-08,-1.16e-05,2.55e-07,213.0,213.0,394.4080054759979
-0.0003223,-2.5e-08,-1.16e-05,2.6e-07,213.9995,214.0,396.271005153656
-0.0003231,-3.5e-08,-1.16e-05,2.65e-07,215.0,215.0,398.1330051422119
-0.0003245,-2e-08,-1.16e-05,2.85e-07,215.9995,216.0,399.97599935531616
