#Procedure: <sagnac.procedures.HeterodyneProcedure.sagnacOpticsXportProcedure>
#Parameters:
#	Amp Gain: 0 x
#	Applied Sample Voltage: 6.5 V
#	Apply a Bias Field?: False
#	Bias Field x: 0 T
#	Bias Field y: 0 T
#	Bias Field z: 0 T
#	Applied Sample Current frequency: 3.137 kHz
#	Output Voltage: 0.65 V
#	EOM Frequency: 3.3477e+06 MHz
#	Filter Order First Harmonic: 8
#	Lockin Time Constant First Harmonic: 1 s
#	Hysteresis Sweep?: False
#	50 Ohm Input Impedance: True
#	input range: 2 V
#	Time Queued: 03:37pm 2021-04-08
#	Reverse?: False
#	Sample Name: C5R8_M-
#	Saturate First?: True
#	Saturating Magnetic Field: -0.1 T
#	Saturating Magnetic Field Azimuth: 0 deg
#	Saturating Magnetic Field Polar: 90 deg
#	Filter Order Second Harmonic: 8
#	Lockin Time Constant Second Harmonic: 1 s
#	Settling: 15 s
#	Bias Magnetic Field: 0.1 T
#	Bias Magnetic Field Azimuth: 0 deg
#	Bias Magnetic Field Polar: 0 deg
#	Bias Magnetic Field step: 0.005 T
#	Pre Measurement Wait Time: 1 s
#Data:
ThetaK,X1,Y1,X2,Y2,DeltaThetaK,DeltaX1,DeltaY1,TX1,TY1,TX2,TY2,sweep_field,elapsed_time
0.0004199350195714151,-0.0003084782915743607,-1.019575935530344e-05,0.7973771295356826,-0.19943999087185735,4.281339786881066e-06,-7.86252640897679e-07,2.5547503415019873e-07,-0.01584653633653887,0.0001931079217261688,5.929352979367465e-07,0.0005414237189750455,0.1,15.482008218765259
0.0004269960886890858,-0.0003137496789809829,-1.0255584755492657e-05,0.7972467423635972,-0.19949367076589275,-2.1970692807795435e-06,4.035924638579107e-07,9.84270072588039e-07,-0.015851265750909463,0.0001929751492994903,5.003511914820415e-07,0.0005405629720667276,0.095,31.1845703125
0.0004419651985462144,-0.00032467938715299464,-1.0299851064556347e-05,0.7974071995515725,-0.19945106751325983,8.123157504342207e-06,-1.4918714878631682e-06,-3.2235645676118244e-07,-0.015854415099381923,0.00019288451200272049,4.953448245958914e-07,0.0005405717407494159,0.09,47.05264759063721
0.0004587206338954247,-0.00033695605275205627,-1.1361494825314353e-05,0.7974757280074645,-0.19943193284792163,5.255455531574665e-06,-9.651064960020597e-07,1.66492119204036e-06,-0.015859070720897525,0.00019275219013730667,5.86662015041852e-07,0.0005404677574696987,0.085,62.721012592315674
0.00046732538515775263,-0.00034327172125022553,-1.1280204814069817e-05,0.7974016188683672,-0.19942902341910065,6.540474300117189e-06,-1.2010685104697024e-06,-3.2254615054573615e-09,-0.015867748442461835,0.0001927162329424319,5.034085191439771e-07,0.0005404989632459299,0.08,78.56532716751099
0.0004720981917088983,-0.00034689659838775603,-1.0295241915446905e-05,0.7972818381047706,-0.19949747770323303,2.632504715356546e-06,-4.835893653365545e-07,-1.770034888653318e-06,-0.015873911966178992,0.00019264887059938375,5.341580601351349e-07,0.0005397137798633003,0.075,94.54731225967407
0.0004801325911713538,-0.0003528207924474854,-1.129013135425914e-05,0.7973193307377339,-0.19950908867191783,-5.4206510023454924e-08,9.95827938753653e-09,5.792273855545239e-07,-0.015877557220877938,0.0001925278145024446,5.075351117672182e-07,0.0005396262053829185,0.07,110.31231737136841
0.0004904090453650259,-0.00036033778732221487,-1.2458409930965736e-05,0.7973568128440097,-0.19948995397027733,6.234309741597639e-06,-1.1451953622355105e-06,2.362939506204245e-07,-0.015882481826833435,0.00019242895654036918,5.421844932854322e-07,0.0005390887578356079,0.065,126.44632530212402
0.0004946474437196093,-0.00036338438902376753,-1.2676137022735965e-05,0.7973589800707812,-0.19945282379731122,8.461624705485168e-06,-1.5540469073868402e-06,-4.402308324301759e-07,-0.015883919201183056,0.00019244061916188948,5.693000992667848e-07,0.0005388664371096012,0.06,142.28532528877258
0.0005043277482240201,-0.00037056332763842493,-1.1966331927587797e-05,0.797268741074264,-0.19948914111722793,1.054222728273043e-05,-1.93651921371501e-06,1.625131424086141e-06,-0.015884524282186716,0.0001923705004736615,5.168533658239481e-07,0.0005388712237297419,0.055,158.15732789039612
0.0005006924581189964,-0.0003677338370850906,-1.2494392490172713e-05,0.7975442526927641,-0.19940324999406273,1.0097585868857771e-05,-1.854043682637533e-06,-7.455194726430077e-07,-0.015885930430800485,0.00019237528751209494,5.369844102208132e-07,0.0005393475921895469,0.05,173.8403263092041
0.000517627460695736,-0.0003802261253666425,-1.254108936442252e-05,0.7974311910214027,-0.19943176124925655,4.355962870913221e-06,-7.999238925254065e-07,9.551354309142876e-08,-0.015895120555778672,0.0001922724609544671,5.512044172680007e-07,0.0005402632654483561,0.045,189.6613311767578
0.0005127603894090234,-0.00037671840309327296,-1.2309829683926712e-05,0.7973317465101638,-0.19946745633437185,1.378458231938325e-06,-2.5318375431667884e-07,-5.843255403934439e-07,-0.015894618481776267,0.00019218286322596624,4.842439945661028e-07,0.0005393769051860977,0.04,205.2753186225891
0.0005205803056630276,-0.00038255564133634707,-1.1633770548900462e-05,0.7972554533440465,-0.19951545988764197,3.020900346927342e-06,-5.549874051491213e-07,1.4139470051812043e-06,-0.0158994922845427,0.00019214346984644808,5.242567811640948e-07,0.0005397219292126788,0.035,221.02632188796997
0.0005202464250372392,-0.0003821366479603832,-1.2414106612161656e-05,0.7974600301345584,-0.1994248446262457,9.076973038593161e-06,-1.6668268304770373e-06,6.036666862899916e-07,-0.015901365600096373,0.00019213113274091947,5.661233863490053e-07,0.000539482335597054,0.03,236.9973225593567
0.0005266498501931729,-0.00038691190296214525,-1.3598307858077133e-05,0.7974130916200299,-0.19946182984397196,-1.6350082912511742e-06,3.0029626665103595e-07,-1.325481622844229e-06,-0.015904876040196893,0.00019210868535137791,4.845433595933821e-07,0.0005392921178955613,0.025,252.88332629203796
